"Theme","Topic","Author","Posted","Link","Views_20231201_005346","Replies_20231201_005346","Views_20231201_020746","Replies_20231201_020746","Views_20231201_023921","Replies_20231201_023921","Views_20231201_031916","Replies_20231201_031916","Views_20231201_042145","Replies_20231201_042145","Views_20231201_051725","Replies_20231201_051725","Views_20231201_062257","Replies_20231201_062257","Views_20231201_071849","Replies_20231201_071849","Views_20231201_082203","Replies_20231201_082203","Views_20231201_091936","Replies_20231201_091936","Views_20231201_102008","Replies_20231201_102008","Views_20231201_111813","Replies_20231201_111813","Views_20231201_122638","Replies_20231201_122638","Views_20231201_132250","Replies_20231201_132250","Views_20231201_141813","Replies_20231201_141813","Views_20231201_151759","Replies_20231201_151759","Views_20231201_162045","Replies_20231201_162045","Views_20231201_171814","Replies_20231201_171814","Views_20231201_182041","Replies_20231201_182041","Views_20231201_191541","Replies_20231201_191541","Views_20231201_201756","Replies_20231201_201756","Views_20231201_211712","Replies_20231201_211712","Views_20231201_221856","Replies_20231201_221856","Views_20231201_231711","Replies_20231201_231711","Views_20231202_004924","Replies_20231202_004924","Views_20231202_015421","Replies_20231202_015421","Views_20231202_022644","Replies_20231202_022644","Views_20231202_031844","Replies_20231202_031844","Views_20231202_041848","Replies_20231202_041848","Views_20231202_051633","Replies_20231202_051633","Views_20231202_062042","Replies_20231202_062042","Views_20231202_071704","Replies_20231202_071704","Views_20231202_081839","Replies_20231202_081839","Views_20231202_091832","Replies_20231202_091832","Views_20231202_101840","Replies_20231202_101840","Views_20231202_111535","Replies_20231202_111535","Views_20231202_122316","Replies_20231202_122316","Views_20231202_131859","Replies_20231202_131859","Views_20231202_141859","Replies_20231202_141859","Views_20231202_151810","Replies_20231202_151810","Views_20231202_161812","Replies_20231202_161812","Views_20231202_171732","Replies_20231202_171732","Views_20231202_181923","Replies_20231202_181923","Views_20231202_191704","Replies_20231202_191704","Views_20231202_201744","Replies_20231202_201744","Views_20231202_211731","Replies_20231202_211731","Views_20231202_221656","Replies_20231202_221656","Views_20231202_231754","Replies_20231202_231754","Views_20231203_005048","Replies_20231203_005048","Views_20231203_020413","Replies_20231203_020413","Views_20231203_023343","Replies_20231203_023343","Views_20231203_031734","Replies_20231203_031734","Views_20231203_041859","Replies_20231203_041859","Views_20231203_051735","Replies_20231203_051735","Views_20231203_061948","Replies_20231203_061948","Views_20231203_071655","Replies_20231203_071655","Views_20231203_082103","Replies_20231203_082103","Views_20231203_091852","Replies_20231203_091852","Views_20231203_101651","Replies_20231203_101651","Views_20231203_111631","Replies_20231203_111631","Views_20231203_122349","Replies_20231203_122349","Views_20231203_131743","Replies_20231203_131743","Views_20231203_141642","Replies_20231203_141642","Views_20231203_151724","Replies_20231203_151724","Views_20231203_161907","Replies_20231203_161907","Views_20231203_171648","Replies_20231203_171648","Views_20231203_181818","Replies_20231203_181818","Views_20231203_191734","Replies_20231203_191734","Views_20231203_201920","Replies_20231203_201920","Views_20231203_211754","Replies_20231203_211754","Views_20231203_221828","Replies_20231203_221828","Views_20231203_231703","Replies_20231203_231703","Views_20231204_005054","Replies_20231204_005054","Views_20231204_020142","Replies_20231204_020142"
"Infant and young child feeding interventions","Time Available for Caring in Emergencies","Ric Hamic","2017-04-21","https://www.en-net.org/question/2899.aspx",8470,0,8470,0,8470,0,8470,0,8470,0,8470,0,8470,0,8470,0,8470,0,8470,0,8470,0,8470,0,8470,0,8470,0,8470,0,8470,0,8470,0,8470,0,8470,0,8470,0,8471,0,8471,0,8471,0,8471,0,8471,0,8471,0,8471,0,8472,0,8472,0,8472,0,8472,0,8472,0,8472,0,8472,0,8472,0,8472,0,8472,0,8472,0,8472,0,8472,0,8472,0,8472,0,8472,0,8472,0,8472,0,8472,0,8472,0,8472,0,8472,0,8472,0,8472,0,8472,0,8472,0,8472,0,8472,0,8472,0,8472,0,8472,0,8472,0,8472,0,8472,0,8472,0,8472,0,8472,0,8472,0,8472,0,8472,0,8472,0,8472,0,8472,0,8472,0,8472,0,8472,0,8472,0
"Infant and young child feeding interventions","To include children consuming RUTF in IYCF indicator results or not?","Philip McKinney","2020-11-02","https://www.en-net.org/question/4120.aspx",5326,3,5326,3,5326,3,5326,3,5326,3,5326,3,5326,3,5326,3,5326,3,5327,3,5327,3,5327,3,5327,3,5328,3,5328,3,5328,3,5328,3,5328,3,5328,3,5328,3,5328,3,5328,3,5328,3,5328,3,5330,3,5330,3,5330,3,5330,3,5330,3,5330,3,5330,3,5330,3,5330,3,5330,3,5330,3,5330,3,5330,3,5330,3,5330,3,5330,3,5330,3,5330,3,5330,3,5330,3,5330,3,5330,3,5330,3,5331,3,5331,3,5331,3,5331,3,5331,3,5331,3,5331,3,5331,3,5331,3,5333,3,5333,3,5333,3,5333,3,5335,3,5335,3,5335,3,5335,3,5335,3,5335,3,5335,3,5335,3,5335,3,5335,3,5336,3,5336,3,5336,3,5336,3
"Infant and young child feeding interventions","Training package for Community nutrition workers on CMAM and MIYCN south Sudan","Lalaho X-topher","2019-04-25","https://www.en-net.org/question/3630.aspx",6115,2,6115,2,6115,2,6115,2,6115,2,6115,2,6115,2,6115,2,6115,2,6115,2,6115,2,6115,2,6115,2,6115,2,6115,2,6115,2,6115,2,6115,2,6115,2,6115,2,6115,2,6115,2,6115,2,6115,2,6115,2,6115,2,6115,2,6115,2,6116,2,6116,2,6116,2,6116,2,6116,2,6116,2,6116,2,6116,2,6116,2,6116,2,6116,2,6116,2,6116,2,6116,2,6116,2,6117,2,6117,2,6117,2,6117,2,6117,2,6117,2,6117,2,6117,2,6117,2,6117,2,6117,2,6117,2,6117,2,6117,2,6117,2,6117,2,6119,2,6119,2,6119,2,6119,2,6119,2,6119,2,6119,2,6119,2,6119,2,6119,2,6119,2,6119,2,6119,2,6119,2,6119,2
"Infant and young child feeding interventions","Treatment for Chronic Malnutrition","Anonymous 1354","2012-06-12","https://www.en-net.org/question/753.aspx",9264,0,9264,0,9264,0,9264,0,9264,0,9264,0,9264,0,9264,0,9264,0,9264,0,9264,0,9264,0,9264,0,9264,0,9264,0,9264,0,9264,0,9264,0,9264,0,9264,0,9265,0,9265,0,9265,0,9265,0,9265,0,9265,0,9265,0,9265,0,9265,0,9265,0,9265,0,9265,0,9265,0,9265,0,9265,0,9265,0,9265,0,9265,0,9265,0,9265,0,9265,0,9265,0,9265,0,9265,0,9265,0,9265,0,9265,0,9265,0,9265,0,9265,0,9265,0,9265,0,9265,0,9265,0,9265,0,9265,0,9265,0,9265,0,9265,0,9265,0,9265,0,9265,0,9265,0,9265,0,9265,0,9265,0,9265,0,9265,0,9265,0,9265,0,9265,0,9265,0,9266,0,9266,0
"Infant and young child feeding interventions","Ukraine -- Recent Information on IYCF-E for Ukraine IDPs -- Non-breastfed children","Gary R. Gleason","2016-01-19","https://www.en-net.org/question/2328.aspx",10085,2,10085,2,10085,2,10085,2,10085,2,10085,2,10085,2,10085,2,10085,2,10085,2,10085,2,10085,2,10085,2,10085,2,10085,2,10085,2,10085,2,10085,2,10085,2,10085,2,10085,2,10085,2,10085,2,10085,2,10085,2,10085,2,10085,2,10085,2,10085,2,10085,2,10085,2,10085,2,10086,2,10086,2,10086,2,10086,2,10086,2,10086,2,10086,2,10086,2,10087,2,10087,2,10087,2,10087,2,10087,2,10087,2,10087,2,10087,2,10087,2,10087,2,10087,2,10087,2,10087,2,10087,2,10087,2,10087,2,10087,2,10087,2,10087,2,10087,2,10087,2,10087,2,10087,2,10087,2,10087,2,10087,2,10087,2,10087,2,10087,2,10087,2,10087,2,10087,2,10087,2,10087,2
"Infant and young child feeding interventions","UNICEF UK campaign","Jodine Chase","2017-04-05","https://www.en-net.org/question/2883.aspx",8990,2,8990,2,8990,2,8990,2,8990,2,8990,2,8990,2,8992,2,8992,2,8992,2,8992,2,8992,2,8992,2,8992,2,8992,2,8993,2,8993,2,8993,2,8993,2,8993,2,8993,2,8993,2,8993,2,8993,2,8993,2,8993,2,8993,2,8993,2,8993,2,8993,2,8993,2,8993,2,8993,2,8993,2,8994,2,8994,2,8994,2,8994,2,8994,2,8994,2,8994,2,8994,2,8994,2,8994,2,8994,2,8994,2,8994,2,8994,2,8994,2,8994,2,8994,2,8994,2,8994,2,8994,2,8994,2,8994,2,8994,2,8994,2,8994,2,8994,2,8994,2,8994,2,8994,2,8994,2,8994,2,8994,2,8995,2,8995,2,8995,2,8995,2,8995,2,8995,2,8995,2,8995,2
"Infant and young child feeding interventions","Updates on Breastfeeding, Infant Feeding, Breast Milk and COVID-19 – excerpts from scientific journal articles –  18 December 2020 - COVID-19","mija ververs","2020-12-18","https://www.en-net.org/question/4162.aspx",5294,0,5294,0,5294,0,5294,0,5294,0,5294,0,5294,0,5294,0,5294,0,5294,0,5294,0,5294,0,5294,0,5294,0,5294,0,5294,0,5295,0,5295,0,5295,0,5295,0,5295,0,5295,0,5295,0,5295,0,5295,0,5295,0,5295,0,5295,0,5295,0,5295,0,5295,0,5295,0,5295,0,5295,0,5295,0,5295,0,5295,0,5296,0,5296,0,5296,0,5297,0,5297,0,5297,0,5297,0,5297,0,5297,0,5297,0,5297,0,5297,0,5297,0,5297,0,5297,0,5297,0,5297,0,5297,0,5297,0,5297,0,5297,0,5297,0,5297,0,5297,0,5297,0,5297,0,5297,0,5297,0,5297,0,5297,0,5297,0,5297,0,5297,0,5297,0,5297,0,5297,0,5297,0
"Infant and young child feeding interventions","URGENT need for images on Infant Feeding in Emergencies (IFE) needed","mija ververs","2019-06-14","https://www.en-net.org/question/3701.aspx",6042,0,6042,0,6043,0,6043,0,6043,0,6043,0,6043,0,6043,0,6043,0,6043,0,6043,0,6043,0,6043,0,6043,0,6043,0,6043,0,6043,0,6043,0,6043,0,6043,0,6043,0,6043,0,6043,0,6043,0,6043,0,6043,0,6043,0,6043,0,6043,0,6043,0,6043,0,6043,0,6043,0,6043,0,6043,0,6043,0,6043,0,6043,0,6043,0,6043,0,6043,0,6043,0,6043,0,6043,0,6043,0,6044,0,6044,0,6044,0,6044,0,6044,0,6044,0,6044,0,6044,0,6044,0,6044,0,6044,0,6044,0,6044,0,6044,0,6044,0,6044,0,6044,0,6044,0,6044,0,6044,0,6044,0,6044,0,6045,0,6045,0,6045,0,6045,0,6045,0,6045,0,6045,0
"Infant and young child feeding interventions","Use of modified animal milk versus infant formula - sustainability?","Anonymous 557","2011-04-11","https://www.en-net.org/question/404.aspx",11223,1,11223,1,11223,1,11223,1,11223,1,11223,1,11223,1,11224,1,11224,1,11224,1,11225,1,11225,1,11225,1,11226,1,11226,1,11226,1,11226,1,11226,1,11226,1,11226,1,11227,1,11227,1,11227,1,11227,1,11228,1,11228,1,11228,1,11228,1,11228,1,11228,1,11228,1,11228,1,11228,1,11228,1,11228,1,11228,1,11228,1,11228,1,11228,1,11228,1,11228,1,11228,1,11228,1,11228,1,11228,1,11229,1,11229,1,11229,1,11229,1,11229,1,11229,1,11229,1,11229,1,11229,1,11229,1,11229,1,11229,1,11229,1,11229,1,11229,1,11229,1,11229,1,11229,1,11229,1,11230,1,11230,1,11230,1,11230,1,11230,1,11230,1,11230,1,11230,1,11230,1,11230,1
"Infant and young child feeding interventions","Use of traditional GALACTAGOGUES in breastfeeding support during emergencies - yes or no?","Isabelle Modigell","2022-02-27","https://www.en-net.org/question/4499.aspx",2989,3,2989,3,2989,3,2989,3,2989,3,2989,3,2989,3,2989,3,2989,3,2989,3,2989,3,2989,3,2989,3,2990,3,2990,3,2990,3,2990,3,2990,3,2990,3,2990,3,2990,3,2990,3,2990,3,2990,3,2990,3,2990,3,2990,3,2991,3,2991,3,2991,3,2991,3,2991,3,2991,3,2991,3,2991,3,2991,3,2991,3,2991,3,2991,3,2992,3,2992,3,2992,3,2992,3,2992,3,2992,3,2992,3,2992,3,2992,3,2992,3,2992,3,2992,3,2992,3,2992,3,2992,3,2992,3,2992,3,2992,3,2992,3,2992,3,2992,3,2992,3,2992,3,2992,3,2992,3,2992,3,2992,3,2992,3,2992,3,2992,3,2992,3,2992,3,2992,3,2992,3,2992,3
"Infant and young child feeding interventions","Valuing and resourcing mother-to-mother support and breastfeeding counselling across countries – making visible the leadership, innovation and contributions of women and breastfeeding NGOs","Alessandro Iellamo","2020-10-27","https://www.en-net.org/question/4116.aspx",5916,0,5916,0,5916,0,5916,0,5916,0,5916,0,5917,0,5917,0,5917,0,5917,0,5917,0,5917,0,5917,0,5917,0,5917,0,5917,0,5917,0,5917,0,5917,0,5917,0,5917,0,5917,0,5917,0,5917,0,5917,0,5917,0,5917,0,5917,0,5918,0,5918,0,5919,0,5919,0,5919,0,5919,0,5919,0,5919,0,5919,0,5919,0,5919,0,5919,0,5919,0,5919,0,5919,0,5919,0,5919,0,5919,0,5919,0,5919,0,5919,0,5919,0,5919,0,5920,0,5920,0,5920,0,5920,0,5920,0,5920,0,5920,0,5920,0,5920,0,5920,0,5920,0,5920,0,5920,0,5920,0,5920,0,5920,0,5920,0,5920,0,5920,0,5920,0,5920,0,5920,0,5920,0
"Infant and young child feeding interventions","WASH","Anonymous 490","2011-12-15","https://www.en-net.org/question/587.aspx",9891,1,9891,1,9891,1,9891,1,9891,1,9891,1,9891,1,9892,1,9893,1,9893,1,9893,1,9893,1,9893,1,9893,1,9893,1,9893,1,9893,1,9893,1,9893,1,9893,1,9893,1,9893,1,9893,1,9893,1,9893,1,9893,1,9893,1,9893,1,9893,1,9893,1,9893,1,9893,1,9893,1,9893,1,9893,1,9893,1,9893,1,9893,1,9893,1,9893,1,9893,1,9893,1,9893,1,9893,1,9893,1,9893,1,9893,1,9893,1,9893,1,9893,1,9893,1,9893,1,9893,1,9893,1,9893,1,9893,1,9893,1,9893,1,9894,1,9894,1,9894,1,9894,1,9894,1,9894,1,9894,1,9894,1,9894,1,9894,1,9894,1,9894,1,9894,1,9894,1,9894,1,9894,1
"Infant and young child feeding interventions","Water allocation for lactating women","Karleen Gribble","2019-11-16","https://www.en-net.org/question/3799.aspx",6261,3,6262,3,6262,3,6262,3,6262,3,6262,3,6262,3,6262,3,6262,3,6262,3,6262,3,6262,3,6262,3,6262,3,6262,3,6262,3,6262,3,6262,3,6262,3,6262,3,6262,3,6262,3,6262,3,6262,3,6262,3,6262,3,6262,3,6262,3,6262,3,6262,3,6262,3,6262,3,6262,3,6262,3,6263,3,6263,3,6263,3,6263,3,6263,3,6263,3,6263,3,6263,3,6263,3,6263,3,6263,3,6263,3,6264,3,6264,3,6264,3,6264,3,6264,3,6264,3,6264,3,6264,3,6264,3,6264,3,6264,3,6264,3,6264,3,6264,3,6264,3,6264,3,6264,3,6264,3,6264,3,6264,3,6264,3,6264,3,6264,3,6264,3,6264,3,6264,3,6264,3,6264,3
"Infant and young child feeding interventions","Webinar Invitation: Breastfeeding policy in 2020 and beyond – Emergency and pandemic preparedness and response planning in Australia - COVID-19","Alessandro Iellamo","2020-04-14","https://www.en-net.org/question/3943.aspx",6115,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6116,1,6117,1,6117,1,6117,1,6117,1,6117,1
"Infant and young child feeding interventions","WEBINAR Invitation: Progressing Australia’s policies and plans for mothers and babies in disasters and pandemics: experiences from high- and middle-income countries May 4,2020 6 pm Brisbane time - COVID-19","Alessandro Iellamo","2020-04-24","https://www.en-net.org/question/3963.aspx",5968,1,5968,1,5968,1,5968,1,5968,1,5968,1,5968,1,5968,1,5968,1,5968,1,5968,1,5968,1,5968,1,5968,1,5968,1,5968,1,5968,1,5968,1,5968,1,5968,1,5968,1,5968,1,5968,1,5968,1,5968,1,5969,1,5969,1,5969,1,5970,1,5970,1,5970,1,5970,1,5970,1,5970,1,5970,1,5970,1,5970,1,5970,1,5970,1,5970,1,5970,1,5970,1,5970,1,5970,1,5970,1,5970,1,5970,1,5970,1,5970,1,5970,1,5970,1,5970,1,5970,1,5970,1,5970,1,5970,1,5970,1,5970,1,5970,1,5970,1,5970,1,5970,1,5970,1,5970,1,5970,1,5970,1,5970,1,5971,1,5971,1,5971,1,5971,1,5971,1,5971,1,5971,1
"Infant and young child feeding interventions","WEBINAR Invitation: Protecting women’s reproductive rights in policy and resourcing decisions – the need for ‘data and dollars’, Monday 18 May, 2020 6-8pm Sydney time","Alessandro Iellamo","2020-05-13","https://www.en-net.org/question/3982.aspx",6055,4,6055,4,6055,4,6055,4,6055,4,6055,4,6055,4,6055,4,6055,4,6055,4,6055,4,6055,4,6055,4,6055,4,6055,4,6055,4,6057,4,6057,4,6057,4,6057,4,6057,4,6057,4,6057,4,6057,4,6057,4,6057,4,6057,4,6057,4,6057,4,6057,4,6057,4,6057,4,6057,4,6057,4,6057,4,6057,4,6057,4,6057,4,6057,4,6057,4,6057,4,6057,4,6057,4,6057,4,6057,4,6057,4,6057,4,6057,4,6057,4,6057,4,6057,4,6057,4,6057,4,6057,4,6057,4,6057,4,6057,4,6057,4,6057,4,6057,4,6057,4,6057,4,6057,4,6057,4,6057,4,6057,4,6057,4,6057,4,6057,4,6057,4,6057,4,6057,4,6057,4,6057,4
"Infant and young child feeding interventions","Webinar: Communicating Infant and Young Child Feeding during emergencies and the role of the media: Getting the right message across","Laura Delfino","2023-10-16","https://www.en-net.org/question/4952.aspx",260,0,260,0,260,0,260,0,260,0,260,0,260,0,260,0,260,0,260,0,260,0,260,0,260,0,260,0,260,0,260,0,260,0,260,0,260,0,261,0,261,0,261,0,261,0,261,0,261,0,262,0,262,0,262,0,262,0,262,0,262,0,262,0,262,0,262,0,262,0,262,0,262,0,262,0,262,0,262,0,262,0,262,0,262,0,262,0,262,0,262,0,262,0,262,0,262,0,262,0,262,0,262,0,262,0,262,0,263,0,263,0,263,0,263,0,263,0,263,0,263,0,263,0,263,0,263,0,263,0,263,0,263,0,263,0,263,0,263,0,263,0,263,0,263,0,263,0
"Infant and young child feeding interventions","Wet Nursing Guidance - Emergency Contexts","Nicki Connell","2018-01-19","https://www.en-net.org/question/3194.aspx",8949,5,8949,5,8949,5,8949,5,8949,5,8949,5,8949,5,8949,5,8949,5,8949,5,8949,5,8949,5,8949,5,8949,5,8949,5,8949,5,8949,5,8949,5,8949,5,8949,5,8949,5,8949,5,8949,5,8949,5,8949,5,8950,5,8950,5,8950,5,8950,5,8950,5,8950,5,8950,5,8950,5,8950,5,8950,5,8950,5,8950,5,8950,5,8950,5,8951,5,8951,5,8951,5,8951,5,8951,5,8951,5,8951,5,8951,5,8951,5,8951,5,8951,5,8951,5,8951,5,8951,5,8951,5,8951,5,8951,5,8951,5,8951,5,8951,5,8951,5,8951,5,8952,5,8952,5,8952,5,8952,5,8952,5,8952,5,8952,5,8952,5,8952,5,8952,5,8952,5,8952,5,8952,5
"Infant and young child feeding interventions","WET NURSING GUIDANCE – END USER CONSULTATION","Isabelle Modigell","2023-03-08","https://www.en-net.org/question/4815.aspx",1295,14,1295,14,1295,14,1295,14,1295,14,1295,14,1295,14,1295,14,1295,14,1295,14,1295,14,1295,14,1295,14,1295,14,1295,14,1295,14,1295,14,1295,14,1295,14,1295,14,1295,14,1295,14,1296,14,1296,14,1296,14,1296,14,1296,14,1296,14,1297,14,1297,14,1297,14,1298,14,1298,14,1298,14,1298,14,1298,14,1298,14,1298,14,1298,14,1298,14,1298,14,1298,14,1298,14,1298,14,1298,14,1298,14,1298,14,1298,14,1298,14,1298,14,1298,14,1298,14,1298,14,1298,14,1298,14,1298,14,1298,14,1298,14,1298,14,1298,14,1298,14,1298,14,1298,14,1298,14,1298,14,1298,14,1298,14,1298,14,1298,14,1298,14,1298,14,1298,14,1299,14,1299,14
"Infant and young child feeding interventions","Wet nursing Study: seeking respondents","Bindi Borg","2023-10-16","https://www.en-net.org/question/4955.aspx",352,0,352,0,352,0,352,0,352,0,353,0,353,0,353,0,353,0,353,0,353,0,354,0,354,0,354,0,354,0,354,0,354,0,354,0,354,0,354,0,354,0,354,0,354,0,354,0,354,0,354,0,354,0,354,0,354,0,354,0,355,0,355,0,355,0,355,0,355,0,355,0,355,0,355,0,355,0,355,0,355,0,355,0,355,0,355,0,355,0,355,0,355,0,355,0,355,0,355,0,355,0,355,0,355,0,355,0,355,0,355,0,355,0,355,0,355,0,355,0,355,0,355,0,356,0,356,0,356,0,356,0,356,0,356,0,356,0,356,0,356,0,356,0,356,0,356,0
"Infant and young child feeding interventions","what informs the OG-IFE stipulation that BMS should not be donated?","Vicky Sibson","2022-06-09","https://www.en-net.org/question/4587.aspx",1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5,1665,5
"Infant and young child feeding interventions","What is good counselling for Complementary Feeding?","Alison Donnelly","2022-06-30","https://www.en-net.org/question/4604.aspx",1697,10,1697,10,1697,10,1697,10,1697,10,1697,10,1697,10,1697,10,1697,10,1697,10,1698,10,1698,10,1698,10,1698,10,1698,10,1698,10,1698,10,1698,10,1698,10,1698,10,1699,10,1699,10,1699,10,1699,10,1699,10,1699,10,1699,10,1699,10,1700,10,1700,10,1700,10,1700,10,1700,10,1700,10,1700,10,1700,10,1700,10,1700,10,1700,10,1700,10,1700,10,1700,10,1700,10,1700,10,1700,10,1700,10,1700,10,1700,10,1700,10,1700,10,1700,10,1700,10,1700,10,1700,10,1700,10,1700,10,1700,10,1700,10,1700,10,1700,10,1700,10,1700,10,1700,10,1700,10,1700,10,1700,10,1700,10,1700,10,1700,10,1700,10,1700,10,1700,10,1700,10,1700,10
"Infant and young child feeding interventions","What to do with expired infant formula?","Anonymous 94","2014-01-27","https://www.en-net.org/question/1255.aspx",12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1,12458,1
"Infant and young child feeding interventions","Which countries have the best Code Violation monitoring systems?","Alison Donnelly","2021-10-11","https://www.en-net.org/question/4418.aspx",4193,2,4193,2,4193,2,4193,2,4193,2,4193,2,4193,2,4193,2,4193,2,4193,2,4193,2,4193,2,4193,2,4193,2,4193,2,4193,2,4193,2,4193,2,4193,2,4193,2,4193,2,4193,2,4193,2,4193,2,4193,2,4193,2,4193,2,4193,2,4193,2,4193,2,4193,2,4193,2,4193,2,4193,2,4193,2,4193,2,4193,2,4193,2,4193,2,4193,2,4193,2,4193,2,4193,2,4193,2,4193,2,4193,2,4193,2,4193,2,4193,2,4193,2,4193,2,4193,2,4193,2,4193,2,4193,2,4193,2,4194,2,4194,2,4194,2,4194,2,4195,2,4195,2,4195,2,4195,2,4195,2,4195,2,4195,2,4195,2,4195,2,4195,2,4195,2,4195,2,4195,2,4196,2
"Infant and young child feeding interventions","Which enterprise in africa to purchase ""CMV premix"" for malnourished infant's flour fortification","Anonymous 39686","2021-06-29","https://www.en-net.org/question/4346.aspx",4386,0,4386,0,4386,0,4386,0,4386,0,4386,0,4386,0,4386,0,4386,0,4386,0,4386,0,4386,0,4386,0,4387,0,4387,0,4387,0,4387,0,4387,0,4387,0,4387,0,4387,0,4387,0,4387,0,4387,0,4388,0,4388,0,4388,0,4388,0,4388,0,4388,0,4390,0,4390,0,4390,0,4390,0,4390,0,4390,0,4390,0,4390,0,4390,0,4390,0,4390,0,4390,0,4390,0,4390,0,4390,0,4390,0,4390,0,4390,0,4390,0,4390,0,4390,0,4390,0,4390,0,4390,0,4390,0,4390,0,4390,0,4390,0,4390,0,4390,0,4390,0,4390,0,4390,0,4390,0,4390,0,4390,0,4390,0,4390,0,4390,0,4390,0,4390,0,4390,0,4390,0,4390,0
"Infant and young child feeding interventions","Who is delivering IYCF-E on the ground (ie baby tents etc) in Haiti","Jodine Chase","2016-10-12","https://www.en-net.org/question/2677.aspx",10172,6,10172,6,10172,6,10172,6,10172,6,10172,6,10172,6,10172,6,10172,6,10172,6,10172,6,10172,6,10172,6,10172,6,10172,6,10172,6,10172,6,10172,6,10172,6,10172,6,10172,6,10172,6,10172,6,10172,6,10172,6,10172,6,10172,6,10172,6,10172,6,10172,6,10172,6,10172,6,10172,6,10172,6,10172,6,10172,6,10172,6,10172,6,10172,6,10172,6,10172,6,10172,6,10172,6,10172,6,10172,6,10174,6,10174,6,10174,6,10174,6,10174,6,10174,6,10174,6,10174,6,10174,6,10174,6,10174,6,10174,6,10174,6,10174,6,10174,6,10174,6,10174,6,10174,6,10174,6,10174,6,10174,6,10174,6,10174,6,10174,6,10174,6,10174,6,10174,6,10174,6,10174,6
"Infant and young child feeding interventions","WHO updates on HIV and infant feeding guideline now available","Marie McGrath","2016-08-01","https://www.en-net.org/question/2579.aspx",9675,0,9675,0,9675,0,9675,0,9675,0,9675,0,9675,0,9676,0,9676,0,9676,0,9676,0,9676,0,9676,0,9676,0,9676,0,9676,0,9676,0,9676,0,9676,0,9676,0,9676,0,9676,0,9676,0,9676,0,9676,0,9676,0,9676,0,9676,0,9676,0,9676,0,9676,0,9676,0,9676,0,9676,0,9676,0,9676,0,9677,0,9677,0,9677,0,9677,0,9677,0,9677,0,9677,0,9678,0,9678,0,9678,0,9678,0,9678,0,9678,0,9678,0,9678,0,9678,0,9678,0,9678,0,9678,0,9678,0,9678,0,9678,0,9678,0,9678,0,9678,0,9678,0,9678,0,9678,0,9678,0,9678,0,9678,0,9678,0,9678,0,9678,0,9678,0,9678,0,9678,0,9678,0
"Infant and young child feeding interventions","WHO Zika and breastfeeding interim guidance","Marie McGrath","2016-02-25","https://www.en-net.org/question/2374.aspx",10296,4,10296,4,10296,4,10296,4,10297,4,10297,4,10297,4,10297,4,10297,4,10297,4,10297,4,10297,4,10297,4,10297,4,10297,4,10297,4,10297,4,10297,4,10297,4,10297,4,10297,4,10297,4,10297,4,10297,4,10297,4,10297,4,10297,4,10297,4,10297,4,10297,4,10297,4,10297,4,10297,4,10297,4,10297,4,10297,4,10297,4,10297,4,10298,4,10298,4,10298,4,10298,4,10299,4,10299,4,10299,4,10299,4,10299,4,10300,4,10300,4,10300,4,10300,4,10300,4,10300,4,10300,4,10300,4,10300,4,10300,4,10300,4,10300,4,10300,4,10300,4,10300,4,10300,4,10300,4,10300,4,10300,4,10300,4,10300,4,10300,4,10300,4,10300,4,10300,4,10300,4,10300,4
