"Theme","Topic","Author","Posted","Link","Views_2020-12-27_10:19:49","Replies_2020-12-27_10:19:49","Views_2020-12-27_11:16:42","Replies_2020-12-27_11:16:42","Views_2020-12-27_12:17:51","Replies_2020-12-27_12:17:51","Views_2020-12-27_13:25:50","Replies_2020-12-27_13:25:50","Views_2020-12-27_14:14:43","Replies_2020-12-27_14:14:43","Views_2020-12-27_15:13:40","Replies_2020-12-27_15:13:40","Views_2020-12-27_17:44:50","Replies_2020-12-27_17:44:50","Views_2020-12-27_18:28:35","Replies_2020-12-27_18:28:35","Views_2020-12-27_19:25:09","Replies_2020-12-27_19:25:09","Views_2020-12-27_20:14:17","Replies_2020-12-27_20:14:17","Views_2020-12-27_21:12:58","Replies_2020-12-27_21:12:58","Views_2020-12-27_22:17:09","Replies_2020-12-27_22:17:09","Views_2020-12-27_23:22:45","Replies_2020-12-27_23:22:45"
"Management of wasting/acute malnutrition","Guidance required for thesis topic","Tamsin Walters","2011-05-25","https://www.en-net.org/question/440.aspx",5014,0,5014,0,5014,0,5014,0,5014,0,5014,0,5014,0,5014,0,5014,0,5014,0,5014,0,5014,0,5014,0
"Management of wasting/acute malnutrition","Discharge criteria for OTP in areas with both therapeutic and supplementary feeding","Paul","2011-05-12","https://www.en-net.org/question/427.aspx",6228,3,6228,3,6228,3,6228,3,6228,3,6228,3,6228,3,6228,3,6228,3,6228,3,6228,3,6228,3,6228,3
"Management of wasting/acute malnutrition","Guidance on RUSF dosages for MAM Children","Anonymous 628","2011-05-08","https://www.en-net.org/question/419.aspx",5115,2,5115,2,5115,2,5115,2,5115,2,5115,2,5116,2,5116,2,5116,2,5116,2,5116,2,5116,2,5116,2
"Management of wasting/acute malnutrition","MSc Dissertation on Ready-to-Use Therapeutic Foods","Amy Deptford","2011-05-05","https://www.en-net.org/question/417.aspx",4672,1,4672,1,4672,1,4672,1,4672,1,4672,1,4672,1,4672,1,4672,1,4672,1,4672,1,4672,1,4673,1
"Management of wasting/acute malnutrition","translation into French of LNS","Mija Ververs","2011-05-01","https://www.en-net.org/question/414.aspx",4998,1,4998,1,4998,1,4998,1,4998,1,4998,1,4998,1,4998,1,4998,1,4998,1,4998,1,4998,1,4998,1
"Management of wasting/acute malnutrition","Your opinion sought on draft guidance to regulate marketing of Ready to Use Supplemental Foods","Marie McGrath","2011-04-19","https://www.en-net.org/question/409.aspx",8548,13,8548,13,8548,13,8548,13,8548,13,8548,13,8548,13,8548,13,8548,13,8548,13,8548,13,8549,13,8549,13
"Management of wasting/acute malnutrition","should children on RUTF be given other foods","Steve Kegoli","2011-04-14","https://www.en-net.org/question/405.aspx",5783,2,5783,2,5783,2,5783,2,5783,2,5783,2,5783,2,5783,2,5783,2,5783,2,5783,2,5783,2,5783,2
"Management of wasting/acute malnutrition","CMAM Performance","Rogers Wanyama","2011-04-09","https://www.en-net.org/question/403.aspx",5391,2,5391,2,5391,2,5391,2,5391,2,5391,2,5391,2,5391,2,5391,2,5391,2,5391,2,5392,2,5393,2
"Management of wasting/acute malnutrition","SFP planning: estimating total caseload","Anonymous 577","2011-04-05","https://www.en-net.org/question/401.aspx",5223,2,5223,2,5223,2,5223,2,5223,2,5223,2,5223,2,5223,2,5223,2,5223,2,5223,2,5223,2,5223,2
"Management of wasting/acute malnutrition","Yearly program coverage calculation for SFP/OTP/ SC in CMAM Protocol","Hassan","2011-03-31","https://www.en-net.org/question/390.aspx",5081,1,5081,1,5081,1,5081,1,5081,1,5081,1,5081,1,5081,1,5081,1,5081,1,5081,1,5081,1,5081,1
"Management of wasting/acute malnutrition","News on the Minimum Reporting Package?","Elisa Dominguez","2011-03-30","https://www.en-net.org/question/389.aspx",5126,1,5126,1,5126,1,5126,1,5126,1,5126,1,5126,1,5126,1,5126,1,5126,1,5126,1,5126,1,5126,1
"Management of wasting/acute malnutrition","What is the best product for pregnant or lactating women in Africa/Asia that consume an 'average' diet in food-insecure areas?","Mija Ververs","2011-03-28","https://www.en-net.org/question/385.aspx",5841,1,5841,1,5841,1,5841,1,5841,1,5841,1,5841,1,5841,1,5841,1,5841,1,5841,1,5841,1,5841,1
"Management of wasting/acute malnutrition","RUTF or a cow","Casie Tesfai","2011-03-03","https://www.en-net.org/question/366.aspx",5007,1,5007,1,5007,1,5007,1,5007,1,5007,1,5008,1,5008,1,5008,1,5008,1,5008,1,5008,1,5008,1
"Management of wasting/acute malnutrition","RUTF sell","Abel","2011-03-02","https://www.en-net.org/question/362.aspx",6913,13,6913,13,6913,13,6913,13,6913,13,6913,13,6913,13,6913,13,6913,13,6913,13,6913,13,6913,13,6913,13
"Management of wasting/acute malnutrition","Announcement: Release of CMAM Costing Tool","Dorothy Mora","2011-03-01","https://www.en-net.org/question/361.aspx",6280,2,6280,2,6280,2,6280,2,6280,2,6280,2,6281,2,6281,2,6281,2,6281,2,6281,2,6282,2,6283,2
"Management of wasting/acute malnutrition","Treatment of infants <6m with SAM in the community?","Anonymous 557","2011-03-01","https://www.en-net.org/question/360.aspx",5514,1,5514,1,5514,1,5514,1,5514,1,5514,1,5514,1,5514,1,5514,1,5514,1,5514,1,5514,1,5514,1
"Management of wasting/acute malnutrition","Maximizing coverage of CMAM programmes","Rashid Abdulai","2011-02-27","https://www.en-net.org/question/359.aspx",4222,0,4222,0,4222,0,4222,0,4222,0,4222,0,4222,0,4222,0,4222,0,4222,0,4222,0,4222,0,4222,0
"Management of wasting/acute malnutrition","Effectiveness of WSB and oil to treat malnourished PLW","Alison Donnelly","2011-02-11","https://www.en-net.org/question/347.aspx",5261,4,5261,4,5261,4,5261,4,5261,4,5261,4,5261,4,5261,4,5261,4,5261,4,5261,4,5261,4,5261,4
"Management of wasting/acute malnutrition","food/nutrient supplements and obstructed labour","Mija Ververs","2011-02-10","https://www.en-net.org/question/343.aspx",5148,1,5148,1,5148,1,5148,1,5148,1,5148,1,5148,1,5148,1,5148,1,5148,1,5148,1,5148,1,5148,1
"Management of wasting/acute malnutrition","Monthly program coverage calculation for TFP / SFP","Hatty Barthorp","2011-02-07","https://www.en-net.org/question/340.aspx",5527,3,5527,3,5527,3,5527,3,5527,3,5527,3,5527,3,5527,3,5527,3,5527,3,5527,3,5527,3,5527,3
"Management of wasting/acute malnutrition","Are plumpy doz and supplementary plumpy good enough?","Anonymous 432","2010-12-03","https://www.en-net.org/question/309.aspx",5079,2,5079,2,5079,2,5079,2,5079,2,5079,2,5079,2,5079,2,5079,2,5079,2,5079,2,5079,2,5079,2
"Management of wasting/acute malnutrition","Implementation of 2006 WHO child growth standards","Rogers Wanyama","2010-12-02","https://www.en-net.org/question/308.aspx",5668,2,5668,2,5668,2,5668,2,5668,2,5668,2,5668,2,5668,2,5668,2,5668,2,5668,2,5668,2,5668,2
"Management of wasting/acute malnutrition","Length of stay in OTP","Anonymous 422","2010-12-01","https://www.en-net.org/question/307.aspx",7790,2,7790,2,7790,2,7790,2,7790,2,7790,2,7790,2,7790,2,7790,2,7790,2,7791,2,7791,2,7791,2
"Management of wasting/acute malnutrition","Amount of ReSoMal to be given per loose stool","Anonymous 390","2010-11-30","https://www.en-net.org/question/306.aspx",4413,0,4413,0,4413,0,4413,0,4413,0,4413,0,4413,0,4413,0,4413,0,4413,0,4413,0,4413,0,4413,0
"Management of wasting/acute malnutrition","BP-5 for TSFP","Anonymous 81","2010-11-30","https://www.en-net.org/question/304.aspx",4841,1,4841,1,4841,1,4841,1,4841,1,4841,1,4841,1,4841,1,4841,1,4841,1,4841,1,4841,1,4841,1
"Management of wasting/acute malnutrition","CMAM and routine medicine","Anonymous 81","2010-11-30","https://www.en-net.org/question/303.aspx",7928,11,7928,11,7928,11,7928,11,7928,11,7928,11,7928,11,7928,11,7928,11,7928,11,7928,11,7928,11,7928,11
"Management of wasting/acute malnutrition","Plumpy nut Vis-à-vis  Supplementary plumpy","Anonymous 81","2010-10-23","https://www.en-net.org/question/289.aspx",11317,10,11317,10,11317,10,11317,10,11317,10,11317,10,11317,10,11317,10,11317,10,11317,10,11317,10,11317,10,11317,10
"Management of wasting/acute malnutrition","Intergrating CMAM in routine health services","Rogers Wanyama","2010-10-16","https://www.en-net.org/question/285.aspx",6110,3,6110,3,6110,3,6110,3,6110,3,6110,3,6110,3,6110,3,6110,3,6110,3,6110,3,6110,3,6110,3
"Management of wasting/acute malnutrition","Cost per DALY averted for CMAM programs","Mark Myatt","2010-09-27","https://www.en-net.org/question/270.aspx",6098,6,6098,6,6098,6,6098,6,6098,6,6098,6,6098,6,6098,6,6098,6,6098,6,6098,6,6098,6,6098,6
"Management of wasting/acute malnutrition","Cost of CMAM and TFC per child","Anonymous 360","2010-09-20","https://www.en-net.org/question/264.aspx",5201,1,5201,1,5201,1,5201,1,5201,1,5201,1,5201,1,5201,1,5201,1,5201,1,5201,1,5201,1,5201,1
"Management of wasting/acute malnutrition","What's the spontaneous recovery rate for SAM?","Victoria Sibson","2010-09-18","https://www.en-net.org/question/262.aspx",6263,11,6263,11,6263,11,6264,11,6264,11,6264,11,6264,11,6264,11,6264,11,6264,11,6264,11,6264,11,6264,11
"Management of wasting/acute malnutrition","Blanket Supplementary Feeding Programs","Anonymous 184","2010-09-02","https://www.en-net.org/question/254.aspx",13326,4,13326,4,13326,4,13326,4,13326,4,13326,4,13326,4,13326,4,13326,4,13326,4,13326,4,13326,4,13326,4
"Management of wasting/acute malnutrition","What to do when tx for SAM is impossible but MAM possible?","Brent Scharschmidt","2010-09-02","https://www.en-net.org/question/252.aspx",4430,2,4430,2,4430,2,4430,2,4431,2,4431,2,4431,2,4431,2,4431,2,4431,2,4431,2,4431,2,4431,2
"Management of wasting/acute malnutrition","SFPs - what is wrong with them and can we fix it?","Anonymous 432","2010-08-12","https://www.en-net.org/question/241.aspx",6586,8,6586,8,6586,8,6586,8,6586,8,6586,8,6586,8,6586,8,6586,8,6586,8,6586,8,6586,8,6586,8
"Management of wasting/acute malnutrition","Management of MAM and Mortality","Anonymous 432","2010-08-11","https://www.en-net.org/question/240.aspx",7478,20,7478,20,7478,20,7478,20,7478,20,7478,20,7479,20,7479,20,7479,20,7479,20,7479,20,7479,20,7479,20
"Management of wasting/acute malnutrition","Minimum Reporting Package","Anonymous 65","2010-07-23","https://www.en-net.org/question/235.aspx",6013,1,6013,1,6013,1,6013,1,6013,1,6013,1,6013,1,6013,1,6013,1,6013,1,6013,1,6013,1,6013,1
"Management of wasting/acute malnutrition","Variance in number of children admitted to OTP  using MUAC < 11.cm and WHZ","Daniel Muhinja","2010-07-03","https://www.en-net.org/question/232.aspx",6625,11,6625,11,6625,11,6625,11,6625,11,6625,11,6625,11,6625,11,6625,11,6625,11,6625,11,6625,11,6625,11
"Management of wasting/acute malnutrition","MUAC only programming","Tarig Abdulgadir","2010-07-01","https://www.en-net.org/question/231.aspx",6393,5,6393,5,6393,5,6393,5,6393,5,6393,5,6393,5,6393,5,6393,5,6393,5,6393,5,6393,5,6393,5
"Management of wasting/acute malnutrition","Is Plumpy Doz safe to give to SAM children?","Anonymous 411","2010-06-09","https://www.en-net.org/question/227.aspx",8293,8,8293,8,8293,8,8293,8,8293,8,8295,8,8295,8,8295,8,8295,8,8295,8,8295,8,8295,8,8295,8
"Management of wasting/acute malnutrition","Local production for alternative RUTF in Burundi","John Villiers","2010-06-08","https://www.en-net.org/question/225.aspx",9856,12,9856,12,9856,12,9856,12,9856,12,9857,12,9858,12,9859,12,9859,12,9860,12,9860,12,9860,12,9860,12
"Management of wasting/acute malnutrition","Malnutrition Outlook","Anonymous 225","2010-06-08","https://www.en-net.org/question/224.aspx",5370,2,5370,2,5370,2,5370,2,5370,2,5370,2,5370,2,5370,2,5370,2,5370,2,5370,2,5370,2,5370,2
"Management of wasting/acute malnutrition","In inpatient management of Severe Acute Malnutrition, when do you discharge a child as NON-RECOVERED?","Anonymous 105","2010-06-07","https://www.en-net.org/question/223.aspx",4387,0,4387,0,4387,0,4387,0,4387,0,4387,0,4387,0,4387,0,4387,0,4387,0,4387,0,4387,0,4387,0
"Management of wasting/acute malnutrition","Estimating caseload for Targeted Suplementary Fedding programme (TSFP)","Anonymous 81","2010-04-25","https://www.en-net.org/question/212.aspx",7818,5,7818,5,7818,5,7818,5,7818,5,7818,5,7818,5,7818,5,7818,5,7818,5,7818,5,7818,5,7818,5
"Management of wasting/acute malnutrition","Discharge criteria for SAM infants <6m who are not breastfed?","Ali Maclaine","2010-03-27","https://www.en-net.org/question/198.aspx",6317,7,6317,7,6317,7,6317,7,6317,7,6317,7,6317,7,6317,7,6317,7,6317,7,6318,7,6318,7,6318,7
"Management of wasting/acute malnutrition","MUAC sufficient to monitor weight gain during OTP follow up visit?","Regine Kopplow","2010-03-16","https://www.en-net.org/question/193.aspx",6172,3,6172,3,6172,3,6172,3,6172,3,6172,3,6172,3,6172,3,6172,3,6172,3,6172,3,6172,3,6172,3
"Management of wasting/acute malnutrition","Any agreed on protocols for use of Plumpy Doz for treatment of moderate acute malnutrition?","Wendy Dyment","2010-03-15","https://www.en-net.org/question/192.aspx",6230,6,6230,6,6230,6,6230,6,6230,6,6230,6,6230,6,6230,6,6230,6,6230,6,6230,6,6230,6,6230,6
"Management of wasting/acute malnutrition","Sodium and iron levels in F75","Anonymous 362","2010-03-10","https://www.en-net.org/question/187.aspx",5054,0,5054,0,5054,0,5054,0,5054,0,5054,0,5054,0,5054,0,5054,0,5054,0,5054,0,5054,0,5054,0
"Management of wasting/acute malnutrition","CMAM admission by MUAC gender biased?","Regine Kopplow","2010-03-10","https://www.en-net.org/question/186.aspx",7290,12,7290,12,7290,12,7290,12,7290,12,7290,12,7291,12,7291,12,7291,12,7291,12,7291,12,7291,12,7291,12
"Management of wasting/acute malnutrition","RUTF","Kamar","2009-12-18","https://www.en-net.org/question/174.aspx",4841,0,4841,0,4841,0,4841,0,4841,0,4841,0,4841,0,4841,0,4841,0,4841,0,4841,0,4841,0,4841,0
"Management of wasting/acute malnutrition","Vitamin A supplemntation for severe wasting","Anonymous 81","2009-12-15","https://www.en-net.org/question/171.aspx",23221,18,23221,18,23221,18,23222,18,23222,18,23223,18,23224,18,23224,18,23224,18,23224,18,23224,18,23225,18,23225,18
"Management of wasting/acute malnutrition","Planning of CMAM services","Rogers Wanyama","2009-10-26","https://www.en-net.org/question/157.aspx",11593,27,11593,27,11593,27,11593,27,11593,27,11593,27,11594,27,11594,27,11595,27,11595,27,11595,27,11595,27,11595,27
"Management of wasting/acute malnutrition","Use of plumpy doz for treatment of moderate acute malnutrition","Laura Donkin","2009-09-16","https://www.en-net.org/question/139.aspx",5818,3,5818,3,5818,3,5818,3,5818,3,5818,3,5818,3,5818,3,5818,3,5818,3,5818,3,5818,3,5818,3
"Management of wasting/acute malnutrition","Multiple treatment failure in TFP - what to do?","Brent Scharschmidt","2009-09-10","https://www.en-net.org/question/137.aspx",5460,3,5460,3,5460,3,5460,3,5460,3,5460,3,5460,3,5460,3,5460,3,5460,3,5460,3,5460,3,5460,3
"Management of wasting/acute malnutrition","Prevention activities","kamal raj","2009-09-07","https://www.en-net.org/question/136.aspx",4744,2,4744,2,4744,2,4744,2,4744,2,4744,2,4744,2,4744,2,4744,2,4744,2,4744,2,4744,2,4744,2
"Management of wasting/acute malnutrition","Supplimentary Feeding Programme","Dr Mohammad Najeeb","2009-09-04","https://www.en-net.org/question/135.aspx",5766,3,5766,3,5766,3,5766,3,5766,3,5766,3,5766,3,5766,3,5766,3,5766,3,5766,3,5766,3,5766,3
"Management of wasting/acute malnutrition","MUAC and Age","Anonymous 257","2009-08-27","https://www.en-net.org/question/132.aspx",6760,3,6760,3,6760,3,6760,3,6760,3,6760,3,6760,3,6760,3,6760,3,6760,3,6760,3,6760,3,6760,3
"Management of wasting/acute malnutrition","Thresholds for CMAM response based on SAM prevalence","Kate Golden","2009-08-18","https://www.en-net.org/question/129.aspx",7221,3,7221,3,7221,3,7221,3,7221,3,7221,3,7222,3,7222,3,7222,3,7222,3,7222,3,7222,3,7222,3
"Management of wasting/acute malnutrition","Is volume-based preparation of HEM possible?","Brent Scharschmidt","2009-08-16","https://www.en-net.org/question/128.aspx",4659,0,4659,0,4659,0,4659,0,4659,0,4659,0,4659,0,4659,0,4659,0,4659,0,4659,0,4659,0,4659,0
"Management of wasting/acute malnutrition","High Energy Milk (HEM) storage","Anonymous 106","2009-08-10","https://www.en-net.org/question/126.aspx",5022,0,5022,0,5022,0,5022,0,5022,0,5022,0,5022,0,5022,0,5022,0,5022,0,5022,0,5022,0,5022,0
"Management of wasting/acute malnutrition","Cholera and Nutrition","Anonymous 232","2009-08-05","https://www.en-net.org/question/123.aspx",6892,2,6892,2,6892,2,6892,2,6892,2,6893,2,6893,2,6893,2,6893,2,6893,2,6893,2,6893,2,6893,2
"Management of wasting/acute malnutrition","Publications on the efficacy of Plumpy nut","Chantell Witten","2009-08-03","https://www.en-net.org/question/121.aspx",5370,1,5370,1,5370,1,5370,1,5370,1,5370,1,5370,1,5370,1,5370,1,5370,1,5370,1,5370,1,5370,1
"Management of wasting/acute malnutrition","Plumpynut use in patients with hepatitis","Lizzy Berryman","2009-07-23","https://www.en-net.org/question/119.aspx",5501,3,5501,3,5501,3,5501,3,5501,3,5501,3,5501,3,5501,3,5501,3,5501,3,5501,3,5501,3,5501,3
"Management of wasting/acute malnutrition","Zinc supplementation to SAM and/or MAM with acute diarrhoea?","Elise Becart","2009-07-20","https://www.en-net.org/question/118.aspx",8282,5,8282,5,8283,5,8283,5,8283,5,8283,5,8283,5,8283,5,8283,5,8285,5,8285,5,8285,5,8285,5
"Management of wasting/acute malnutrition","Integrating CMAM and IYCF","Ali Maclaine","2009-07-16","https://www.en-net.org/question/113.aspx",8482,5,8482,5,8483,5,8483,5,8483,5,8483,5,8483,5,8483,5,8483,5,8483,5,8483,5,8484,5,8484,5
"Management of wasting/acute malnutrition","Validation of sphere standards in a normal integrated CTC setup","Wahdati Mohibullah","2009-07-16","https://www.en-net.org/question/112.aspx",8002,10,8003,10,8003,10,8003,10,8003,10,8003,10,8003,10,8003,10,8003,10,8004,10,8004,10,8004,10,8004,10
"Management of wasting/acute malnutrition","Why is nutritional oedema (kwashiorkor) localized in specific area?","Anonymous 81","2009-07-16","https://www.en-net.org/question/111.aspx",6319,2,6319,2,6319,2,6319,2,6319,2,6319,2,6319,2,6319,2,6319,2,6319,2,6319,2,6319,2,6319,2
"Management of wasting/acute malnutrition","treatment of heart failure in SAM;treatment of dehydration/shock in oedematous malnutrition;target weight;sympathetic activity in hypoglycemia & shock","Dr. satish raghuwanshi","2009-07-15","https://www.en-net.org/question/109.aspx",6042,2,6042,2,6042,2,6042,2,6042,2,6042,2,6042,2,6042,2,6042,2,6042,2,6042,2,6042,2,6042,2
"Management of wasting/acute malnutrition","Treatment of malnourished adults and the elderly","Fiona Watson","2009-07-07","https://www.en-net.org/question/107.aspx",7131,2,7131,2,7131,2,7131,2,7131,2,7131,2,7131,2,7131,2,7131,2,7131,2,7131,2,7131,2,7131,2
"Management of wasting/acute malnutrition","Therapeutic feeding for infant younger than 6 month with HIV positive care giver","Tarig Abdulgadir","2009-07-06","https://www.en-net.org/question/106.aspx",6570,5,6570,5,6570,5,6570,5,6571,5,6571,5,6571,5,6571,5,6571,5,6571,5,6571,5,6571,5,6571,5
"Management of wasting/acute malnutrition","Plumpy doz for chronic malnutrition prevention","Maria M Lletjos","2009-06-24","https://www.en-net.org/question/104.aspx",13326,11,13326,11,13326,11,13326,11,13326,11,13326,11,13327,11,13327,11,13328,11,13328,11,13328,11,13328,11,13329,11
"Management of wasting/acute malnutrition","Nutrition Needs for HIV positive Children with TB","Anonymous 182","2009-06-24","https://www.en-net.org/question/103.aspx",5516,4,5516,4,5516,4,5516,4,5516,4,5516,4,5516,4,5516,4,5516,4,5516,4,5516,4,5516,4,5516,4
"Management of wasting/acute malnutrition","Ratio of under fives / pregnant and lactating women in SFP","Carol","2009-06-23","https://www.en-net.org/question/98.aspx",5758,4,5758,4,5758,4,5758,4,5758,4,5758,4,5758,4,5758,4,5758,4,5758,4,5758,4,5759,4,5759,4
"Management of wasting/acute malnutrition","Vitamin A related mortality study in patients with eodema","Tarig Abdulgadir","2009-06-22","https://www.en-net.org/question/97.aspx",5780,2,5780,2,5780,2,5780,2,5780,2,5780,2,5780,2,5780,2,5780,2,5780,2,5780,2,5780,2,5780,2
"Management of wasting/acute malnutrition","Extra F75 use","Anonymous 195","2009-06-18","https://www.en-net.org/question/96.aspx",5186,1,5186,1,5186,1,5186,1,5186,1,5186,1,5186,1,5186,1,5186,1,5186,1,5186,1,5186,1,5187,1
