"Theme","Topic","Author","Posted","Link","Views_20230501_004954","Replies_20230501_004954","Views_20230501_020749","Replies_20230501_020749","Views_20230501_031507","Replies_20230501_031507","Views_20230501_041555","Replies_20230501_041555","Views_20230501_051433","Replies_20230501_051433","Views_20230501_061758","Replies_20230501_061758","Views_20230501_071412","Replies_20230501_071412","Views_20230501_081729","Replies_20230501_081729","Views_20230501_091505","Replies_20230501_091505","Views_20230501_101505","Replies_20230501_101505","Views_20230501_111258","Replies_20230501_111258","Views_20230501_122114","Replies_20230501_122114","Views_20230501_131618","Replies_20230501_131618","Views_20230501_141416","Replies_20230501_141416","Views_20230501_151454","Replies_20230501_151454","Views_20230501_161641","Replies_20230501_161641","Views_20230501_171333","Replies_20230501_171333","Views_20230501_181631","Replies_20230501_181631","Views_20230501_191233","Replies_20230501_191233","Views_20230501_201440","Replies_20230501_201440","Views_20230501_211315","Replies_20230501_211315","Views_20230501_221355","Replies_20230501_221355","Views_20230501_231353","Replies_20230501_231353","Views_20230502_004808","Replies_20230502_004808","Views_20230502_020531","Replies_20230502_020531","Views_20230502_023819","Replies_20230502_023819","Views_20230502_031534","Replies_20230502_031534","Views_20230502_041535","Replies_20230502_041535","Views_20230502_051429","Replies_20230502_051429","Views_20230502_061718","Replies_20230502_061718","Views_20230502_071359","Replies_20230502_071359","Views_20230502_081627","Replies_20230502_081627","Views_20230502_091449","Replies_20230502_091449","Views_20230502_101440","Replies_20230502_101440","Views_20230502_111331","Replies_20230502_111331","Views_20230502_122218","Replies_20230502_122218","Views_20230502_141425","Replies_20230502_141425","Views_20230502_151629","Replies_20230502_151629","Views_20230502_161548","Replies_20230502_161548","Views_20230502_171324","Replies_20230502_171324","Views_20230502_181551","Replies_20230502_181551","Views_20230502_191321","Replies_20230502_191321","Views_20230502_201409","Replies_20230502_201409","Views_20230502_211319","Replies_20230502_211319","Views_20230502_221331","Replies_20230502_221331","Views_20230502_231346","Replies_20230502_231346","Views_20230503_004704","Replies_20230503_004704","Views_20230503_020442","Replies_20230503_020442","Views_20230503_023514","Replies_20230503_023514","Views_20230503_031509","Replies_20230503_031509","Views_20230503_041523","Replies_20230503_041523","Views_20230503_051442","Replies_20230503_051442","Views_20230503_061646","Replies_20230503_061646","Views_20230503_071411","Replies_20230503_071411","Views_20230503_081626","Replies_20230503_081626","Views_20230503_091413","Replies_20230503_091413","Views_20230503_101453","Replies_20230503_101453","Views_20230503_111340","Replies_20230503_111340","Views_20230503_122126","Replies_20230503_122126","Views_20230503_131638","Replies_20230503_131638","Views_20230503_141509","Replies_20230503_141509","Views_20230503_151500","Replies_20230503_151500","Views_20230503_161706","Replies_20230503_161706","Views_20230503_171316","Replies_20230503_171316","Views_20230503_181602","Replies_20230503_181602","Views_20230503_191303","Replies_20230503_191303","Views_20230503_201456","Replies_20230503_201456","Views_20230503_211429","Replies_20230503_211429","Views_20230503_221344","Replies_20230503_221344","Views_20230503_231401","Replies_20230503_231401","Views_20230504_004726","Replies_20230504_004726","Views_20230504_020348","Replies_20230504_020348","Views_20230504_023353","Replies_20230504_023353","Views_20230504_031526","Replies_20230504_031526","Views_20230504_041638","Replies_20230504_041638","Views_20230504_051357","Replies_20230504_051357","Views_20230504_061700","Replies_20230504_061700","Views_20230504_071341","Replies_20230504_071341","Views_20230504_081626","Replies_20230504_081626","Views_20230504_091419","Replies_20230504_091419"
"Upcoming trainings","Permaculture and International Development Free Taster Workshop","Tamsin","2018-02-05","https://www.en-net.org/question/3217.aspx",7445,0,7445,0,7445,0,7445,0,7445,0,7445,0,7445,0,7445,0,7445,0,7445,0,7445,0,7445,0,7445,0,7445,0,7445,0,7445,0,7445,0,7446,0,7447,0,7447,0,7447,0,7448,0,7449,0,7449,0,7449,0,7449,0,7449,0,7450,0,7450,0,7450,0,7450,0,7450,0,7450,0,7450,0,7450,0,7450,0,7450,0,7450,0,7450,0,7450,0,7450,0,7450,0,7450,0,7450,0,7450,0,7450,0,7450,0,7450,0,7450,0,7450,0,7451,0,7451,0,7451,0,7451,0,7451,0,7451,0,7451,0,7451,0,7451,0,7451,0,7451,0,7451,0,7451,0,7451,0,7451,0,7451,0,7451,0,7451,0,7451,0,7451,0,7451,0,7451,0,7451,0,7451,0,7451,0,7451,0,7451,0,7451,0,7451,0,7452,0
"Upcoming trainings","Permaculture for Development Workers course, September 2018, UK","Tamsin","2018-07-17","https://www.en-net.org/question/3388.aspx",6112,0,6112,0,6112,0,6112,0,6112,0,6112,0,6112,0,6113,0,6114,0,6114,0,6114,0,6114,0,6114,0,6115,0,6115,0,6116,0,6116,0,6116,0,6116,0,6116,0,6116,0,6117,0,6117,0,6117,0,6117,0,6117,0,6117,0,6117,0,6117,0,6117,0,6117,0,6117,0,6117,0,6117,0,6117,0,6118,0,6118,0,6118,0,6118,0,6118,0,6118,0,6118,0,6118,0,6118,0,6118,0,6118,0,6118,0,6118,0,6118,0,6118,0,6118,0,6118,0,6118,0,6118,0,6118,0,6118,0,6118,0,6118,0,6118,0,6118,0,6118,0,6118,0,6118,0,6118,0,6119,0,6119,0,6119,0,6119,0,6119,0,6119,0,6120,0,6120,0,6120,0,6120,0,6120,0,6120,0,6120,0,6120,0,6120,0,6120,0
"Upcoming trainings","PhD course: severe acute malnutrition in children - challenges and eigmas","Maren Rytter","2013-06-13","https://www.en-net.org/question/1074.aspx",9576,0,9576,0,9576,0,9576,0,9576,0,9576,0,9576,0,9577,0,9578,0,9578,0,9578,0,9578,0,9578,0,9578,0,9578,0,9579,0,9579,0,9579,0,9579,0,9579,0,9579,0,9580,0,9580,0,9580,0,9580,0,9580,0,9580,0,9580,0,9580,0,9580,0,9580,0,9580,0,9580,0,9580,0,9580,0,9580,0,9580,0,9580,0,9580,0,9580,0,9581,0,9581,0,9581,0,9581,0,9581,0,9581,0,9581,0,9581,0,9581,0,9581,0,9581,0,9581,0,9581,0,9581,0,9581,0,9581,0,9582,0,9582,0,9582,0,9582,0,9582,0,9583,0,9583,0,9583,0,9583,0,9583,0,9583,0,9583,0,9583,0,9583,0,9583,0,9583,0,9583,0,9583,0,9583,0,9584,0,9584,0,9584,0,9584,0,9584,0
"Upcoming trainings","Positive Deviance Hearth eWorkshop - available in English or French","Carmen Tse","2022-03-10","https://www.en-net.org/question/4508.aspx",1934,0,1934,0,1934,0,1934,0,1935,0,1935,0,1935,0,1936,0,1937,0,1937,0,1937,0,1937,0,1937,0,1937,0,1937,0,1938,0,1938,0,1938,0,1938,0,1938,0,1939,0,1939,0,1939,0,1939,0,1939,0,1939,0,1939,0,1939,0,1939,0,1939,0,1939,0,1939,0,1939,0,1939,0,1939,0,1939,0,1939,0,1939,0,1939,0,1939,0,1939,0,1939,0,1939,0,1939,0,1939,0,1939,0,1939,0,1939,0,1939,0,1939,0,1939,0,1939,0,1939,0,1939,0,1939,0,1939,0,1939,0,1939,0,1939,0,1939,0,1939,0,1939,0,1939,0,1939,0,1939,0,1939,0,1939,0,1940,0,1940,0,1940,0,1940,0,1940,0,1940,0,1940,0,1940,0,1940,0,1940,0,1940,0,1940,0,1940,0
"Upcoming trainings","Positive Deviance Hearth eWorkshop - available in English or French","Carmen Tse","2023-03-07","https://www.en-net.org/question/4813.aspx",254,0,254,0,254,0,254,0,254,0,254,0,254,0,255,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,258,0,258,0,258,0,258,0,258,0,258,0,258,0,258,0,258,0,258,0,258,0,258,0,258,0,258,0,258,0,258,0,258,0,258,0,258,0,258,0,258,0,258,0,258,0,258,0,258,0,258,0,258,0,258,0,258,0,258,0,258,0,258,0,258,0,258,0,258,0,258,0,258,0,258,0,258,0,258,0,258,0,258,0,258,0,258,0,258,0,258,0,258,0,258,0,258,0,258,0,258,0,258,0,258,0,258,0,258,0,258,0,258,0,259,0,259,0,259,0,259,0,259,0,259,0,259,0,259,0
"Upcoming trainings","Positive Deviance Hearth Virtual Training for Facilitators","Loria Kulathungam","2021-06-21","https://www.en-net.org/question/4334.aspx",3975,0,3975,0,3975,0,3975,0,3975,0,3975,0,3975,0,3975,0,3975,0,3975,0,3975,0,3975,0,3975,0,3975,0,3975,0,3975,0,3975,0,3975,0,3975,0,3975,0,3975,0,3975,0,3975,0,3975,0,3975,0,3975,0,3975,0,3975,0,3975,0,3975,0,3975,0,3975,0,3975,0,3975,0,3975,0,3975,0,3975,0,3975,0,3975,0,3975,0,3975,0,3975,0,3975,0,3975,0,3975,0,3975,0,3975,0,3975,0,3975,0,3975,0,3975,0,3975,0,3976,0,3976,0,3976,0,3976,0,3976,0,3976,0,3976,0,3976,0,3976,0,3976,0,3977,0,3977,0,3977,0,3977,0,3977,0,3977,0,3977,0,3977,0,3977,0,3977,0,3977,0,3977,0,3977,0,3977,0,3978,0,3978,0,3979,0,3980,0
"Upcoming trainings","Positive Deviance Hearth Virtual Training for Facilitators  (English) - January to March 2022","Loria Kulathungam","2021-12-07","https://www.en-net.org/question/4454.aspx",4529,10,4529,10,4529,10,4529,10,4529,10,4529,10,4529,10,4529,10,4529,10,4530,10,4530,10,4530,10,4530,10,4530,10,4530,10,4530,10,4530,10,4530,10,4530,10,4530,10,4530,10,4530,10,4530,10,4530,10,4530,10,4530,10,4530,10,4530,10,4530,10,4530,10,4530,10,4530,10,4530,10,4530,10,4530,10,4530,10,4530,10,4530,10,4530,10,4530,10,4530,10,4530,10,4530,10,4530,10,4530,10,4530,10,4530,10,4530,10,4530,10,4530,10,4530,10,4530,10,4530,10,4530,10,4530,10,4530,10,4530,10,4530,10,4530,10,4530,10,4530,10,4530,10,4530,10,4530,10,4533,10,4533,10,4533,10,4533,10,4533,10,4533,10,4533,10,4533,10,4533,10,4533,10,4533,10,4533,10,4533,10,4533,10,4533,10,4533,10
"Upcoming trainings","Pour toute personne intéressée par un cours de 2 ou 3 semaines sur la Santé dans les situations d'urgence à l'institut Johns Hopkins","Mija Ververs","2017-11-07","https://www.en-net.org/question/3109.aspx",8080,6,8080,6,8080,6,8080,6,8080,6,8080,6,8080,6,8081,6,8081,6,8081,6,8081,6,8081,6,8081,6,8081,6,8081,6,8081,6,8081,6,8081,6,8081,6,8081,6,8081,6,8081,6,8081,6,8082,6,8082,6,8082,6,8082,6,8082,6,8082,6,8082,6,8082,6,8082,6,8082,6,8082,6,8082,6,8082,6,8082,6,8082,6,8082,6,8082,6,8082,6,8082,6,8082,6,8082,6,8082,6,8082,6,8082,6,8082,6,8082,6,8082,6,8082,6,8082,6,8082,6,8082,6,8082,6,8082,6,8082,6,8082,6,8082,6,8082,6,8082,6,8082,6,8082,6,8082,6,8082,6,8082,6,8082,6,8082,6,8082,6,8083,6,8083,6,8083,6,8083,6,8083,6,8083,6,8083,6,8083,6,8083,6,8083,6,8083,6
"Upcoming trainings","Regional SMART training in Cambodia","Yara Sfeir","2012-01-10","https://www.en-net.org/question/610.aspx",10606,8,10606,8,10606,8,10606,8,10606,8,10606,8,10606,8,10607,8,10607,8,10607,8,10607,8,10607,8,10607,8,10607,8,10607,8,10608,8,10608,8,10608,8,10608,8,10608,8,10608,8,10608,8,10611,8,10611,8,10611,8,10611,8,10611,8,10611,8,10611,8,10611,8,10611,8,10611,8,10611,8,10612,8,10612,8,10612,8,10612,8,10612,8,10612,8,10612,8,10612,8,10612,8,10612,8,10612,8,10612,8,10612,8,10612,8,10613,8,10613,8,10613,8,10613,8,10613,8,10613,8,10613,8,10613,8,10613,8,10613,8,10613,8,10613,8,10613,8,10613,8,10613,8,10613,8,10613,8,10613,8,10613,8,10613,8,10613,8,10614,8,10614,8,10614,8,10614,8,10614,8,10614,8,10614,8,10614,8,10614,8,10614,8,10614,8,10614,8
"Upcoming trainings","REGIONAL SMART TRAINING, UGANDA, JULY 2017","Kennedy Musumba","2017-04-20","https://www.en-net.org/question/2897.aspx",8794,1,8794,1,8794,1,8794,1,8794,1,8794,1,8794,1,8794,1,8794,1,8794,1,8795,1,8795,1,8795,1,8795,1,8795,1,8796,1,8796,1,8796,1,8796,1,8796,1,8796,1,8796,1,8796,1,8796,1,8796,1,8796,1,8796,1,8796,1,8796,1,8796,1,8796,1,8796,1,8796,1,8796,1,8796,1,8796,1,8796,1,8796,1,8796,1,8796,1,8796,1,8796,1,8796,1,8796,1,8796,1,8796,1,8796,1,8796,1,8796,1,8796,1,8796,1,8796,1,8796,1,8796,1,8796,1,8796,1,8796,1,8796,1,8796,1,8796,1,8796,1,8796,1,8796,1,8796,1,8796,1,8796,1,8796,1,8796,1,8796,1,8796,1,8796,1,8797,1,8797,1,8797,1,8797,1,8797,1,8797,1,8797,1,8797,1,8797,1
"Upcoming trainings","Regional Training Course in Nutrition in Emergencies: Lebanon","Andrew Seal","2012-03-07","https://www.en-net.org/question/669.aspx",9561,0,9561,0,9561,0,9561,0,9561,0,9561,0,9561,0,9561,0,9561,0,9561,0,9561,0,9561,0,9561,0,9561,0,9561,0,9561,0,9562,0,9562,0,9562,0,9562,0,9562,0,9562,0,9562,0,9562,0,9562,0,9562,0,9562,0,9562,0,9562,0,9562,0,9562,0,9562,0,9562,0,9562,0,9562,0,9562,0,9562,0,9562,0,9562,0,9562,0,9562,0,9562,0,9562,0,9562,0,9562,0,9562,0,9562,0,9562,0,9562,0,9562,0,9562,0,9562,0,9562,0,9562,0,9562,0,9562,0,9562,0,9562,0,9562,0,9562,0,9562,0,9562,0,9562,0,9562,0,9562,0,9562,0,9562,0,9562,0,9562,0,9563,0,9563,0,9563,0,9564,0,9564,0,9564,0,9564,0,9564,0,9564,0,9564,0,9564,0
"Upcoming trainings","Regional Training Course in Nutrition in Emergencies: Thailand","Andy Seal","2012-06-20","https://www.en-net.org/question/761.aspx",9508,0,9508,0,9508,0,9508,0,9508,0,9508,0,9508,0,9508,0,9508,0,9509,0,9509,0,9509,0,9509,0,9509,0,9509,0,9509,0,9509,0,9509,0,9509,0,9509,0,9509,0,9509,0,9509,0,9509,0,9509,0,9509,0,9509,0,9509,0,9509,0,9509,0,9509,0,9509,0,9509,0,9509,0,9509,0,9509,0,9509,0,9509,0,9509,0,9509,0,9509,0,9509,0,9509,0,9509,0,9509,0,9509,0,9509,0,9509,0,9509,0,9509,0,9509,0,9509,0,9509,0,9509,0,9509,0,9509,0,9509,0,9509,0,9509,0,9509,0,9509,0,9509,0,9509,0,9509,0,9509,0,9509,0,9509,0,9509,0,9509,0,9509,0,9510,0,9510,0,9510,0,9510,0,9510,0,9510,0,9510,0,9510,0,9510,0,9510,0
"Upcoming trainings","Registration for Workshop on Coverage Assessment Methods is now open","Ernest Guevarra","2012-01-01","https://www.en-net.org/question/598.aspx",9593,0,9593,0,9593,0,9593,0,9593,0,9593,0,9593,0,9593,0,9593,0,9593,0,9594,0,9594,0,9594,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9595,0,9596,0
"Upcoming trainings","Request for Harmonized Training Modules (HTP) Version two (French version at best or English version if possible)","Emmanuel","2021-10-21","https://www.en-net.org/question/4424.aspx",4322,5,4322,5,4322,5,4322,5,4322,5,4322,5,4322,5,4322,5,4322,5,4322,5,4322,5,4322,5,4323,5,4323,5,4323,5,4323,5,4323,5,4323,5,4323,5,4323,5,4323,5,4323,5,4323,5,4323,5,4323,5,4323,5,4323,5,4323,5,4323,5,4323,5,4323,5,4323,5,4323,5,4323,5,4323,5,4323,5,4323,5,4323,5,4323,5,4323,5,4324,5,4324,5,4324,5,4324,5,4324,5,4324,5,4324,5,4324,5,4324,5,4324,5,4324,5,4324,5,4324,5,4324,5,4324,5,4324,5,4324,5,4324,5,4324,5,4324,5,4324,5,4324,5,4325,5,4325,5,4325,5,4325,5,4325,5,4325,5,4325,5,4325,5,4325,5,4325,5,4325,5,4325,5,4325,5,4326,5,4326,5,4326,5,4326,5,4327,5
"Upcoming trainings","Short course on adolescent health in low and middle income countries","Tamsin","2019-05-09","https://www.en-net.org/question/3640.aspx",5562,0,5562,0,5562,0,5562,0,5562,0,5562,0,5562,0,5562,0,5563,0,5564,0,5564,0,5564,0,5564,0,5564,0,5564,0,5564,0,5565,0,5565,0,5565,0,5565,0,5565,0,5566,0,5566,0,5566,0,5566,0,5566,0,5567,0,5567,0,5567,0,5567,0,5567,0,5567,0,5567,0,5567,0,5567,0,5567,0,5567,0,5567,0,5567,0,5567,0,5567,0,5567,0,5567,0,5567,0,5567,0,5567,0,5567,0,5567,0,5567,0,5567,0,5567,0,5567,0,5567,0,5567,0,5567,0,5567,0,5567,0,5567,0,5567,0,5567,0,5567,0,5567,0,5568,0,5568,0,5568,0,5568,0,5568,0,5568,0,5568,0,5569,0,5569,0,5569,0,5569,0,5569,0,5569,0,5569,0,5569,0,5570,0,5570,0,5571,0
"Upcoming trainings","Short facilitated elearning courses in Reducing Anaemia and Reducing Childhood Stunting","Carmen Tse","2016-09-12","https://www.en-net.org/question/2629.aspx",8762,1,8762,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8763,1,8764,1,8764,1,8764,1,8764,1,8764,1,8764,1,8764,1,8764,1,8764,1,8764,1,8764,1,8764,1,8764,1
"Upcoming trainings","Smart and ENA, EPI/ENA or EPI info software training","Anderson Ngina","2017-06-20","https://www.en-net.org/question/2969.aspx",7964,0,7964,0,7964,0,7964,0,7964,0,7964,0,7964,0,7965,0,7966,0,7966,0,7966,0,7966,0,7966,0,7966,0,7966,0,7966,0,7967,0,7967,0,7967,0,7967,0,7967,0,7968,0,7968,0,7968,0,7968,0,7968,0,7968,0,7968,0,7968,0,7968,0,7968,0,7968,0,7968,0,7969,0,7969,0,7969,0,7969,0,7969,0,7969,0,7969,0,7969,0,7969,0,7969,0,7969,0,7969,0,7969,0,7969,0,7969,0,7969,0,7969,0,7969,0,7969,0,7969,0,7969,0,7969,0,7969,0,7969,0,7969,0,7969,0,7969,0,7969,0,7970,0,7970,0,7970,0,7970,0,7970,0,7970,0,7970,0,7970,0,7970,0,7970,0,7970,0,7970,0,7970,0,7970,0,7970,0,7970,0,7970,0,7970,0,7971,0
"Upcoming trainings","SMART Manager and Master Training 2016!","Kennedy Musumba","2016-05-03","https://www.en-net.org/question/2478.aspx",9808,5,9808,5,9808,5,9808,5,9808,5,9808,5,9808,5,9808,5,9808,5,9809,5,9809,5,9809,5,9809,5,9809,5,9809,5,9810,5,9810,5,9810,5,9810,5,9810,5,9810,5,9810,5,9812,5,9812,5,9812,5,9812,5,9813,5,9813,5,9813,5,9813,5,9813,5,9813,5,9813,5,9813,5,9813,5,9813,5,9813,5,9813,5,9813,5,9813,5,9813,5,9813,5,9813,5,9813,5,9813,5,9813,5,9813,5,9813,5,9814,5,9814,5,9814,5,9814,5,9814,5,9814,5,9814,5,9814,5,9814,5,9814,5,9814,5,9814,5,9815,5,9816,5,9816,5,9816,5,9816,5,9816,5,9816,5,9816,5,9816,5,9816,5,9816,5,9816,5,9816,5,9816,5,9816,5,9816,5,9816,5,9816,5,9816,5,9816,5
"Upcoming trainings","SMART TRAINING","Humphrey Mosomi","2014-10-24","https://www.en-net.org/question/1513.aspx",11170,21,11171,21,11171,21,11171,21,11171,21,11171,21,11171,21,11171,21,11171,21,11171,21,11172,21,11172,21,11172,21,11172,21,11172,21,11172,21,11172,21,11172,21,11172,21,11172,21,11172,21,11172,21,11172,21,11172,21,11172,21,11173,21,11173,21,11173,21,11173,21,11173,21,11173,21,11173,21,11173,21,11173,21,11173,21,11173,21,11173,21,11173,21,11173,21,11173,21,11173,21,11173,21,11173,21,11173,21,11173,21,11173,21,11173,21,11173,21,11173,21,11173,21,11173,21,11173,21,11173,21,11173,21,11173,21,11173,21,11173,21,11173,21,11173,21,11173,21,11173,21,11173,21,11173,21,11173,21,11173,21,11173,21,11173,21,11173,21,11173,21,11173,21,11173,21,11173,21,11173,21,11173,21,11173,21,11173,21,11173,21,11174,21,11174,21,11174,21
"Upcoming trainings","SMART Training","Junaid Chohan","2013-01-02","https://www.en-net.org/question/936.aspx",9717,2,9718,2,9718,2,9718,2,9718,2,9718,2,9718,2,9718,2,9718,2,9719,2,9719,2,9719,2,9719,2,9719,2,9719,2,9719,2,9719,2,9719,2,9719,2,9719,2,9719,2,9719,2,9719,2,9719,2,9719,2,9719,2,9719,2,9721,2,9721,2,9722,2,9722,2,9722,2,9722,2,9722,2,9722,2,9722,2,9722,2,9722,2,9722,2,9722,2,9722,2,9722,2,9722,2,9722,2,9722,2,9722,2,9722,2,9722,2,9722,2,9722,2,9722,2,9722,2,9722,2,9722,2,9722,2,9722,2,9722,2,9722,2,9722,2,9722,2,9722,2,9722,2,9722,2,9723,2,9723,2,9723,2,9723,2,9723,2,9724,2,9724,2,9724,2,9724,2,9724,2,9724,2,9724,2,9724,2,9724,2,9724,2,9724,2,9724,2
"Upcoming trainings","SMART Training in India","Anonymous 2880","2015-06-26","https://www.en-net.org/question/1809.aspx",8281,2,8281,2,8281,2,8281,2,8281,2,8281,2,8281,2,8281,2,8281,2,8281,2,8281,2,8281,2,8281,2,8281,2,8281,2,8281,2,8281,2,8281,2,8281,2,8281,2,8281,2,8281,2,8281,2,8281,2,8281,2,8281,2,8281,2,8281,2,8281,2,8282,2,8282,2,8282,2,8282,2,8282,2,8282,2,8283,2,8283,2,8284,2,8284,2,8284,2,8284,2,8284,2,8284,2,8284,2,8284,2,8284,2,8284,2,8284,2,8284,2,8284,2,8284,2,8284,2,8284,2,8284,2,8284,2,8284,2,8284,2,8284,2,8285,2,8285,2,8285,2,8285,2,8285,2,8285,2,8286,2,8286,2,8286,2,8286,2,8286,2,8286,2,8286,2,8286,2,8286,2,8286,2,8286,2,8286,2,8286,2,8286,2,8287,2,8287,2
"Upcoming trainings","SMART TRAINING IN TORONTO, CANADA, DEC 2016","Kennedy Musumba","2016-09-27","https://www.en-net.org/question/2658.aspx",8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8270,0,8270,0,8270,0,8270,0
"Upcoming trainings","SMART training workshop","Anonymous 4277","2017-03-05","https://www.en-net.org/question/2830.aspx",7993,3,7993,3,7995,3,7997,3,7997,3,7999,3,7999,3,7999,3,7999,3,7999,3,7999,3,7999,3,7999,3,7999,3,8000,3,8000,3,8000,3,8000,3,8000,3,8000,3,8000,3,8000,3,8000,3,8000,3,8000,3,8000,3,8000,3,8000,3,8000,3,8000,3,8000,3,8000,3,8000,3,8000,3,8000,3,8000,3,8000,3,8000,3,8000,3,8000,3,8001,3,8001,3,8001,3,8001,3,8001,3,8001,3,8001,3,8001,3,8001,3,8001,3,8001,3,8001,3,8001,3,8001,3,8001,3,8001,3,8001,3,8001,3,8001,3,8001,3,8001,3,8001,3,8001,3,8001,3,8001,3,8001,3,8001,3,8001,3,8002,3,8002,3,8003,3,8003,3,8003,3,8003,3,8003,3,8004,3,8004,3,8004,3,8004,3,8004,3
"Upcoming trainings","suggestion","mehran khan","2012-09-21","https://www.en-net.org/question/852.aspx",10080,1,10080,1,10080,1,10080,1,10080,1,10080,1,10080,1,10080,1,10081,1,10082,1,10082,1,10082,1,10082,1,10082,1,10082,1,10082,1,10083,1,10083,1,10083,1,10083,1,10083,1,10084,1,10084,1,10084,1,10084,1,10084,1,10084,1,10084,1,10084,1,10084,1,10085,1,10085,1,10085,1,10085,1,10085,1,10085,1,10085,1,10085,1,10085,1,10085,1,10085,1,10085,1,10085,1,10085,1,10085,1,10085,1,10085,1,10085,1,10085,1,10085,1,10085,1,10085,1,10085,1,10085,1,10086,1,10086,1,10086,1,10086,1,10086,1,10086,1,10086,1,10086,1,10086,1,10086,1,10086,1,10086,1,10086,1,10086,1,10086,1,10086,1,10086,1,10086,1,10086,1,10086,1,10086,1,10086,1,10086,1,10086,1,10086,1,10086,1
"Upcoming trainings","Summer course (10-21 July 2023): Health Emergencies in Large Populations (HELP) at Johns Hopkins University","Mija Ververs","2023-04-20","https://www.en-net.org/question/4856.aspx",195,0,197,0,198,0,198,0,198,0,199,0,200,0,202,0,204,0,206,0,207,0,208,0,210,0,210,0,211,0,213,0,213,0,214,0,214,0,215,0,216,0,216,0,217,0,217,0,219,0,220,0,221,0,221,0,221,0,221,0,221,0,223,0,223,0,225,0,225,0,226,0,227,0,228,0,228,0,228,0,228,0,232,0,232,0,232,0,232,0,232,0,234,0,234,0,234,0,234,0,235,0,235,0,236,0,236,0,237,0,237,0,237,0,238,0,238,0,239,0,240,0,240,0,241,0,241,0,241,0,243,0,243,0,243,0,243,0,243,0,243,0,244,0,245,0,246,0,246,0,249,0,249,0,249,0,250,0,250,0
"Upcoming trainings","Summer course (12-30 July 2021) Health Emergencies in Large Populations (HELP) at Johns Hopkins University (virtual)","Mija Ververs","2021-04-21","https://www.en-net.org/question/4278.aspx",4340,0,4340,0,4340,0,4342,0,4342,0,4342,0,4342,0,4343,0,4344,0,4344,0,4344,0,4344,0,4344,0,4344,0,4344,0,4344,0,4345,0,4345,0,4345,0,4345,0,4346,0,4346,0,4346,0,4346,0,4346,0,4346,0,4346,0,4346,0,4346,0,4346,0,4346,0,4346,0,4346,0,4346,0,4347,0,4347,0,4347,0,4347,0,4347,0,4349,0,4349,0,4349,0,4349,0,4349,0,4349,0,4349,0,4349,0,4349,0,4349,0,4349,0,4349,0,4349,0,4349,0,4349,0,4349,0,4349,0,4349,0,4349,0,4349,0,4349,0,4349,0,4349,0,4349,0,4349,0,4349,0,4349,0,4349,0,4349,0,4349,0,4349,0,4349,0,4349,0,4349,0,4349,0,4349,0,4349,0,4349,0,4349,0,4349,0,4349,0
