"Theme","Topic","Author","Posted","Link","Views_20220801_023513","Replies_20220801_023513","Views_20220801_044004","Replies_20220801_044004","Views_20220801_055823","Replies_20220801_055823","Views_20220801_064808","Replies_20220801_064808","Views_20220801_072955","Replies_20220801_072955","Views_20220801_083402","Replies_20220801_083402","Views_20220801_092902","Replies_20220801_092902","Views_20220801_103156","Replies_20220801_103156","Views_20220801_112319","Replies_20220801_112319","Views_20220801_125344","Replies_20220801_125344","Views_20220801_135215","Replies_20220801_135215","Views_20220801_142602","Replies_20220801_142602","Views_20220801_153110","Replies_20220801_153110","Views_20220801_164117","Replies_20220801_164117","Views_20220801_173303","Replies_20220801_173303","Views_20220801_183554","Replies_20220801_183554","Views_20220801_192143","Replies_20220801_192143","Views_20220801_203050","Replies_20220801_203050","Views_20220801_212353","Replies_20220801_212353","Views_20220801_222841","Replies_20220801_222841","Views_20220801_232934","Replies_20220801_232934","Views_20220802_024326","Replies_20220802_024326","Views_20220802_043852","Replies_20220802_043852","Views_20220802_054926","Replies_20220802_054926","Views_20220802_063140","Replies_20220802_063140","Views_20220802_072649","Replies_20220802_072649","Views_20220802_083438","Replies_20220802_083438","Views_20220802_092621","Replies_20220802_092621","Views_20220802_103250","Replies_20220802_103250","Views_20220802_112245","Replies_20220802_112245","Views_20220802_125503","Replies_20220802_125503","Views_20220802_134801","Replies_20220802_134801","Views_20220802_142621","Replies_20220802_142621","Views_20220802_152757","Replies_20220802_152757","Views_20220802_163908","Replies_20220802_163908","Views_20220802_173327","Replies_20220802_173327","Views_20220802_183316","Replies_20220802_183316","Views_20220802_192123","Replies_20220802_192123","Views_20220802_202929","Replies_20220802_202929","Views_20220802_212308","Replies_20220802_212308","Views_20220802_222746","Replies_20220802_222746","Views_20220802_232721","Replies_20220802_232721","Views_20220803_022702","Replies_20220803_022702","Views_20220803_042321","Replies_20220803_042321","Views_20220803_054531","Replies_20220803_054531","Views_20220803_063214","Replies_20220803_063214","Views_20220803_072436","Replies_20220803_072436","Views_20220803_083532","Replies_20220803_083532","Views_20220803_092940","Replies_20220803_092940","Views_20220803_102949","Replies_20220803_102949","Views_20220803_112235","Replies_20220803_112235","Views_20220803_125348","Replies_20220803_125348","Views_20220803_134740","Replies_20220803_134740","Views_20220803_142350","Replies_20220803_142350","Views_20220803_153109","Replies_20220803_153109","Views_20220803_163641","Replies_20220803_163641","Views_20220803_172643","Replies_20220803_172643","Views_20220803_183207","Replies_20220803_183207","Views_20220803_192201","Replies_20220803_192201","Views_20220803_202829","Replies_20220803_202829","Views_20220803_212353","Replies_20220803_212353","Views_20220803_222723","Replies_20220803_222723","Views_20220803_232700","Replies_20220803_232700","Views_20220804_021351","Replies_20220804_021351"
"Management of wasting/acute malnutrition","Management of SAM cases","Mumuni Abdul-Fataw","2014-11-11","https://www.en-net.org/question/1537.aspx",8454,3,8454,3,8454,3,8454,3,8454,3,8454,3,8454,3,8454,3,8454,3,8454,3,8454,3,8454,3,8454,3,8454,3,8454,3,8454,3,8454,3,8454,3,8454,3,8454,3,8454,3,8454,3,8454,3,8454,3,8454,3,8454,3,8454,3,8455,3,8455,3,8455,3,8455,3,8455,3,8455,3,8455,3,8455,3,8455,3,8455,3,8455,3,8455,3,8455,3,8455,3,8455,3,8455,3,8455,3,8455,3,8455,3,8456,3,8457,3,8457,3,8457,3,8457,3,8457,3,8457,3,8457,3,8457,3,8457,3,8457,3,8457,3,8458,3,8458,3,8459,3,8459,3,8459,3,8459,3
"Management of wasting/acute malnutrition","management of SAM cases","Tilahun Tolera","2013-08-11","https://www.en-net.org/question/1115.aspx",7872,0,7872,0,7872,0,7872,0,7872,0,7872,0,7872,0,7872,0,7872,0,7872,0,7872,0,7872,0,7872,0,7873,0,7873,0,7873,0,7873,0,7873,0,7873,0,7873,0,7873,0,7873,0,7873,0,7873,0,7874,0,7874,0,7874,0,7874,0,7874,0,7874,0,7874,0,7874,0,7874,0,7874,0,7874,0,7874,0,7874,0,7874,0,7874,0,7875,0,7875,0,7875,0,7875,0,7875,0,7875,0,7875,0,7875,0,7875,0,7875,0,7876,0,7876,0,7876,0,7876,0,7876,0,7876,0,7876,0,7876,0,7876,0,7876,0,7876,0,7876,0,7876,0,7876,0,7876,0
"Management of wasting/acute malnutrition","Management of SAM patient with Malabsorption","Anonymous_A_W_40","2022-04-25","https://www.en-net.org/question/4552.aspx",753,19,753,19,753,19,753,19,753,19,753,19,753,19,753,19,753,19,753,19,753,19,753,19,753,19,753,19,753,19,753,19,753,19,753,19,754,19,754,19,754,19,754,19,754,19,754,19,754,19,754,19,754,19,754,19,754,19,754,19,754,19,755,19,755,19,755,19,755,19,755,19,755,19,755,19,755,19,755,19,756,19,757,19,757,19,757,19,758,19,759,19,759,19,759,19,759,19,759,19,759,19,760,19,760,19,760,19,761,19,761,19,761,19,761,19,762,19,763,19,763,19,763,19,763,19,763,19
"Management of wasting/acute malnutrition","manufacturing supplementray food through extrusion process","Anonymous 2180","2013-10-23","https://www.en-net.org/question/1181.aspx",8794,1,8794,1,8795,1,8795,1,8795,1,8796,1,8796,1,8796,1,8796,1,8796,1,8796,1,8796,1,8797,1,8797,1,8797,1,8797,1,8797,1,8797,1,8797,1,8797,1,8797,1,8798,1,8798,1,8798,1,8798,1,8798,1,8798,1,8798,1,8798,1,8798,1,8798,1,8799,1,8799,1,8799,1,8799,1,8799,1,8799,1,8799,1,8799,1,8800,1,8800,1,8800,1,8800,1,8801,1,8801,1,8801,1,8801,1,8801,1,8802,1,8802,1,8802,1,8803,1,8803,1,8803,1,8803,1,8803,1,8803,1,8803,1,8803,1,8803,1,8803,1,8803,1,8804,1,8804,1
"Management of wasting/acute malnutrition","Manuscript reviewers","Alexander","2018-05-07","https://www.en-net.org/question/3307.aspx",6386,3,6386,3,6386,3,6386,3,6386,3,6386,3,6386,3,6386,3,6386,3,6386,3,6386,3,6386,3,6386,3,6386,3,6386,3,6386,3,6386,3,6386,3,6386,3,6386,3,6386,3,6386,3,6386,3,6386,3,6386,3,6386,3,6386,3,6386,3,6386,3,6386,3,6386,3,6386,3,6386,3,6386,3,6386,3,6386,3,6386,3,6386,3,6386,3,6386,3,6386,3,6386,3,6386,3,6386,3,6386,3,6386,3,6386,3,6386,3,6386,3,6386,3,6386,3,6386,3,6386,3,6387,3,6387,3,6387,3,6387,3,6387,3,6388,3,6388,3,6388,3,6388,3,6388,3,6388,3
"Management of wasting/acute malnutrition","materials / books for field monitors","Caroline André","2018-09-27","https://www.en-net.org/question/3457.aspx",5807,3,5807,3,5807,3,5807,3,5807,3,5807,3,5807,3,5807,3,5807,3,5808,3,5808,3,5808,3,5808,3,5808,3,5808,3,5808,3,5808,3,5808,3,5808,3,5808,3,5808,3,5808,3,5808,3,5808,3,5808,3,5808,3,5808,3,5809,3,5809,3,5809,3,5809,3,5809,3,5809,3,5809,3,5809,3,5809,3,5809,3,5809,3,5809,3,5809,3,5809,3,5810,3,5810,3,5810,3,5810,3,5810,3,5810,3,5810,3,5810,3,5810,3,5810,3,5811,3,5811,3,5811,3,5811,3,5812,3,5812,3,5812,3,5812,3,5812,3,5812,3,5812,3,5812,3,5813,3
"Management of wasting/acute malnutrition","Maximizing coverage of CMAM programmes","Rashid Abdulai","2011-02-27","https://www.en-net.org/question/359.aspx",7880,0,7880,0,7880,0,7880,0,7880,0,7880,0,7880,0,7880,0,7880,0,7880,0,7880,0,7880,0,7880,0,7880,0,7880,0,7880,0,7880,0,7880,0,7880,0,7880,0,7880,0,7880,0,7880,0,7880,0,7880,0,7880,0,7880,0,7880,0,7880,0,7880,0,7880,0,7880,0,7880,0,7880,0,7880,0,7880,0,7880,0,7880,0,7880,0,7880,0,7880,0,7880,0,7880,0,7880,0,7880,0,7880,0,7880,0,7880,0,7880,0,7881,0,7881,0,7881,0,7881,0,7881,0,7881,0,7881,0,7881,0,7881,0,7881,0,7881,0,7881,0,7881,0,7881,0,7882,0
"Management of wasting/acute malnutrition","Maximum GoW and MUAC growth in SAM treatment","Anonymous 1354","2012-11-06","https://www.en-net.org/question/885.aspx",10162,4,10162,4,10162,4,10162,4,10162,4,10162,4,10162,4,10162,4,10162,4,10162,4,10163,4,10163,4,10163,4,10163,4,10163,4,10163,4,10163,4,10163,4,10164,4,10164,4,10164,4,10165,4,10165,4,10165,4,10165,4,10165,4,10165,4,10165,4,10165,4,10165,4,10165,4,10165,4,10165,4,10165,4,10165,4,10165,4,10165,4,10165,4,10167,4,10167,4,10167,4,10167,4,10167,4,10167,4,10167,4,10167,4,10167,4,10167,4,10167,4,10167,4,10167,4,10167,4,10168,4,10168,4,10168,4,10168,4,10168,4,10168,4,10168,4,10168,4,10168,4,10169,4,10169,4,10169,4
"Management of wasting/acute malnutrition","Measle vaccine","Anonymous 7247","2017-08-15","https://www.en-net.org/question/3025.aspx",7495,2,7495,2,7495,2,7495,2,7495,2,7495,2,7495,2,7495,2,7495,2,7496,2,7496,2,7496,2,7496,2,7496,2,7496,2,7496,2,7496,2,7496,2,7496,2,7496,2,7496,2,7496,2,7496,2,7496,2,7496,2,7496,2,7496,2,7497,2,7497,2,7497,2,7497,2,7497,2,7497,2,7497,2,7497,2,7497,2,7497,2,7498,2,7498,2,7498,2,7498,2,7499,2,7499,2,7499,2,7499,2,7499,2,7499,2,7499,2,7499,2,7499,2,7499,2,7500,2,7500,2,7500,2,7502,2,7503,2,7503,2,7504,2,7504,2,7504,2,7504,2,7504,2,7504,2,7504,2
"Management of wasting/acute malnutrition","Medical treatment of malnutrition","Mbaye Diop","2018-08-09","https://www.en-net.org/question/3417.aspx",5699,2,5699,2,5699,2,5699,2,5699,2,5699,2,5699,2,5699,2,5699,2,5699,2,5699,2,5699,2,5699,2,5699,2,5699,2,5699,2,5699,2,5700,2,5700,2,5700,2,5700,2,5700,2,5700,2,5701,2,5701,2,5701,2,5701,2,5701,2,5701,2,5701,2,5701,2,5701,2,5701,2,5701,2,5701,2,5701,2,5701,2,5701,2,5701,2,5701,2,5701,2,5701,2,5701,2,5702,2,5702,2,5702,2,5702,2,5702,2,5702,2,5702,2,5702,2,5702,2,5702,2,5702,2,5703,2,5704,2,5704,2,5705,2,5705,2,5705,2,5705,2,5705,2,5705,2,5705,2
"Management of wasting/acute malnutrition","Micronutrients for SAM cases","shima mansor","2017-01-19","https://www.en-net.org/question/2785.aspx",8567,5,8567,5,8567,5,8567,5,8567,5,8567,5,8567,5,8567,5,8567,5,8567,5,8568,5,8568,5,8568,5,8568,5,8568,5,8568,5,8568,5,8568,5,8569,5,8569,5,8569,5,8570,5,8570,5,8571,5,8571,5,8571,5,8571,5,8572,5,8572,5,8572,5,8572,5,8572,5,8572,5,8572,5,8573,5,8573,5,8573,5,8573,5,8573,5,8573,5,8573,5,8573,5,8574,5,8574,5,8574,5,8574,5,8574,5,8574,5,8574,5,8574,5,8574,5,8574,5,8574,5,8574,5,8574,5,8575,5,8575,5,8576,5,8577,5,8577,5,8577,5,8578,5,8578,5,8578,5
"Management of wasting/acute malnutrition","Milk based micro-nutrient supplement for pregnant and lactating women","Mara Nyawo","2011-12-22","https://www.en-net.org/question/592.aspx",8565,2,8565,2,8565,2,8565,2,8565,2,8565,2,8565,2,8565,2,8566,2,8566,2,8566,2,8566,2,8566,2,8566,2,8566,2,8566,2,8566,2,8566,2,8566,2,8566,2,8566,2,8566,2,8566,2,8566,2,8567,2,8567,2,8567,2,8567,2,8567,2,8568,2,8568,2,8568,2,8568,2,8568,2,8568,2,8568,2,8568,2,8568,2,8568,2,8568,2,8568,2,8568,2,8569,2,8569,2,8569,2,8569,2,8569,2,8569,2,8569,2,8569,2,8569,2,8569,2,8569,2,8569,2,8569,2,8569,2,8569,2,8569,2,8569,2,8569,2,8569,2,8570,2,8571,2,8572,2
"Management of wasting/acute malnutrition","Minimum flexible discharge criteria for inpatient SAM children","Asfia Azim","2020-08-04","https://www.en-net.org/question/4056.aspx",4146,1,4146,1,4146,1,4146,1,4146,1,4146,1,4146,1,4146,1,4146,1,4146,1,4146,1,4146,1,4146,1,4146,1,4146,1,4146,1,4146,1,4146,1,4146,1,4146,1,4146,1,4146,1,4146,1,4146,1,4146,1,4146,1,4146,1,4146,1,4146,1,4147,1,4148,1,4148,1,4148,1,4148,1,4148,1,4148,1,4148,1,4148,1,4148,1,4148,1,4148,1,4148,1,4148,1,4148,1,4148,1,4148,1,4148,1,4149,1,4149,1,4149,1,4149,1,4149,1,4149,1,4149,1,4149,1,4149,1,4149,1,4149,1,4149,1,4149,1,4149,1,4149,1,4149,1,4151,1
"Management of wasting/acute malnutrition","Minimum Reporting Package","Anonymous 65","2010-07-23","https://www.en-net.org/question/235.aspx",10006,1,10006,1,10006,1,10006,1,10006,1,10006,1,10006,1,10006,1,10006,1,10006,1,10006,1,10006,1,10006,1,10006,1,10007,1,10007,1,10007,1,10007,1,10007,1,10008,1,10009,1,10009,1,10009,1,10009,1,10009,1,10009,1,10009,1,10009,1,10009,1,10009,1,10009,1,10009,1,10009,1,10009,1,10009,1,10009,1,10009,1,10009,1,10010,1,10010,1,10010,1,10010,1,10010,1,10010,1,10010,1,10010,1,10010,1,10010,1,10010,1,10010,1,10010,1,10011,1,10011,1,10011,1,10011,1,10011,1,10012,1,10012,1,10012,1,10012,1,10012,1,10012,1,10012,1,10014,1
"Management of wasting/acute malnutrition","MNPs and RUTF at the same time?","Jen Hatchard","2018-10-12","https://www.en-net.org/question/3470.aspx",5814,2,5814,2,5814,2,5814,2,5814,2,5814,2,5814,2,5814,2,5814,2,5815,2,5815,2,5815,2,5815,2,5815,2,5815,2,5815,2,5816,2,5816,2,5816,2,5816,2,5816,2,5816,2,5816,2,5816,2,5816,2,5816,2,5816,2,5816,2,5816,2,5816,2,5816,2,5816,2,5816,2,5816,2,5816,2,5816,2,5816,2,5816,2,5816,2,5816,2,5816,2,5816,2,5816,2,5816,2,5816,2,5816,2,5816,2,5816,2,5817,2,5817,2,5817,2,5818,2,5818,2,5818,2,5819,2,5819,2,5820,2,5820,2,5820,2,5820,2,5820,2,5820,2,5820,2,5820,2
"Management of wasting/acute malnutrition","Modified RUTF","Anonymous 28842","2020-02-22","https://www.en-net.org/question/3863.aspx",4464,0,4464,0,4464,0,4464,0,4464,0,4464,0,4464,0,4464,0,4464,0,4464,0,4464,0,4464,0,4464,0,4464,0,4464,0,4464,0,4464,0,4464,0,4464,0,4464,0,4464,0,4464,0,4464,0,4464,0,4464,0,4464,0,4464,0,4464,0,4464,0,4464,0,4464,0,4464,0,4464,0,4464,0,4464,0,4464,0,4464,0,4464,0,4464,0,4464,0,4464,0,4464,0,4466,0,4466,0,4466,0,4466,0,4466,0,4466,0,4466,0,4466,0,4466,0,4466,0,4466,0,4466,0,4467,0,4467,0,4467,0,4467,0,4467,0,4467,0,4467,0,4467,0,4467,0,4467,0
"Management of wasting/acute malnutrition","MOH procuring RUTF: any successful case?","Anonymous 303","2014-03-12","https://www.en-net.org/question/1297.aspx",8822,0,8822,0,8823,0,8823,0,8823,0,8823,0,8823,0,8823,0,8823,0,8823,0,8823,0,8823,0,8823,0,8823,0,8823,0,8823,0,8823,0,8824,0,8824,0,8824,0,8825,0,8825,0,8825,0,8825,0,8825,0,8825,0,8825,0,8825,0,8825,0,8825,0,8826,0,8826,0,8826,0,8826,0,8826,0,8826,0,8826,0,8826,0,8826,0,8826,0,8826,0,8826,0,8827,0,8827,0,8827,0,8827,0,8827,0,8828,0,8829,0,8829,0,8829,0,8830,0,8830,0,8830,0,8830,0,8830,0,8830,0,8830,0,8830,0,8830,0,8830,0,8830,0,8830,0,8830,0
"Management of wasting/acute malnutrition","monitoring MUAC change - use for decision making in follow-up visits","Anonymous 758","2013-01-28","https://www.en-net.org/question/956.aspx",9892,6,9892,6,9892,6,9892,6,9892,6,9892,6,9892,6,9892,6,9892,6,9892,6,9892,6,9892,6,9892,6,9892,6,9892,6,9892,6,9892,6,9892,6,9892,6,9892,6,9892,6,9892,6,9892,6,9892,6,9892,6,9892,6,9892,6,9892,6,9892,6,9892,6,9892,6,9892,6,9892,6,9892,6,9892,6,9892,6,9892,6,9892,6,9892,6,9892,6,9892,6,9893,6,9893,6,9893,6,9893,6,9893,6,9893,6,9893,6,9893,6,9893,6,9893,6,9894,6,9894,6,9894,6,9895,6,9895,6,9895,6,9895,6,9895,6,9895,6,9897,6,9897,6,9897,6,9897,6
"Management of wasting/acute malnutrition","Monitoring of a child with severe acute malnutrition with bilateral oedema","Anonymous 1570","2012-09-26","https://www.en-net.org/question/856.aspx",8561,2,8561,2,8561,2,8561,2,8561,2,8561,2,8561,2,8561,2,8561,2,8561,2,8561,2,8561,2,8561,2,8561,2,8561,2,8561,2,8561,2,8561,2,8561,2,8561,2,8561,2,8561,2,8561,2,8561,2,8561,2,8561,2,8561,2,8561,2,8561,2,8561,2,8562,2,8562,2,8562,2,8562,2,8562,2,8562,2,8562,2,8562,2,8562,2,8562,2,8562,2,8562,2,8562,2,8562,2,8562,2,8562,2,8562,2,8562,2,8562,2,8562,2,8562,2,8562,2,8562,2,8562,2,8562,2,8562,2,8562,2,8562,2,8562,2,8562,2,8563,2,8563,2,8564,2,8565,2
"Management of wasting/acute malnutrition","Monitoring with MUAC on admission","Casie Tesfai","2018-02-21","https://www.en-net.org/question/3243.aspx",7805,11,7805,11,7806,11,7806,11,7806,11,7806,11,7806,11,7806,11,7806,11,7806,11,7806,11,7806,11,7806,11,7806,11,7806,11,7806,11,7806,11,7806,11,7806,11,7806,11,7806,11,7806,11,7806,11,7806,11,7806,11,7806,11,7806,11,7806,11,7808,11,7808,11,7808,11,7808,11,7808,11,7808,11,7808,11,7808,11,7808,11,7808,11,7808,11,7808,11,7808,11,7808,11,7808,11,7808,11,7808,11,7808,11,7808,11,7808,11,7808,11,7808,11,7808,11,7808,11,7808,11,7808,11,7808,11,7808,11,7810,11,7811,11,7811,11,7811,11,7811,11,7811,11,7811,11,7811,11
"Management of wasting/acute malnutrition","Monthly program coverage calculation for TFP / SFP","Hatty Barthorp","2011-02-07","https://www.en-net.org/question/340.aspx",9824,3,9824,3,9825,3,9826,3,9826,3,9826,3,9826,3,9826,3,9826,3,9826,3,9826,3,9826,3,9826,3,9826,3,9826,3,9826,3,9826,3,9826,3,9827,3,9827,3,9827,3,9828,3,9828,3,9828,3,9828,3,9828,3,9828,3,9828,3,9828,3,9829,3,9829,3,9830,3,9830,3,9830,3,9831,3,9831,3,9831,3,9832,3,9832,3,9832,3,9832,3,9832,3,9832,3,9832,3,9832,3,9833,3,9833,3,9833,3,9833,3,9833,3,9833,3,9833,3,9833,3,9833,3,9833,3,9833,3,9833,3,9833,3,9833,3,9834,3,9834,3,9834,3,9835,3,9837,3
"Management of wasting/acute malnutrition","Moringa leaf powder as a supplement for moderately malnourished infants and young children","Helen","2011-12-08","https://www.en-net.org/question/577.aspx",8836,3,8836,3,8836,3,8836,3,8836,3,8836,3,8836,3,8836,3,8836,3,8836,3,8836,3,8836,3,8836,3,8836,3,8836,3,8836,3,8836,3,8836,3,8836,3,8836,3,8836,3,8836,3,8836,3,8836,3,8836,3,8836,3,8836,3,8836,3,8836,3,8836,3,8836,3,8836,3,8836,3,8837,3,8837,3,8837,3,8837,3,8837,3,8837,3,8837,3,8837,3,8837,3,8838,3,8838,3,8838,3,8838,3,8838,3,8838,3,8838,3,8838,3,8838,3,8838,3,8838,3,8838,3,8838,3,8838,3,8838,3,8838,3,8838,3,8838,3,8838,3,8838,3,8838,3,8839,3
"Management of wasting/acute malnutrition","Mother's using MUAC : Results of a large-scale trial","Mark Myatt","2016-09-06","https://www.en-net.org/question/2622.aspx",8390,2,8390,2,8390,2,8390,2,8390,2,8390,2,8390,2,8390,2,8390,2,8390,2,8390,2,8390,2,8391,2,8391,2,8391,2,8391,2,8391,2,8391,2,8391,2,8391,2,8392,2,8392,2,8392,2,8392,2,8392,2,8392,2,8392,2,8392,2,8392,2,8392,2,8392,2,8392,2,8392,2,8392,2,8392,2,8392,2,8392,2,8392,2,8392,2,8392,2,8392,2,8392,2,8392,2,8392,2,8392,2,8392,2,8392,2,8392,2,8393,2,8393,2,8393,2,8393,2,8394,2,8394,2,8394,2,8394,2,8394,2,8395,2,8397,2,8397,2,8398,2,8398,2,8398,2,8399,2
"Management of wasting/acute malnutrition","MSc Dissertation on Ready-to-Use Therapeutic Foods","Amy Deptford","2011-05-05","https://www.en-net.org/question/417.aspx",8563,1,8563,1,8563,1,8563,1,8563,1,8563,1,8563,1,8564,1,8564,1,8564,1,8564,1,8564,1,8564,1,8564,1,8564,1,8564,1,8564,1,8564,1,8564,1,8564,1,8564,1,8564,1,8564,1,8564,1,8564,1,8564,1,8564,1,8564,1,8564,1,8564,1,8564,1,8564,1,8564,1,8564,1,8564,1,8564,1,8564,1,8564,1,8564,1,8564,1,8564,1,8564,1,8564,1,8564,1,8564,1,8564,1,8564,1,8564,1,8564,1,8564,1,8564,1,8564,1,8564,1,8564,1,8564,1,8564,1,8564,1,8564,1,8564,1,8564,1,8564,1,8565,1,8566,1,8566,1
"Management of wasting/acute malnutrition","MUAC = Mother Understand And Can do it","Mark Myatt","2015-02-23","https://www.en-net.org/question/1632.aspx",11477,15,11478,15,11480,15,11480,15,11481,15,11481,15,11481,15,11481,15,11481,15,11481,15,11481,15,11481,15,11481,15,11481,15,11481,15,11481,15,11481,15,11482,15,11482,15,11482,15,11482,15,11482,15,11482,15,11482,15,11482,15,11482,15,11482,15,11482,15,11482,15,11482,15,11483,15,11483,15,11483,15,11484,15,11485,15,11485,15,11485,15,11485,15,11485,15,11486,15,11486,15,11487,15,11488,15,11488,15,11488,15,11488,15,11488,15,11488,15,11489,15,11489,15,11489,15,11490,15,11490,15,11490,15,11490,15,11490,15,11490,15,11490,15,11490,15,11490,15,11490,15,11490,15,11490,15,11491,15
"Management of wasting/acute malnutrition","MUAC and Age","Anonymous 257","2009-08-27","https://www.en-net.org/question/132.aspx",10752,3,10752,3,10752,3,10752,3,10752,3,10752,3,10752,3,10752,3,10752,3,10752,3,10752,3,10752,3,10752,3,10752,3,10752,3,10752,3,10752,3,10752,3,10752,3,10752,3,10752,3,10752,3,10752,3,10752,3,10752,3,10752,3,10753,3,10753,3,10753,3,10753,3,10753,3,10753,3,10753,3,10753,3,10753,3,10753,3,10753,3,10753,3,10753,3,10753,3,10753,3,10753,3,10753,3,10753,3,10753,3,10753,3,10753,3,10753,3,10754,3,10754,3,10754,3,10754,3,10754,3,10754,3,10754,3,10754,3,10754,3,10754,3,10754,3,10754,3,10754,3,10754,3,10754,3,10754,3
"Management of wasting/acute malnutrition","MUAC and mortality in India","Mark Myatt","2018-06-04","https://www.en-net.org/question/3341.aspx",6104,2,6104,2,6104,2,6104,2,6104,2,6104,2,6104,2,6104,2,6104,2,6104,2,6104,2,6104,2,6104,2,6104,2,6105,2,6105,2,6105,2,6105,2,6106,2,6106,2,6106,2,6106,2,6106,2,6106,2,6106,2,6106,2,6106,2,6106,2,6106,2,6106,2,6106,2,6106,2,6107,2,6107,2,6107,2,6107,2,6107,2,6107,2,6107,2,6108,2,6108,2,6108,2,6108,2,6112,2,6112,2,6113,2,6113,2,6113,2,6113,2,6113,2,6113,2,6113,2,6113,2,6113,2,6113,2,6113,2,6113,2,6113,2,6113,2,6113,2,6114,2,6114,2,6115,2,6115,2
"Management of wasting/acute malnutrition","MUAC and oedema","Mark Myatt","2018-08-30","https://www.en-net.org/question/3437.aspx",5670,3,5670,3,5670,3,5670,3,5670,3,5670,3,5670,3,5670,3,5670,3,5670,3,5670,3,5670,3,5670,3,5670,3,5670,3,5670,3,5671,3,5671,3,5671,3,5671,3,5672,3,5672,3,5672,3,5675,3,5675,3,5675,3,5675,3,5675,3,5675,3,5675,3,5675,3,5675,3,5675,3,5675,3,5675,3,5675,3,5675,3,5675,3,5675,3,5675,3,5675,3,5675,3,5676,3,5676,3,5676,3,5676,3,5676,3,5676,3,5676,3,5676,3,5676,3,5676,3,5677,3,5677,3,5677,3,5678,3,5678,3,5679,3,5679,3,5680,3,5680,3,5680,3,5680,3,5680,3
"Management of wasting/acute malnutrition","MUAC and WFH","Nicholus Tint Zaw","2009-04-28","https://www.en-net.org/question/83.aspx",10085,3,10085,3,10085,3,10085,3,10085,3,10085,3,10085,3,10085,3,10085,3,10085,3,10085,3,10085,3,10085,3,10085,3,10085,3,10085,3,10085,3,10085,3,10085,3,10085,3,10085,3,10085,3,10085,3,10085,3,10085,3,10085,3,10085,3,10085,3,10085,3,10085,3,10085,3,10085,3,10085,3,10085,3,10085,3,10085,3,10085,3,10085,3,10085,3,10085,3,10085,3,10085,3,10086,3,10086,3,10087,3,10087,3,10087,3,10087,3,10087,3,10087,3,10087,3,10087,3,10088,3,10088,3,10089,3,10089,3,10090,3,10090,3,10090,3,10091,3,10091,3,10091,3,10091,3,10091,3
"Management of wasting/acute malnutrition","MUAC and WHZ and mortality.","Mark Myatt","2016-10-31","https://www.en-net.org/question/2706.aspx",8462,4,8466,4,8466,4,8466,4,8466,4,8466,4,8466,4,8466,4,8466,4,8466,4,8466,4,8466,4,8466,4,8466,4,8466,4,8466,4,8466,4,8466,4,8466,4,8466,4,8466,4,8466,4,8466,4,8466,4,8466,4,8466,4,8466,4,8466,4,8466,4,8466,4,8466,4,8466,4,8466,4,8466,4,8466,4,8466,4,8466,4,8466,4,8466,4,8466,4,8466,4,8466,4,8466,4,8466,4,8467,4,8467,4,8467,4,8467,4,8467,4,8467,4,8467,4,8467,4,8467,4,8467,4,8467,4,8469,4,8469,4,8469,4,8470,4,8470,4,8470,4,8470,4,8470,4,8470,4
"Management of wasting/acute malnutrition","MUAC as in/out (admission/discharge) criteria for children with MAM","nikki blackwell","2012-04-29","https://www.en-net.org/question/700.aspx",8528,1,8528,1,8528,1,8528,1,8528,1,8528,1,8528,1,8528,1,8528,1,8528,1,8528,1,8528,1,8528,1,8528,1,8528,1,8528,1,8528,1,8528,1,8528,1,8528,1,8528,1,8528,1,8528,1,8528,1,8528,1,8528,1,8528,1,8528,1,8528,1,8528,1,8528,1,8528,1,8528,1,8528,1,8528,1,8528,1,8528,1,8528,1,8528,1,8528,1,8528,1,8528,1,8528,1,8528,1,8528,1,8528,1,8528,1,8528,1,8529,1,8529,1,8529,1,8529,1,8529,1,8529,1,8529,1,8529,1,8529,1,8529,1,8529,1,8529,1,8529,1,8529,1,8529,1,8529,1
"Management of wasting/acute malnutrition","MUAC cutoff to screen SAM","Wondayferam Gemeda Guluma","2018-08-07","https://www.en-net.org/question/3412.aspx",7527,14,7528,14,7529,14,7529,14,7529,14,7529,14,7529,14,7530,14,7530,14,7530,14,7531,14,7531,14,7531,14,7531,14,7531,14,7531,14,7531,14,7531,14,7531,14,7531,14,7531,14,7531,14,7531,14,7531,14,7531,14,7531,14,7532,14,7532,14,7532,14,7532,14,7532,14,7532,14,7532,14,7532,14,7533,14,7533,14,7533,14,7533,14,7533,14,7533,14,7533,14,7533,14,7533,14,7533,14,7533,14,7533,14,7533,14,7533,14,7533,14,7533,14,7533,14,7533,14,7534,14,7534,14,7534,14,7534,14,7534,14,7534,14,7535,14,7535,14,7535,14,7536,14,7537,14,7539,14
