"Theme","Topic","Author","Posted","Link","Views_20240703_005708","Replies_20240703_005708","Views_20240703_021207","Replies_20240703_021207","Views_20240703_024429","Replies_20240703_024429","Views_20240703_032521","Replies_20240703_032521","Views_20240703_042622","Replies_20240703_042622","Views_20240703_052620","Replies_20240703_052620","Views_20240703_062920","Replies_20240703_062920","Views_20240703_072539","Replies_20240703_072539","Views_20240703_082735","Replies_20240703_082735","Views_20240703_092534","Replies_20240703_092534","Views_20240703_102542","Replies_20240703_102542","Views_20240703_112333","Replies_20240703_112333","Views_20240703_123428","Replies_20240703_123428","Views_20240703_132855","Replies_20240703_132855","Views_20240703_142508","Replies_20240703_142508","Views_20240703_152645","Replies_20240703_152645","Views_20240703_162857","Replies_20240703_162857","Views_20240703_172511","Replies_20240703_172511"
"Other thematic area","Clarification - does one ""join"" - if so how?","Mary Arimond","2009-02-24","https://www.en-net.org/question/45.aspx",10320,1,10320,1,10320,1,10320,1,10320,1,10320,1,10320,1,10320,1,10320,1,10320,1,10320,1,10320,1,10320,1,10320,1,10320,1,10321,1,10321,1,10322,1
"Other thematic area","clean water using Sodis system","alan cheshire","2017-03-05","https://www.en-net.org/question/2832.aspx",7929,0,7929,0,7929,0,7929,0,7929,0,7929,0,7929,0,7929,0,7929,0,7929,0,7929,0,7929,0,7929,0,7929,0,7929,0,7929,0,7929,0,7929,0
"Other thematic area","Courses Nutrition Education in Francophone Africa-ENAF","Jean Claude","2016-09-19","https://www.en-net.org/question/2640.aspx",8851,2,8851,2,8851,2,8851,2,8851,2,8851,2,8851,2,8851,2,8851,2,8851,2,8851,2,8851,2,8851,2,8851,2,8852,2,8853,2,8853,2,8853,2
"Other thematic area","Definition of malnutrition to include diet-related NCDs","Anonymous 402","2023-04-13","https://www.en-net.org/question/4851.aspx",1336,5,1336,5,1336,5,1336,5,1336,5,1337,5,1337,5,1337,5,1337,5,1338,5,1338,5,1338,5,1338,5,1338,5,1339,5,1339,5,1341,5,1341,5
"Other thematic area","Deworming","Lilly J","2024-02-28","https://www.en-net.org/question/5027.aspx",808,1,808,1,808,1,808,1,808,1,808,1,808,1,808,1,808,1,808,1,808,1,808,1,808,1,808,1,808,1,808,1,808,1,808,1
"Other thematic area","Diabetes","Nathalie AVRIL","2015-12-02","https://www.en-net.org/question/2284.aspx",9965,4,9965,4,9966,4,9966,4,9966,4,9970,4,9972,4,9972,4,9972,4,9972,4,9972,4,9972,4,9972,4,9972,4,9972,4,9972,4,9973,4,9973,4
"Other thematic area","Duplication in Beneficiaries - How can we solve this phenomenon? Can aggregation method be the solution?","Tammam Ali Mohammed Ahmed","2019-02-07","https://www.en-net.org/question/3558.aspx",7740,1,7740,1,7740,1,7740,1,7740,1,7740,1,7740,1,7741,1,7741,1,7742,1,7743,1,7743,1,7743,1,7743,1,7743,1,7743,1,7743,1,7743,1
"Other thematic area","egg consumption recommendation/intervention for children under five","Youssouf","2023-08-30","https://www.en-net.org/question/4929.aspx",4423,2,4424,2,4426,2,4426,2,4428,2,4430,2,4434,2,4438,2,4438,2,4439,2,4441,2,4444,2,4451,2,4453,2,4456,2,4462,2,4471,2,4474,2
"Other thematic area","Ethics in NIE","Linda","2012-06-21","https://www.en-net.org/question/766.aspx",10216,1,10216,1,10216,1,10216,1,10216,1,10216,1,10216,1,10216,1,10216,1,10216,1,10216,1,10216,1,10216,1,10216,1,10216,1,10216,1,10216,1,10216,1
"Other thematic area","Event: Overweight and Obesity linkages to Food Systems in LMICs","International Fund for Agricultural Development (IFAD)","2023-06-18","https://www.en-net.org/question/4893.aspx",731,0,731,0,731,0,731,0,731,0,731,0,731,0,731,0,731,0,731,0,731,0,731,0,731,0,731,0,731,0,731,0,731,0,731,0
"Other thematic area","Evidence on the double burden of malnutrition in humanitarian settings","Tiphaine Boulin","2018-06-15","https://www.en-net.org/question/3354.aspx",6934,2,6934,2,6934,2,6934,2,6934,2,6934,2,6934,2,6934,2,6935,2,6935,2,6935,2,6935,2,6935,2,6935,2,6935,2,6935,2,6935,2,6935,2
"Other thematic area","Exit criteria for people living with HIV/AIDS enrolled in supported ART programme","Osama A. Salih","2009-09-30","https://www.en-net.org/question/144.aspx",9828,0,9828,0,9828,0,9828,0,9828,0,9828,0,9828,0,9828,0,9828,0,9828,0,9828,0,9828,0,9828,0,9828,0,9829,0,9831,0,9831,0,9831,0
"Other thematic area","Factors Influencing Handwashing Practice Among Primary School Children Attending at Altadamun School, Mogadishu-Somalia","Mohamed Hassan Mohamed","2021-02-25","https://www.en-net.org/question/4216.aspx",4872,0,4872,0,4872,0,4873,0,4873,0,4873,0,4873,0,4873,0,4873,0,4873,0,4873,0,4873,0,4873,0,4873,0,4873,0,4873,0,4873,0,4873,0
"Other thematic area","Focus of SBCC materials for social protection program","Anonymous 587","2023-01-16","https://www.en-net.org/question/4757.aspx",1030,0,1030,0,1030,0,1030,0,1030,0,1030,0,1030,0,1030,0,1030,0,1030,0,1030,0,1030,0,1030,0,1030,0,1030,0,1030,0,1030,0,1030,0
"Other thematic area","Food and Nutrition monitoring system (SISVAN in spanish)","Flor Carzon","2018-05-15","https://www.en-net.org/question/3318.aspx",7146,0,7146,0,7146,0,7146,0,7146,0,7146,0,7146,0,7146,0,7146,0,7146,0,7146,0,7146,0,7146,0,7146,0,7146,0,7146,0,7146,0,7146,0
"Other thematic area","Food based dietary Guidelines","Anonymous 3944","2020-09-25","https://www.en-net.org/question/4091.aspx",5341,1,5342,1,5342,1,5342,1,5342,1,5342,1,5342,1,5342,1,5342,1,5342,1,5342,1,5342,1,5342,1,5342,1,5342,1,5342,1,5342,1,5342,1
"Other thematic area","Geriatric nutrition","Sunil Kumar Yadav","2017-08-28","https://www.en-net.org/question/3036.aspx",9009,3,9009,3,9009,3,9009,3,9009,3,9009,3,9009,3,9009,3,9009,3,9009,3,9009,3,9009,3,9009,3,9009,3,9009,3,9009,3,9009,3,9009,3
"Other thematic area","Hard copies of HTP Materials","Anonymous 402","2011-06-07","https://www.en-net.org/question/458.aspx",10136,0,10136,0,10136,0,10136,0,10136,0,10136,0,10136,0,10136,0,10136,0,10136,0,10136,0,10136,0,10136,0,10136,0,10136,0,10136,0,10136,0,10136,0
"Other thematic area","Healthy Eating training materials for semi-illiterate women-to-women groups","Aileen Robertson","2021-05-11","https://www.en-net.org/question/4293.aspx",4773,1,4773,1,4773,1,4773,1,4773,1,4773,1,4773,1,4773,1,4773,1,4773,1,4773,1,4773,1,4773,1,4773,1,4773,1,4773,1,4773,1,4773,1
"Other thematic area","IFPRI open data","Ambarka Youssoufane","2016-07-25","https://www.en-net.org/question/2564.aspx",8922,0,8922,0,8922,0,8922,0,8922,0,8922,0,8922,0,8922,0,8922,0,8922,0,8922,0,8922,0,8922,0,8922,0,8922,0,8922,0,8922,0,8922,0
"Other thematic area","Infant and young child feeding interventions","VICTOR  DUODU AMPONSAH","2020-03-14","https://www.en-net.org/question/3879.aspx",5594,1,5594,1,5594,1,5594,1,5594,1,5594,1,5594,1,5594,1,5594,1,5594,1,5594,1,5594,1,5594,1,5594,1,5594,1,5594,1,5594,1,5594,1
"Other thematic area","Innovation/Innovation Systems Approach","Theo Dusingizimana","2021-10-22","https://www.en-net.org/question/4426.aspx",4472,2,4472,2,4472,2,4472,2,4472,2,4472,2,4472,2,4472,2,4472,2,4472,2,4472,2,4472,2,4472,2,4472,2,4472,2,4472,2,4472,2,4472,2
"Other thematic area","Introductory lecture on nutrition in emergency (3 hrs)","Linda","2011-05-24","https://www.en-net.org/question/437.aspx",10638,2,10638,2,10638,2,10638,2,10638,2,10638,2,10638,2,10638,2,10638,2,10638,2,10638,2,10638,2,10638,2,10638,2,10638,2,10638,2,10638,2,10638,2
"Other thematic area","investigating the extent of Integration of nutrition interventions into health systems","Anonymous 45350","2024-02-25","https://www.en-net.org/question/5025.aspx",540,3,540,3,540,3,540,3,541,3,541,3,541,3,541,3,541,3,541,3,541,3,541,3,541,3,542,3,542,3,542,3,542,3,542,3
"Other thematic area","Launch of Global Nutrition Report 2016","Titus Mung'ou","2016-07-12","https://www.en-net.org/question/2549.aspx",9603,1,9603,1,9603,1,9604,1,9604,1,9604,1,9604,1,9604,1,9605,1,9605,1,9605,1,9606,1,9606,1,9608,1,9608,1,9608,1,9608,1,9608,1
"Other thematic area","M&E of CMAM program","Kwamboka","2013-05-08","https://www.en-net.org/question/1038.aspx",10220,3,10220,3,10220,3,10220,3,10220,3,10220,3,10220,3,10220,3,10220,3,10220,3,10220,3,10220,3,10220,3,10220,3,10220,3,10220,3,10220,3,10220,3
"Other thematic area","malnutrition and family planning","Béatrice Mounier","2013-09-24","https://www.en-net.org/question/1146.aspx",12918,3,12918,3,12918,3,12918,3,12918,3,12918,3,12918,3,12918,3,12918,3,12918,3,12918,3,12918,3,12918,3,12918,3,12918,3,12918,3,12918,3,12918,3
"Other thematic area","Malnutrition and reproductive health","Anonymous 10291","2019-03-19","https://www.en-net.org/question/3599.aspx",6472,0,6472,0,6472,0,6473,0,6473,0,6473,0,6473,0,6473,0,6473,0,6473,0,6473,0,6473,0,6473,0,6473,0,6473,0,6473,0,6473,0,6473,0
"Other thematic area","Matériel éducatif","Ikechukwu Eberendu","2017-12-18","https://www.en-net.org/question/3175.aspx",7710,0,7710,0,7710,0,7710,0,7710,0,7710,0,7710,0,7710,0,7710,0,7710,0,7710,0,7710,0,7710,0,7710,0,7710,0,7710,0,7710,0,7710,0
"Other thematic area","Meal for hospitalized patients","Anonymous 3944","2022-03-30","https://www.en-net.org/question/4529.aspx",2445,1,2446,1,2446,1,2446,1,2446,1,2446,1,2446,1,2446,1,2446,1,2446,1,2446,1,2446,1,2447,1,2447,1,2447,1,2447,1,2447,1,2447,1
"Other thematic area","Membership in professional societies?","Anonymous 3677","2016-06-28","https://www.en-net.org/question/2538.aspx",8430,2,8430,2,8430,2,8431,2,8431,2,8431,2,8431,2,8431,2,8431,2,8431,2,8431,2,8431,2,8431,2,8431,2,8431,2,8431,2,8431,2,8431,2
"Other thematic area","New Guide on Evaluating Nutrition SBC Interventions Now Available","Anonymous 40051","2022-05-12","https://www.en-net.org/question/4564.aspx",1822,2,1822,2,1822,2,1822,2,1822,2,1822,2,1822,2,1822,2,1822,2,1822,2,1822,2,1823,2,1823,2,1823,2,1823,2,1823,2,1823,2,1823,2
"Other thematic area","Non-communicable diseases and food assistance and Rohingya refugees","Mija Ververs","2019-07-25","https://www.en-net.org/question/3724.aspx",6484,0,6484,0,6484,0,6484,0,6484,0,6485,0,6485,0,6485,0,6485,0,6485,0,6485,0,6485,0,6485,0,6485,0,6485,0,6485,0,6485,0,6485,0
"Other thematic area","Nutrition and cognition in children","Edem","2016-07-01","https://www.en-net.org/question/2541.aspx",10336,5,10336,5,10336,5,10336,5,10336,5,10336,5,10336,5,10336,5,10336,5,10336,5,10336,5,10336,5,10336,5,10336,5,10336,5,10336,5,10336,5,10336,5
"Other thematic area","Nutrition and endometriosis","Kévin Debonheur","2023-08-08","https://www.en-net.org/question/4921.aspx",808,0,808,0,808,0,808,0,808,0,808,0,808,0,808,0,808,0,808,0,808,0,808,0,808,0,808,0,808,0,808,0,808,0,809,0
"Other thematic area","Nutrition Economics","Caroline Kanaiza Swahili","2011-07-29","https://www.en-net.org/question/498.aspx",9622,0,9622,0,9623,0,9623,0,9623,0,9623,0,9623,0,9623,0,9623,0,9623,0,9623,0,9623,0,9623,0,9623,0,9623,0,9623,0,9623,0,9623,0
"Other thematic area","Nutrition Friendly Schools Initiative","Alexandra Rutishauser-Perera","2015-08-25","https://www.en-net.org/question/1893.aspx",9674,2,9674,2,9674,2,9674,2,9674,2,9674,2,9674,2,9674,2,9674,2,9674,2,9674,2,9674,2,9674,2,9674,2,9675,2,9675,2,9675,2,9676,2
"Other thematic area","Nutrition Headlines","Annemarie Kueter","2014-11-03","https://www.en-net.org/question/1526.aspx",8629,0,8629,0,8629,0,8629,0,8629,0,8629,0,8630,0,8630,0,8630,0,8630,0,8630,0,8630,0,8630,0,8630,0,8630,0,8630,0,8630,0,8630,0
"Other thematic area","Nutrition in pandemics and epidemics","Lynnth Turyagyenda","2022-05-26","https://www.en-net.org/question/4579.aspx",1619,1,1619,1,1619,1,1619,1,1619,1,1619,1,1619,1,1619,1,1619,1,1619,1,1619,1,1619,1,1619,1,1619,1,1619,1,1619,1,1619,1,1619,1
"Other thematic area","Nutrition Mobilization Ressources","N'DRI Eric-Didier","2015-05-12","https://www.en-net.org/question/1728.aspx",8656,0,8656,0,8656,0,8657,0,8657,0,8657,0,8657,0,8657,0,8657,0,8657,0,8657,0,8657,0,8657,0,8657,0,8658,0,8658,0,8658,0,8658,0
"Other thematic area","Nutrition Positive Deviance Survey Questionnaire and Updated Positive Deviance Module","Emmanuel","2023-03-24","https://www.en-net.org/question/4836.aspx",972,0,972,0,972,0,972,0,972,0,972,0,972,0,972,0,972,0,972,0,972,0,972,0,972,0,972,0,972,0,972,0,972,0,972,0
"Other thematic area","Nutrition SBC/education IEC materials in spanish language","Marlene","2019-02-25","https://www.en-net.org/question/3570.aspx",6472,2,6472,2,6472,2,6473,2,6473,2,6473,2,6474,2,6474,2,6474,2,6474,2,6474,2,6474,2,6474,2,6474,2,6474,2,6474,2,6474,2,6474,2
"Other thematic area","Nutrition throughout the lifecycle","Sam Oluka","2012-05-24","https://www.en-net.org/question/739.aspx",9416,0,9416,0,9416,0,9416,0,9416,0,9416,0,9416,0,9416,0,9416,0,9416,0,9416,0,9416,0,9416,0,9416,0,9416,0,9416,0,9416,0,9416,0
"Other thematic area","OFSP- Nepal","Anonymous 3261","2016-09-22","https://www.en-net.org/question/2650.aspx",9844,6,9844,6,9844,6,9844,6,9844,6,9844,6,9844,6,9844,6,9844,6,9844,6,9844,6,9844,6,9844,6,9844,6,9845,6,9845,6,9845,6,9845,6
"Other thematic area","On-line trainings?","Leah Richardson","2015-12-02","https://www.en-net.org/question/2283.aspx",9649,1,9649,1,9649,1,9649,1,9649,1,9649,1,9649,1,9649,1,9649,1,9649,1,9649,1,9649,1,9649,1,9649,1,9649,1,9649,1,9650,1,9650,1
"Other thematic area","Overnutrition","Ahmed","2015-11-09","https://www.en-net.org/question/2247.aspx",8762,0,8762,0,8762,0,8762,0,8762,0,8762,0,8762,0,8762,0,8762,0,8762,0,8762,0,8762,0,8762,0,8762,0,8762,0,8762,0,8762,0,8762,0
"Other thematic area","Physical activity","Anonymous 40503","2020-12-18","https://www.en-net.org/question/4160.aspx",4943,2,4944,2,4944,2,4944,2,4944,2,4944,2,4944,2,4944,2,4944,2,4944,2,4944,2,4944,2,4944,2,4944,2,4944,2,4944,2,4944,2,4944,2
"Other thematic area","Pygmy population and anthropometric criteria","Nathalie AVRIL","2015-08-07","https://www.en-net.org/question/1856.aspx",9312,2,9312,2,9312,2,9312,2,9312,2,9312,2,9312,2,9312,2,9312,2,9312,2,9312,2,9312,2,9312,2,9312,2,9312,2,9313,2,9313,2,9313,2
"Other thematic area","Question to those working on Ebola in charge of feeding patients","Mija Ververs","2018-12-03","https://www.en-net.org/question/3504.aspx",7729,4,7729,4,7729,4,7729,4,7729,4,7729,4,7729,4,7729,4,7729,4,7729,4,7729,4,7729,4,7729,4,7729,4,7729,4,7729,4,7729,4,7729,4
"Other thematic area","Questionnaire for diet-related non-communicable diseases","Hassen mahamed","2021-03-02","https://www.en-net.org/question/4225.aspx",4977,1,4977,1,4977,1,4977,1,4978,1,4978,1,4978,1,4978,1,4978,1,4978,1,4978,1,4978,1,4978,1,4978,1,4978,1,4979,1,4979,1,4979,1
"Other thematic area","Request for an updated manual/operational guideline for the implementation of the positive deviance approach","Emmanuel","2023-06-27","https://www.en-net.org/question/4899.aspx",1172,5,1172,5,1172,5,1173,5,1173,5,1173,5,1173,5,1173,5,1175,5,1175,5,1175,5,1175,5,1175,5,1175,5,1175,5,1176,5,1176,5,1176,5
"Other thematic area","Research Resource: Food insecurity, maternal and child malnutrition, morbidity and mortality linkages in humanitarian contexts","Gillian McKay","2023-11-27","https://www.en-net.org/question/4970.aspx",758,0,758,0,758,0,758,0,758,0,758,0,758,0,758,0,758,0,758,0,758,0,758,0,758,0,758,0,758,0,759,0,759,0,759,0
"Other thematic area","Revising the nutrition component of the Sphere Handbook","Susan Thurstans","2009-09-17","https://www.en-net.org/question/140.aspx",14594,6,14594,6,14594,6,14594,6,14594,6,14595,6,14595,6,14595,6,14595,6,14595,6,14595,6,14595,6,14595,6,14595,6,14595,6,14595,6,14595,6,14595,6
"Other thematic area","Right2Grow Project","Anonymous 3540","2021-06-03","https://www.en-net.org/question/4318.aspx",4799,1,4799,1,4799,1,4799,1,4799,1,4799,1,4799,1,4799,1,4799,1,4799,1,4799,1,4799,1,4799,1,4799,1,4799,1,4799,1,4799,1,4799,1
"Other thematic area","RUTF for stunted children","Anonymous 1278","2015-09-27","https://www.en-net.org/question/1937.aspx",10068,2,10068,2,10068,2,10068,2,10068,2,10068,2,10068,2,10068,2,10068,2,10068,2,10068,2,10068,2,10069,2,10069,2,10069,2,10069,2,10069,2,10069,2
"Other thematic area","Sample Needs Assessments, competencies and In-Service training for Nutrition","Noreen M Mucha","2012-11-19","https://www.en-net.org/question/904.aspx",9563,0,9563,0,9563,0,9563,0,9563,0,9563,0,9563,0,9563,0,9563,0,9563,0,9563,0,9563,0,9563,0,9563,0,9563,0,9563,0,9563,0,9564,0
"Other thematic area","Sanitation and hygiene-safe toilet","Janny Goris","2020-01-19","https://www.en-net.org/question/3832.aspx",5937,3,5937,3,5937,3,5937,3,5937,3,5937,3,5938,3,5938,3,5938,3,5938,3,5938,3,5938,3,5938,3,5938,3,5938,3,5938,3,5938,3,5938,3
"Other thematic area","Stunting","Njeri Waigwa","2012-09-05","https://www.en-net.org/question/828.aspx",9546,1,9546,1,9546,1,9546,1,9546,1,9546,1,9546,1,9546,1,9546,1,9546,1,9546,1,9546,1,9546,1,9546,1,9546,1,9546,1,9546,1,9546,1
"Other thematic area","Support nutritionnel pour les survivants à la violence (en relation aux traumatismes et au processus de guérison)","Severine Frison","2017-10-09","https://www.en-net.org/question/3082.aspx",8441,6,8441,6,8441,6,8441,6,8441,6,8443,6,8443,6,8443,6,8443,6,8443,6,8443,6,8443,6,8443,6,8443,6,8443,6,8443,6,8443,6,8443,6
"Other thematic area","Text book recommendation regarding ECD","Astrid Klomp","2024-02-01","https://www.en-net.org/question/5007.aspx",555,2,555,2,555,2,555,2,555,2,555,2,555,2,555,2,555,2,555,2,555,2,555,2,555,2,555,2,555,2,556,2,556,2,556,2
"Other thematic area","Type 1 and Type 2 Nutrients","Yasmin","2015-08-23","https://www.en-net.org/question/1889.aspx",23550,6,23550,6,23550,6,23550,6,23551,6,23552,6,23552,6,23552,6,23553,6,23553,6,23553,6,23553,6,23553,6,23554,6,23554,6,23554,6,23554,6,23555,6
"Other thematic area","Use of the Care Group Model in emergency","Alexandra Rutishauser-Perera","2014-12-18","https://www.en-net.org/question/1573.aspx",9304,0,9304,0,9304,0,9304,0,9304,0,9304,0,9304,0,9304,0,9304,0,9304,0,9304,0,9304,0,9304,0,9304,0,9304,0,9306,0,9306,0,9306,0
"Other thematic area","weight loss","hesbon rasiene","2018-12-11","https://www.en-net.org/question/3508.aspx",6326,2,6326,2,6326,2,6326,2,6326,2,6326,2,6326,2,6327,2,6328,2,6328,2,6328,2,6328,2,6328,2,6328,2,6328,2,6329,2,6329,2,6330,2
"Other thematic area","What are the databases that one should look at when doing a literature review on a topic in nutrition?","Anonymous 402","2010-05-14","https://www.en-net.org/question/218.aspx",10081,1,10081,1,10081,1,10081,1,10081,1,10081,1,10081,1,10081,1,10081,1,10081,1,10082,1,10082,1,10082,1,10083,1,10083,1,10083,1,10083,1,10083,1
"Other thematic area","What is the package of training related to nutrition management for children with disabilities?","Hanan Qannan","2022-06-07","https://www.en-net.org/question/4585.aspx",1906,1,1906,1,1906,1,1906,1,1906,1,1906,1,1906,1,1906,1,1906,1,1906,1,1906,1,1907,1,1907,1,1907,1,1907,1,1907,1,1907,1,1907,1
"Partnerships for research","Acute malnutrition in Rural Communities of SSA","Hannah Gibson","2021-04-14","https://www.en-net.org/question/4272.aspx",5084,2,5084,2,5084,2,5084,2,5084,2,5084,2,5084,2,5084,2,5086,2,5086,2,5086,2,5086,2,5086,2,5086,2,5086,2,5086,2,5086,2,5086,2
"Partnerships for research","Dear experts in nutrition, I am about to take a subject thesis for my PhD in nutrition choices and I have focused on the topic of Impact of overweight on Economic Development of Mali.","Abdul","2017-01-22","https://www.en-net.org/question/2787.aspx",8688,0,8688,0,8688,0,8688,0,8688,0,8688,0,8688,0,8688,0,8688,0,8688,0,8688,0,8688,0,8688,0,8688,0,8688,0,8688,0,8688,0,8689,0
"Partnerships for research","Documentation on management of nutritional inputs","BESSI Ernest MAHAMAT","2017-03-05","https://www.en-net.org/question/2831.aspx",9657,1,9657,1,9657,1,9657,1,9657,1,9657,1,9657,1,9657,1,9657,1,9657,1,9657,1,9657,1,9657,1,9657,1,9658,1,9658,1,9658,1,9658,1
"Partnerships for research","Effects of sub optimal complementary feeding practices on anaemia of children 6 - 24 months old","FAISAL A. NURU-AHMED","2016-03-23","https://www.en-net.org/question/2420.aspx",9476,1,9476,1,9476,1,9476,1,9476,1,9476,1,9476,1,9476,1,9476,1,9476,1,9476,1,9476,1,9476,1,9476,1,9476,1,9476,1,9476,1,9476,1
"Partnerships for research","Folic acid deficiency in mothers and incidence of NTDs in emergency","BITA ANDRE IZACAR GAEL","2016-09-28","https://www.en-net.org/question/2661.aspx",9234,2,9234,2,9234,2,9234,2,9234,2,9234,2,9234,2,9234,2,9234,2,9234,2,9234,2,9234,2,9234,2,9234,2,9234,2,9234,2,9234,2,9234,2
"Partnerships for research","How to manage spill overs in research","Anonymous_A_W_40","2023-01-25","https://www.en-net.org/question/4769.aspx",952,0,952,0,952,0,952,0,952,0,952,0,952,0,952,0,952,0,952,0,952,0,952,0,952,0,952,0,952,0,952,0,952,0,952,0
"Partnerships for research","ICT and nutrition intervention","BITA ANDRE IZACAR GAEL","2023-05-25","https://www.en-net.org/question/4873.aspx",1089,3,1089,3,1089,3,1089,3,1089,3,1089,3,1089,3,1089,3,1089,3,1089,3,1089,3,1089,3,1089,3,1089,3,1089,3,1089,3,1090,3,1090,3
"Partnerships for research","Information and documentation on the issue of Family Planning and Nutrition, the possible links.","Papin MIANTOM","2017-07-06","https://www.en-net.org/question/2986.aspx",8848,0,8848,0,8848,0,8848,0,8848,0,8848,0,8848,0,8848,0,8848,0,8848,0,8848,0,8848,0,8848,0,8848,0,8848,0,8848,0,8848,0,8848,0
