"Theme","Topic","Author","Posted","Link","Views_20240301_005421","Replies_20240301_005421","Views_20240301_020040","Replies_20240301_020040","Views_20240301_023235","Replies_20240301_023235","Views_20240301_032341","Replies_20240301_032341","Views_20240301_042309","Replies_20240301_042309","Views_20240301_052230","Replies_20240301_052230","Views_20240301_062510","Replies_20240301_062510","Views_20240301_072148","Replies_20240301_072148","Views_20240301_082231","Replies_20240301_082231","Views_20240301_092302","Replies_20240301_092302","Views_20240301_102110","Replies_20240301_102110","Views_20240301_112015","Replies_20240301_112015","Views_20240301_122736","Replies_20240301_122736","Views_20240301_132144","Replies_20240301_132144","Views_20240301_141938","Replies_20240301_141938","Views_20240301_152215","Replies_20240301_152215","Views_20240301_162138","Replies_20240301_162138","Views_20240301_172423","Replies_20240301_172423","Views_20240301_182412","Replies_20240301_182412","Views_20240301_192115","Replies_20240301_192115","Views_20240301_202215","Replies_20240301_202215","Views_20240301_212156","Replies_20240301_212156","Views_20240301_221904","Replies_20240301_221904","Views_20240301_232136","Replies_20240301_232136","Views_20240302_004949","Replies_20240302_004949","Views_20240302_014950","Replies_20240302_014950","Views_20240302_022431","Replies_20240302_022431","Views_20240302_032200","Replies_20240302_032200","Views_20240302_042257","Replies_20240302_042257","Views_20240302_052130","Replies_20240302_052130","Views_20240302_062432","Replies_20240302_062432","Views_20240302_071955","Replies_20240302_071955","Views_20240302_082237","Replies_20240302_082237","Views_20240302_092038","Replies_20240302_092038","Views_20240302_102112","Replies_20240302_102112","Views_20240302_112002","Replies_20240302_112002","Views_20240302_122648","Replies_20240302_122648","Views_20240302_131927","Replies_20240302_131927","Views_20240302_141937","Replies_20240302_141937","Views_20240302_152039","Replies_20240302_152039","Views_20240302_162259","Replies_20240302_162259","Views_20240302_171952","Replies_20240302_171952","Views_20240302_182335","Replies_20240302_182335","Views_20240302_191853","Replies_20240302_191853","Views_20240302_202041","Replies_20240302_202041","Views_20240302_211833","Replies_20240302_211833","Views_20240302_222008","Replies_20240302_222008","Views_20240302_232111","Replies_20240302_232111","Views_20240303_005117","Replies_20240303_005117","Views_20240303_015407","Replies_20240303_015407","Views_20240303_022925","Replies_20240303_022925","Views_20240303_032044","Replies_20240303_032044","Views_20240303_042417","Replies_20240303_042417","Views_20240303_052124","Replies_20240303_052124","Views_20240303_062339","Replies_20240303_062339","Views_20240303_072024","Replies_20240303_072024","Views_20240303_082234","Replies_20240303_082234","Views_20240303_092127","Replies_20240303_092127","Views_20240303_102337","Replies_20240303_102337","Views_20240303_111911","Replies_20240303_111911","Views_20240303_122650","Replies_20240303_122650","Views_20240303_132027","Replies_20240303_132027","Views_20240303_142037","Replies_20240303_142037","Views_20240303_152053","Replies_20240303_152053","Views_20240303_162209","Replies_20240303_162209","Views_20240303_171923","Replies_20240303_171923","Views_20240303_182207","Replies_20240303_182207","Views_20240303_191851","Replies_20240303_191851","Views_20240303_202141","Replies_20240303_202141","Views_20240303_212103","Replies_20240303_212103","Views_20240303_221836","Replies_20240303_221836","Views_20240303_232040","Replies_20240303_232040","Views_20240304_004946","Replies_20240304_004946","Views_20240304_020927","Replies_20240304_020927","Views_20240304_031122","Replies_20240304_031122","Views_20240304_035351","Replies_20240304_035351","Views_20240304_045034","Replies_20240304_045034","Views_20240304_055515","Replies_20240304_055515","Views_20240304_070951","Replies_20240304_070951","Views_20240304_080719","Replies_20240304_080719","Views_20240304_094303","Replies_20240304_094303","Views_20240304_113016","Replies_20240304_113016","Views_20240304_123300","Replies_20240304_123300","Views_20240304_132313","Replies_20240304_132313","Views_20240304_142129","Replies_20240304_142129"
"Micronutrients","Maternal nutrition","Ibrahim","2022-11-15","https://www.en-net.org/question/4717.aspx",1163,2,1163,2,1163,2,1163,2,1164,2,1164,2,1164,2,1164,2,1164,2,1164,2,1165,2,1165,2,1165,2,1165,2,1165,2,1166,2,1166,2,1167,2,1168,2,1168,2,1168,2,1168,2,1168,2,1168,2,1169,2,1170,2,1170,2,1170,2,1170,2,1170,2,1170,2,1170,2,1170,2,1170,2,1170,2,1170,2,1170,2,1170,2,1170,2,1170,2,1170,2,1170,2,1171,2,1171,2,1171,2,1171,2,1171,2,1171,2,1171,2,1172,2,1172,2,1172,2,1172,2,1172,2,1172,2,1172,2,1172,2,1172,2,1173,2,1173,2,1173,2,1173,2,1173,2,1173,2,1173,2,1173,2,1173,2,1174,2,1174,2,1174,2,1174,2,1174,2,1174,2,1174,2,1175,2,1175,2,1175,2,1175,2,1175,2,1175,2,1175,2,1175,2,1177,2,1177,2,1177,2
"Micronutrients","methods for testing vitamin A status","Anonymous 879","2012-03-01","https://www.en-net.org/question/662.aspx",11879,3,11879,3,11879,3,11879,3,11879,3,11879,3,11880,3,11880,3,11880,3,11880,3,11880,3,11880,3,11880,3,11881,3,11881,3,11882,3,11882,3,11883,3,11884,3,11884,3,11884,3,11884,3,11884,3,11884,3,11884,3,11884,3,11884,3,11884,3,11884,3,11884,3,11884,3,11884,3,11884,3,11884,3,11884,3,11884,3,11884,3,11884,3,11884,3,11884,3,11884,3,11884,3,11885,3,11885,3,11885,3,11885,3,11885,3,11885,3,11885,3,11885,3,11885,3,11885,3,11885,3,11885,3,11885,3,11885,3,11885,3,11885,3,11885,3,11885,3,11885,3,11885,3,11885,3,11885,3,11885,3,11885,3,11885,3,11885,3,11885,3,11885,3,11885,3,11885,3,11885,3,11886,3,11886,3,11886,3,11886,3,11886,3,11886,3,11886,3,11886,3,11886,3,11886,3,11886,3,11886,3
"Micronutrients","Micronutrient programmes for TB patients/PLWHA","Anonymous 2564","2015-03-02","https://www.en-net.org/question/1638.aspx",8900,0,8900,0,8900,0,8900,0,8900,0,8900,0,8900,0,8900,0,8900,0,8900,0,8900,0,8900,0,8900,0,8900,0,8900,0,8901,0,8901,0,8902,0,8903,0,8903,0,8903,0,8903,0,8903,0,8903,0,8903,0,8903,0,8903,0,8903,0,8903,0,8903,0,8903,0,8903,0,8903,0,8903,0,8904,0,8904,0,8904,0,8904,0,8904,0,8904,0,8904,0,8904,0,8905,0,8905,0,8905,0,8905,0,8905,0,8905,0,8906,0,8906,0,8906,0,8906,0,8906,0,8906,0,8906,0,8906,0,8906,0,8906,0,8906,0,8906,0,8906,0,8906,0,8906,0,8906,0,8906,0,8906,0,8906,0,8906,0,8906,0,8906,0,8906,0,8906,0,8906,0,8906,0,8906,0,8906,0,8906,0,8906,0,8906,0,8906,0,8906,0,8906,0,8906,0,8906,0,8906,0
"Micronutrients","Micronutrient Supplementation and Clinical Outcomes in Patients with Dengue Fever","Mija Ververs","2020-12-01","https://www.en-net.org/question/4142.aspx",5540,0,5540,0,5540,0,5540,0,5540,0,5540,0,5540,0,5540,0,5540,0,5542,0,5542,0,5542,0,5542,0,5542,0,5542,0,5543,0,5543,0,5544,0,5545,0,5545,0,5545,0,5545,0,5545,0,5545,0,5545,0,5545,0,5545,0,5545,0,5545,0,5545,0,5545,0,5545,0,5545,0,5545,0,5545,0,5545,0,5545,0,5545,0,5545,0,5545,0,5545,0,5545,0,5546,0,5546,0,5546,0,5546,0,5546,0,5546,0,5546,0,5546,0,5546,0,5546,0,5546,0,5546,0,5546,0,5546,0,5546,0,5547,0,5547,0,5547,0,5547,0,5547,0,5547,0,5547,0,5547,0,5547,0,5547,0,5547,0,5547,0,5547,0,5547,0,5547,0,5547,0,5547,0,5547,0,5547,0,5547,0,5547,0,5547,0,5547,0,5547,0,5547,0,5547,0,5547,0,5547,0
"Micronutrients","Micronutrients and Low Birth Weight - India","Dr. Ameya Bondre","2013-01-29","https://www.en-net.org/question/961.aspx",12063,7,12063,7,12063,7,12063,7,12063,7,12063,7,12064,7,12064,7,12064,7,12064,7,12064,7,12064,7,12064,7,12064,7,12064,7,12065,7,12065,7,12067,7,12068,7,12068,7,12068,7,12069,7,12069,7,12069,7,12069,7,12069,7,12069,7,12069,7,12070,7,12070,7,12070,7,12070,7,12070,7,12070,7,12070,7,12070,7,12070,7,12070,7,12070,7,12070,7,12070,7,12070,7,12071,7,12071,7,12071,7,12071,7,12071,7,12071,7,12071,7,12071,7,12071,7,12071,7,12071,7,12071,7,12071,7,12071,7,12071,7,12071,7,12071,7,12071,7,12071,7,12071,7,12071,7,12071,7,12071,7,12071,7,12071,7,12072,7,12072,7,12072,7,12072,7,12072,7,12072,7,12072,7,12072,7,12072,7,12072,7,12072,7,12072,7,12072,7,12072,7,12072,7,12072,7,12072,7,12072,7
"Micronutrients","Minimum Dietary diversity score and Minimum acceptable diet in areas with mass Micronutrient Supplementation","Ifeanyi Maduanusi","2017-08-16","https://www.en-net.org/question/3029.aspx",9396,1,9396,1,9396,1,9396,1,9396,1,9397,1,9398,1,9398,1,9398,1,9398,1,9398,1,9399,1,9399,1,9399,1,9399,1,9400,1,9400,1,9401,1,9402,1,9402,1,9402,1,9402,1,9402,1,9402,1,9402,1,9402,1,9402,1,9402,1,9402,1,9402,1,9402,1,9402,1,9402,1,9402,1,9402,1,9402,1,9403,1,9403,1,9403,1,9403,1,9403,1,9403,1,9404,1,9404,1,9404,1,9404,1,9404,1,9404,1,9404,1,9404,1,9404,1,9404,1,9404,1,9405,1,9405,1,9405,1,9405,1,9405,1,9405,1,9405,1,9405,1,9405,1,9405,1,9405,1,9405,1,9405,1,9405,1,9405,1,9405,1,9405,1,9405,1,9405,1,9405,1,9405,1,9405,1,9405,1,9405,1,9405,1,9405,1,9405,1,9405,1,9405,1,9405,1,9405,1,9405,1
"Micronutrients","MNP Distribution Scheme","Idrissa KABORE","2022-12-28","https://www.en-net.org/question/4743.aspx",1131,4,1131,4,1131,4,1132,4,1132,4,1132,4,1132,4,1132,4,1132,4,1132,4,1132,4,1132,4,1132,4,1132,4,1132,4,1133,4,1133,4,1134,4,1135,4,1135,4,1135,4,1135,4,1135,4,1135,4,1135,4,1135,4,1135,4,1135,4,1135,4,1135,4,1135,4,1135,4,1135,4,1135,4,1135,4,1135,4,1135,4,1135,4,1135,4,1135,4,1135,4,1135,4,1136,4,1136,4,1136,4,1136,4,1136,4,1136,4,1137,4,1137,4,1137,4,1137,4,1137,4,1137,4,1137,4,1137,4,1137,4,1137,4,1137,4,1137,4,1137,4,1137,4,1137,4,1137,4,1137,4,1137,4,1137,4,1137,4,1137,4,1138,4,1138,4,1138,4,1138,4,1138,4,1138,4,1138,4,1138,4,1138,4,1138,4,1138,4,1138,4,1138,4,1139,4,1139,4,1139,4
"Micronutrients","MNPs for children and sickle cell anaemia","Emily Mates","2015-10-29","https://www.en-net.org/question/2233.aspx",13755,7,13755,7,13755,7,13755,7,13755,7,13755,7,13756,7,13756,7,13756,7,13756,7,13756,7,13756,7,13756,7,13756,7,13756,7,13758,7,13758,7,13759,7,13761,7,13761,7,13761,7,13761,7,13761,7,13761,7,13762,7,13762,7,13762,7,13762,7,13762,7,13762,7,13762,7,13762,7,13763,7,13763,7,13763,7,13763,7,13763,7,13763,7,13763,7,13763,7,13763,7,13763,7,13764,7,13764,7,13764,7,13764,7,13764,7,13764,7,13764,7,13764,7,13764,7,13764,7,13764,7,13764,7,13764,7,13764,7,13764,7,13764,7,13764,7,13764,7,13764,7,13764,7,13764,7,13764,7,13764,7,13764,7,13764,7,13766,7,13766,7,13766,7,13766,7,13766,7,13766,7,13767,7,13767,7,13767,7,13767,7,13767,7,13768,7,13768,7,13768,7,13768,7,13768,7,13768,7,13768,7
"Micronutrients","MNPs for SAM Children in the absence of RUTF","Anonymous 3342","2016-12-02","https://www.en-net.org/question/2756.aspx",8818,2,8818,2,8818,2,8818,2,8818,2,8818,2,8818,2,8818,2,8818,2,8818,2,8818,2,8818,2,8818,2,8819,2,8819,2,8820,2,8820,2,8821,2,8822,2,8822,2,8822,2,8822,2,8822,2,8822,2,8822,2,8823,2,8823,2,8823,2,8823,2,8823,2,8823,2,8823,2,8823,2,8823,2,8823,2,8824,2,8824,2,8824,2,8824,2,8824,2,8824,2,8824,2,8825,2,8825,2,8825,2,8825,2,8825,2,8825,2,8825,2,8825,2,8826,2,8826,2,8826,2,8826,2,8826,2,8826,2,8826,2,8826,2,8826,2,8828,2,8828,2,8828,2,8828,2,8828,2,8828,2,8828,2,8828,2,8828,2,8828,2,8828,2,8828,2,8828,2,8828,2,8828,2,8830,2,8830,2,8831,2,8831,2,8831,2,8831,2,8831,2,8831,2,8831,2,8831,2,8831,2
"Micronutrients","MNPs in emergency/humanitarian response","Alison Donnelly","2019-03-01","https://www.en-net.org/question/3575.aspx",7483,4,7483,4,7484,4,7484,4,7484,4,7484,4,7484,4,7484,4,7485,4,7485,4,7485,4,7485,4,7485,4,7485,4,7485,4,7486,4,7486,4,7487,4,7488,4,7488,4,7488,4,7488,4,7488,4,7488,4,7488,4,7488,4,7488,4,7488,4,7488,4,7488,4,7488,4,7488,4,7488,4,7488,4,7488,4,7488,4,7488,4,7488,4,7488,4,7488,4,7488,4,7488,4,7489,4,7489,4,7489,4,7489,4,7489,4,7489,4,7490,4,7490,4,7490,4,7490,4,7490,4,7490,4,7490,4,7490,4,7490,4,7490,4,7491,4,7491,4,7491,4,7491,4,7491,4,7491,4,7491,4,7491,4,7491,4,7491,4,7491,4,7491,4,7491,4,7491,4,7491,4,7491,4,7491,4,7491,4,7491,4,7491,4,7491,4,7491,4,7491,4,7491,4,7492,4,7492,4,7492,4
"Micronutrients","Multi Micro Nutrient Supp & FeFolic Acid- PLW","Dr. W M Khan","2013-11-06","https://www.en-net.org/question/1193.aspx",9392,0,9392,0,9392,0,9392,0,9392,0,9392,0,9392,0,9393,0,9393,0,9393,0,9393,0,9393,0,9393,0,9393,0,9393,0,9394,0,9394,0,9395,0,9396,0,9396,0,9396,0,9396,0,9396,0,9396,0,9397,0,9397,0,9397,0,9397,0,9397,0,9397,0,9397,0,9397,0,9397,0,9397,0,9397,0,9397,0,9397,0,9397,0,9397,0,9397,0,9397,0,9397,0,9398,0,9398,0,9398,0,9398,0,9398,0,9398,0,9398,0,9398,0,9398,0,9398,0,9398,0,9398,0,9398,0,9398,0,9398,0,9398,0,9398,0,9398,0,9398,0,9398,0,9398,0,9398,0,9398,0,9398,0,9398,0,9398,0,9398,0,9398,0,9398,0,9398,0,9398,0,9398,0,9398,0,9400,0,9400,0,9400,0,9400,0,9400,0,9400,0,9400,0,9400,0,9400,0,9400,0
"Micronutrients","multi-micronutrient sprinkles","REBECCA KATHAMBI","2012-01-18","https://www.en-net.org/question/616.aspx",11603,6,11603,6,11603,6,11604,6,11604,6,11604,6,11605,6,11605,6,11605,6,11605,6,11605,6,11605,6,11605,6,11605,6,11605,6,11606,6,11606,6,11607,6,11608,6,11608,6,11608,6,11608,6,11608,6,11608,6,11608,6,11608,6,11608,6,11608,6,11608,6,11608,6,11608,6,11608,6,11608,6,11608,6,11608,6,11608,6,11608,6,11608,6,11608,6,11608,6,11608,6,11608,6,11609,6,11609,6,11609,6,11609,6,11609,6,11609,6,11609,6,11609,6,11609,6,11609,6,11609,6,11609,6,11609,6,11609,6,11609,6,11609,6,11609,6,11609,6,11609,6,11609,6,11609,6,11609,6,11609,6,11609,6,11609,6,11609,6,11609,6,11609,6,11610,6,11610,6,11611,6,11611,6,11611,6,11611,6,11611,6,11611,6,11611,6,11611,6,11611,6,11611,6,11612,6,11612,6,11612,6
"Micronutrients","National/State guidelines for nutrition in TB","Edem","2023-03-02","https://www.en-net.org/question/4802.aspx",929,1,929,1,929,1,929,1,929,1,929,1,929,1,929,1,930,1,930,1,930,1,931,1,931,1,931,1,931,1,932,1,932,1,933,1,934,1,934,1,934,1,934,1,934,1,935,1,935,1,935,1,935,1,935,1,935,1,935,1,935,1,935,1,935,1,935,1,935,1,935,1,935,1,935,1,935,1,935,1,935,1,935,1,936,1,936,1,936,1,936,1,936,1,936,1,936,1,936,1,936,1,936,1,936,1,937,1,937,1,937,1,937,1,937,1,937,1,937,1,937,1,937,1,937,1,937,1,937,1,937,1,937,1,937,1,937,1,937,1,937,1,937,1,937,1,937,1,937,1,937,1,937,1,937,1,937,1,937,1,937,1,937,1,937,1,937,1,937,1
"Micronutrients","Nutrients requirements for HIV infected adults","Edem","2017-05-27","https://www.en-net.org/question/2942.aspx",9046,0,9046,0,9046,0,9046,0,9046,0,9046,0,9046,0,9046,0,9046,0,9046,0,9046,0,9046,0,9046,0,9046,0,9046,0,9047,0,9047,0,9048,0,9051,0,9051,0,9051,0,9051,0,9051,0,9051,0,9052,0,9052,0,9052,0,9052,0,9052,0,9052,0,9052,0,9052,0,9052,0,9052,0,9052,0,9052,0,9052,0,9052,0,9052,0,9052,0,9052,0,9052,0,9053,0,9053,0,9053,0,9053,0,9053,0,9053,0,9053,0,9053,0,9053,0,9053,0,9053,0,9053,0,9053,0,9053,0,9053,0,9053,0,9053,0,9053,0,9053,0,9053,0,9053,0,9054,0,9054,0,9054,0,9054,0,9055,0,9055,0,9055,0,9055,0,9055,0,9055,0,9055,0,9055,0,9055,0,9055,0,9055,0,9055,0,9055,0,9055,0,9055,0,9055,0,9055,0,9055,0
"Micronutrients","Plumpy mum","COOPI","2016-08-22","https://www.en-net.org/question/2602.aspx",11369,7,11369,7,11369,7,11369,7,11369,7,11370,7,11371,7,11371,7,11372,7,11372,7,11372,7,11372,7,11372,7,11372,7,11372,7,11373,7,11373,7,11374,7,11375,7,11375,7,11375,7,11375,7,11375,7,11375,7,11375,7,11375,7,11375,7,11376,7,11376,7,11376,7,11376,7,11378,7,11378,7,11378,7,11378,7,11378,7,11379,7,11379,7,11379,7,11379,7,11379,7,11379,7,11380,7,11380,7,11380,7,11380,7,11380,7,11380,7,11380,7,11380,7,11380,7,11380,7,11380,7,11380,7,11380,7,11380,7,11380,7,11381,7,11381,7,11381,7,11381,7,11381,7,11381,7,11381,7,11381,7,11381,7,11381,7,11381,7,11381,7,11382,7,11382,7,11382,7,11382,7,11382,7,11382,7,11382,7,11382,7,11382,7,11382,7,11382,7,11382,7,11382,7,11383,7,11383,7,11383,7
"Micronutrients","Protocal for MNP to Children","Anonymous 3285","2021-02-24","https://www.en-net.org/question/4214.aspx",4974,1,4974,1,4975,1,4976,1,4976,1,4977,1,4977,1,4977,1,4977,1,4977,1,4977,1,4977,1,4977,1,4977,1,4977,1,4978,1,4978,1,4979,1,4980,1,4980,1,4980,1,4980,1,4980,1,4980,1,4980,1,4980,1,4980,1,4980,1,4980,1,4980,1,4980,1,4980,1,4980,1,4980,1,4980,1,4980,1,4980,1,4980,1,4980,1,4980,1,4980,1,4980,1,4981,1,4981,1,4981,1,4982,1,4982,1,4982,1,4983,1,4983,1,4983,1,4983,1,4983,1,4983,1,4983,1,4983,1,4983,1,4983,1,4983,1,4983,1,4983,1,4983,1,4983,1,4983,1,4983,1,4983,1,4983,1,4983,1,4983,1,4983,1,4983,1,4983,1,4983,1,4983,1,4983,1,4983,1,4983,1,4983,1,4983,1,4983,1,4983,1,4983,1,4983,1,4983,1,4983,1
"Micronutrients","RR of mortality by degree of anemia","Abel","2012-01-19","https://www.en-net.org/question/619.aspx",10140,2,10140,2,10140,2,10140,2,10140,2,10140,2,10140,2,10141,2,10141,2,10142,2,10142,2,10142,2,10142,2,10142,2,10142,2,10143,2,10143,2,10144,2,10145,2,10145,2,10145,2,10145,2,10145,2,10145,2,10145,2,10145,2,10145,2,10145,2,10145,2,10145,2,10145,2,10145,2,10145,2,10145,2,10145,2,10145,2,10145,2,10145,2,10145,2,10145,2,10145,2,10145,2,10146,2,10146,2,10146,2,10146,2,10146,2,10146,2,10146,2,10146,2,10146,2,10146,2,10146,2,10146,2,10146,2,10146,2,10146,2,10146,2,10146,2,10146,2,10146,2,10146,2,10146,2,10146,2,10146,2,10147,2,10147,2,10147,2,10147,2,10147,2,10147,2,10147,2,10147,2,10147,2,10147,2,10147,2,10147,2,10147,2,10147,2,10147,2,10147,2,10147,2,10147,2,10147,2,10147,2
"Micronutrients","Scaling Up Rice Fortification in West Africa: Sight and Life and World Food Programme Supplement:","Jo Lofthouse","2018-12-19","https://www.en-net.org/question/3517.aspx",6601,0,6601,0,6602,0,6602,0,6602,0,6602,0,6603,0,6603,0,6604,0,6604,0,6604,0,6604,0,6604,0,6604,0,6604,0,6605,0,6605,0,6606,0,6607,0,6607,0,6607,0,6607,0,6607,0,6607,0,6607,0,6607,0,6607,0,6607,0,6607,0,6607,0,6607,0,6607,0,6607,0,6608,0,6608,0,6608,0,6608,0,6608,0,6608,0,6608,0,6608,0,6608,0,6609,0,6609,0,6610,0,6610,0,6610,0,6610,0,6610,0,6610,0,6610,0,6610,0,6610,0,6610,0,6610,0,6610,0,6610,0,6610,0,6610,0,6610,0,6610,0,6610,0,6610,0,6610,0,6610,0,6610,0,6610,0,6610,0,6610,0,6610,0,6610,0,6610,0,6610,0,6610,0,6610,0,6610,0,6610,0,6610,0,6610,0,6610,0,6610,0,6610,0,6610,0,6610,0,6610,0
"Micronutrients","Screening and Treatment protocols in Anaemia amongst adolescent girls","Suranjeen Prasad Pallipamula","2010-08-31","https://www.en-net.org/question/251.aspx",11007,1,11007,1,11007,1,11007,1,11007,1,11007,1,11007,1,11007,1,11007,1,11007,1,11007,1,11008,1,11008,1,11008,1,11008,1,11009,1,11009,1,11010,1,11011,1,11011,1,11011,1,11011,1,11011,1,11012,1,11012,1,11012,1,11012,1,11012,1,11012,1,11012,1,11012,1,11012,1,11012,1,11012,1,11012,1,11013,1,11013,1,11013,1,11013,1,11013,1,11013,1,11013,1,11014,1,11014,1,11014,1,11014,1,11014,1,11015,1,11015,1,11015,1,11015,1,11015,1,11015,1,11015,1,11015,1,11015,1,11015,1,11015,1,11015,1,11016,1,11016,1,11016,1,11016,1,11016,1,11016,1,11016,1,11016,1,11016,1,11016,1,11016,1,11016,1,11018,1,11018,1,11018,1,11018,1,11018,1,11018,1,11018,1,11018,1,11018,1,11018,1,11019,1,11019,1,11019,1,11019,1
"Micronutrients","Sourcing of micronutrients and nutritional supplements","Magdalena Strozik","2022-10-21","https://www.en-net.org/question/4694.aspx",1063,3,1063,3,1063,3,1063,3,1063,3,1064,3,1064,3,1064,3,1064,3,1064,3,1064,3,1065,3,1065,3,1065,3,1065,3,1066,3,1066,3,1067,3,1069,3,1069,3,1069,3,1069,3,1069,3,1069,3,1069,3,1069,3,1069,3,1069,3,1069,3,1069,3,1069,3,1069,3,1069,3,1069,3,1069,3,1069,3,1069,3,1069,3,1069,3,1069,3,1069,3,1069,3,1070,3,1072,3,1072,3,1072,3,1072,3,1072,3,1072,3,1072,3,1073,3,1073,3,1073,3,1073,3,1073,3,1073,3,1073,3,1073,3,1073,3,1073,3,1073,3,1073,3,1073,3,1073,3,1073,3,1073,3,1073,3,1073,3,1073,3,1073,3,1073,3,1073,3,1073,3,1073,3,1073,3,1073,3,1074,3,1074,3,1074,3,1074,3,1074,3,1074,3,1074,3,1074,3,1074,3
"Micronutrients","Sphere Project 2010: Consultation on the Revision of Micronutrient Indicators","Andy Seal","2009-09-29","https://www.en-net.org/question/142.aspx",12529,2,12529,2,12529,2,12529,2,12529,2,12529,2,12529,2,12529,2,12529,2,12530,2,12530,2,12530,2,12530,2,12530,2,12530,2,12531,2,12531,2,12532,2,12533,2,12533,2,12533,2,12533,2,12533,2,12533,2,12533,2,12533,2,12533,2,12533,2,12533,2,12533,2,12533,2,12533,2,12533,2,12533,2,12533,2,12533,2,12533,2,12533,2,12533,2,12533,2,12533,2,12533,2,12534,2,12534,2,12534,2,12534,2,12534,2,12534,2,12534,2,12534,2,12535,2,12535,2,12535,2,12535,2,12535,2,12535,2,12535,2,12535,2,12536,2,12536,2,12536,2,12536,2,12536,2,12537,2,12537,2,12537,2,12537,2,12537,2,12537,2,12537,2,12537,2,12537,2,12537,2,12537,2,12537,2,12537,2,12537,2,12537,2,12537,2,12537,2,12537,2,12537,2,12537,2,12537,2,12537,2
"Micronutrients","Sprinkle Guidelines","Nicholus Tint Zaw","2015-04-24","https://www.en-net.org/question/1699.aspx",9933,3,9934,3,9934,3,9934,3,9934,3,9934,3,9936,3,9936,3,9936,3,9936,3,9936,3,9936,3,9936,3,9936,3,9936,3,9937,3,9937,3,9938,3,9939,3,9939,3,9939,3,9939,3,9939,3,9939,3,9939,3,9939,3,9939,3,9939,3,9939,3,9939,3,9940,3,9940,3,9940,3,9940,3,9940,3,9940,3,9940,3,9940,3,9940,3,9940,3,9940,3,9941,3,9941,3,9941,3,9941,3,9941,3,9941,3,9941,3,9941,3,9941,3,9941,3,9941,3,9941,3,9941,3,9941,3,9941,3,9941,3,9941,3,9941,3,9941,3,9941,3,9941,3,9941,3,9941,3,9941,3,9941,3,9941,3,9941,3,9941,3,9941,3,9941,3,9941,3,9941,3,9941,3,9941,3,9941,3,9941,3,9941,3,9941,3,9941,3,9941,3,9941,3,9941,3,9941,3,9941,3
"Micronutrients","Studies and Research on Food Fortification","DIEUDONNE BIKORIMANA","2023-07-20","https://www.en-net.org/question/4908.aspx",735,3,736,3,736,3,736,3,736,3,736,3,736,3,736,3,736,3,736,3,736,3,736,3,736,3,736,3,736,3,737,3,737,3,738,3,739,3,739,3,739,3,739,3,739,3,740,3,741,3,741,3,741,3,741,3,741,3,741,3,741,3,742,3,743,3,743,3,743,3,743,3,743,3,743,3,743,3,743,3,743,3,743,3,744,3,744,3,744,3,744,3,744,3,744,3,745,3,745,3,745,3,745,3,745,3,745,3,745,3,745,3,745,3,745,3,745,3,745,3,745,3,745,3,745,3,745,3,745,3,745,3,745,3,745,3,745,3,745,3,745,3,745,3,745,3,745,3,745,3,745,3,745,3,745,3,745,3,745,3,745,3,745,3,745,3,745,3,745,3
"Micronutrients","Test kits for  micronutrients","Edem","2016-11-28","https://www.en-net.org/question/2747.aspx",8858,0,8858,0,8858,0,8858,0,8858,0,8858,0,8858,0,8858,0,8858,0,8858,0,8858,0,8858,0,8859,0,8860,0,8860,0,8861,0,8861,0,8862,0,8863,0,8863,0,8863,0,8863,0,8863,0,8863,0,8863,0,8863,0,8863,0,8863,0,8864,0,8864,0,8864,0,8864,0,8864,0,8864,0,8864,0,8864,0,8864,0,8864,0,8864,0,8864,0,8864,0,8864,0,8865,0,8865,0,8865,0,8865,0,8865,0,8865,0,8865,0,8865,0,8865,0,8865,0,8865,0,8866,0,8866,0,8866,0,8866,0,8866,0,8866,0,8866,0,8866,0,8866,0,8866,0,8866,0,8866,0,8866,0,8866,0,8866,0,8866,0,8866,0,8866,0,8866,0,8866,0,8866,0,8867,0,8867,0,8867,0,8867,0,8867,0,8867,0,8867,0,8867,0,8867,0,8867,0,8867,0
"Micronutrients","thiamine dosing for infantile beriberi","Anonymous 28348","2018-10-25","https://www.en-net.org/question/3479.aspx",8020,1,8020,1,8021,1,8021,1,8021,1,8022,1,8022,1,8022,1,8022,1,8023,1,8023,1,8023,1,8023,1,8023,1,8023,1,8024,1,8024,1,8025,1,8026,1,8026,1,8026,1,8026,1,8026,1,8026,1,8026,1,8026,1,8027,1,8027,1,8027,1,8027,1,8027,1,8027,1,8027,1,8028,1,8028,1,8028,1,8028,1,8028,1,8028,1,8028,1,8028,1,8028,1,8029,1,8029,1,8029,1,8029,1,8029,1,8029,1,8029,1,8029,1,8029,1,8030,1,8030,1,8030,1,8031,1,8031,1,8031,1,8031,1,8031,1,8031,1,8031,1,8031,1,8031,1,8031,1,8031,1,8031,1,8031,1,8031,1,8031,1,8031,1,8031,1,8031,1,8032,1,8032,1,8032,1,8032,1,8032,1,8032,1,8032,1,8032,1,8032,1,8032,1,8032,1,8032,1,8032,1
