"Theme","Topic","Author","Posted","Link","Views_20230101_005144","Replies_20230101_005144","Views_20230101_022627","Replies_20230101_022627","Views_20230101_031755","Replies_20230101_031755","Views_20230101_041326","Replies_20230101_041326","Views_20230101_051057","Replies_20230101_051057","Views_20230101_061416","Replies_20230101_061416","Views_20230101_071052","Replies_20230101_071052","Views_20230101_081348","Replies_20230101_081348","Views_20230101_091115","Replies_20230101_091115","Views_20230101_101200","Replies_20230101_101200","Views_20230101_111012","Replies_20230101_111012","Views_20230101_121810","Replies_20230101_121810","Views_20230101_131544","Replies_20230101_131544","Views_20230101_141028","Replies_20230101_141028","Views_20230101_151119","Replies_20230101_151119","Views_20230101_161344","Replies_20230101_161344","Views_20230101_171022","Replies_20230101_171022","Views_20230101_181255","Replies_20230101_181255","Views_20230101_190944","Replies_20230101_190944","Views_20230101_201153","Replies_20230101_201153","Views_20230101_211032","Replies_20230101_211032","Views_20230101_221058","Replies_20230101_221058","Views_20230101_231204","Replies_20230101_231204","Views_20230102_004542","Replies_20230102_004542","Views_20230102_021107","Replies_20230102_021107","Views_20230102_031242","Replies_20230102_031242","Views_20230102_041359","Replies_20230102_041359","Views_20230102_051210","Replies_20230102_051210","Views_20230102_061422","Replies_20230102_061422","Views_20230102_071138","Replies_20230102_071138"
"Management of wasting/acute malnutrition","products price","fatemeh","2015-11-14","https://www.en-net.org/question/2263.aspx",8540,3,8540,3,8540,3,8540,3,8540,3,8541,3,8541,3,8541,3,8541,3,8541,3,8541,3,8541,3,8541,3,8541,3,8541,3,8541,3,8541,3,8541,3,8541,3,8542,3,8542,3,8542,3,8542,3,8542,3,8542,3,8542,3,8542,3,8542,3,8542,3,8542,3
"Management of wasting/acute malnutrition","Programme adaptation in the absence of RUF - feedback on information note 1","Paul","2021-06-13","https://www.en-net.org/question/4324.aspx",4264,0,4264,0,4264,0,4264,0,4264,0,4264,0,4264,0,4264,0,4264,0,4264,0,4264,0,4264,0,4265,0,4265,0,4266,0,4267,0,4267,0,4267,0,4267,0,4267,0,4267,0,4267,0,4267,0,4267,0,4268,0,4268,0,4268,0,4268,0,4268,0,4268,0
"Management of wasting/acute malnutrition","Protein content in diluted skimmed milk","Anonymous 3881","2016-08-18","https://www.en-net.org/question/2599.aspx",7483,0,7483,0,7483,0,7483,0,7483,0,7483,0,7483,0,7483,0,7483,0,7483,0,7483,0,7483,0,7483,0,7483,0,7483,0,7483,0,7483,0,7483,0,7483,0,7483,0,7483,0,7483,0,7483,0,7484,0,7484,0,7484,0,7484,0,7484,0,7484,0,7484,0
"Management of wasting/acute malnutrition","PROTOCOLE NATIONAL DE PRISE EN  CHARGE DE LA  MALNUTRITION   CAMEROUN","FRANCK ALE","2017-02-08","https://www.en-net.org/question/2805.aspx",14609,25,14610,25,14610,25,14610,25,14610,25,14610,25,14611,25,14611,25,14611,25,14611,25,14611,25,14611,25,14611,25,14611,25,14611,25,14611,25,14611,25,14612,25,14613,25,14613,25,14613,25,14613,25,14613,25,14613,25,14613,25,14613,25,14613,25,14613,25,14613,25,14613,25
"Management of wasting/acute malnutrition","Protocols for Growth faltering","Suranjeen","2012-08-08","https://www.en-net.org/question/805.aspx",9321,1,9321,1,9321,1,9321,1,9321,1,9321,1,9321,1,9321,1,9321,1,9321,1,9321,1,9321,1,9321,1,9321,1,9321,1,9321,1,9321,1,9321,1,9321,1,9322,1,9322,1,9322,1,9323,1,9323,1,9323,1,9323,1,9324,1,9324,1,9324,1,9324,1
"Management of wasting/acute malnutrition","Protocols for nutritional care and treatment of severely malnourished adult HIV/AIDS patients on ART","Anonymous 3726","2016-05-24","https://www.en-net.org/question/2497.aspx",8189,1,8189,1,8189,1,8189,1,8189,1,8189,1,8189,1,8189,1,8189,1,8189,1,8189,1,8190,1,8190,1,8190,1,8190,1,8190,1,8190,1,8190,1,8190,1,8191,1,8191,1,8191,1,8191,1,8191,1,8191,1,8192,1,8192,1,8192,1,8192,1,8192,1
"Management of wasting/acute malnutrition","Protocols for Treatment of MAM - admission and discharge criteria and experiences using RUTF","Anonymous 2812","2015-02-06","https://www.en-net.org/question/1610.aspx",9870,2,9870,2,9870,2,9870,2,9870,2,9870,2,9870,2,9870,2,9870,2,9870,2,9870,2,9870,2,9870,2,9870,2,9870,2,9870,2,9870,2,9870,2,9870,2,9870,2,9870,2,9871,2,9871,2,9871,2,9871,2,9871,2,9871,2,9871,2,9871,2,9871,2
"Management of wasting/acute malnutrition","Provision of monthly RUTF in hard to reach areas","Anonymous 3835","2017-04-08","https://www.en-net.org/question/2886.aspx",8333,5,8334,5,8334,5,8334,5,8334,5,8334,5,8334,5,8334,5,8334,5,8334,5,8334,5,8334,5,8334,5,8334,5,8334,5,8334,5,8334,5,8334,5,8334,5,8334,5,8334,5,8334,5,8334,5,8334,5,8334,5,8334,5,8334,5,8334,5,8334,5,8334,5
"Management of wasting/acute malnutrition","Publications on the efficacy of Plumpy nut","Chantell Witten","2009-08-03","https://www.en-net.org/question/121.aspx",9848,1,9848,1,9848,1,9848,1,9848,1,9848,1,9848,1,9848,1,9848,1,9848,1,9848,1,9848,1,9848,1,9850,1,9850,1,9850,1,9850,1,9850,1,9850,1,9850,1,9850,1,9850,1,9850,1,9850,1,9850,1,9850,1,9850,1,9852,1,9852,1,9852,1
"Management of wasting/acute malnutrition","quality control tools for CMAM reporting : relapses vs. defaulters rates","Alessandro Iellamo","2021-09-09","https://www.en-net.org/question/4398.aspx",3838,2,3838,2,3838,2,3838,2,3838,2,3838,2,3838,2,3838,2,3838,2,3839,2,3839,2,3839,2,3839,2,3839,2,3839,2,3839,2,3839,2,3839,2,3839,2,3839,2,3840,2,3840,2,3840,2,3840,2,3840,2,3840,2,3840,2,3840,2,3840,2,3840,2
"Management of wasting/acute malnutrition","quality of plumpy nut when the consistency of sachet got firmed?","Nini Tun","2017-03-17","https://www.en-net.org/question/2852.aspx",8458,3,8458,3,8458,3,8458,3,8458,3,8458,3,8458,3,8458,3,8458,3,8459,3,8459,3,8460,3,8460,3,8460,3,8460,3,8460,3,8460,3,8460,3,8460,3,8460,3,8460,3,8460,3,8460,3,8460,3,8460,3,8460,3,8460,3,8460,3,8460,3,8460,3
"Management of wasting/acute malnutrition","Quantification and Supply Plan for Management of Acute Malnutrition Products","Wisdom","2015-08-20","https://www.en-net.org/question/1883.aspx",10054,6,10055,6,10055,6,10055,6,10055,6,10055,6,10055,6,10055,6,10055,6,10056,6,10056,6,10056,6,10057,6,10058,6,10058,6,10058,6,10058,6,10058,6,10058,6,10058,6,10058,6,10059,6,10059,6,10059,6,10059,6,10059,6,10059,6,10059,6,10059,6,10059,6
"Management of wasting/acute malnutrition","Quarterly distribution plan of RUTF, F100, F75 and ReSoMal","Moses Cowan","2016-07-21","https://www.en-net.org/question/2559.aspx",8221,1,8221,1,8221,1,8221,1,8221,1,8221,1,8221,1,8221,1,8221,1,8221,1,8221,1,8221,1,8221,1,8222,1,8222,1,8222,1,8222,1,8223,1,8223,1,8223,1,8223,1,8223,1,8223,1,8223,1,8223,1,8223,1,8223,1,8223,1,8223,1,8223,1
"Management of wasting/acute malnutrition","quellle est la place de psycho social dans la prise en charge de la malnutrition aigue sévére?","Diallo","2014-11-22","https://www.en-net.org/question/1547.aspx",8788,2,8788,2,8788,2,8788,2,8789,2,8789,2,8789,2,8789,2,8789,2,8789,2,8789,2,8789,2,8789,2,8789,2,8789,2,8789,2,8789,2,8789,2,8789,2,8789,2,8789,2,8789,2,8789,2,8789,2,8789,2,8789,2,8789,2,8789,2,8789,2,8789,2
"Management of wasting/acute malnutrition","Questionnaire UNICEF sur l’Hygiène et la Sécurité Alimentaire pour l’utilisation du Lait Thérapeutique F75 et F100","Maria Elisa Forteza","2016-01-29","https://www.en-net.org/question/2339.aspx",8300,0,8300,0,8300,0,8300,0,8300,0,8300,0,8300,0,8300,0,8300,0,8300,0,8300,0,8300,0,8301,0,8302,0,8302,0,8302,0,8302,0,8302,0,8302,0,8303,0,8303,0,8303,0,8303,0,8303,0,8303,0,8303,0,8303,0,8303,0,8303,0,8303,0
"Management of wasting/acute malnutrition","Ratio of under fives / pregnant and lactating women in SFP","Carol","2009-06-23","https://www.en-net.org/question/98.aspx",9918,4,9918,4,9919,4,9919,4,9919,4,9919,4,9920,4,9921,4,9921,4,9921,4,9921,4,9921,4,9921,4,9921,4,9922,4,9922,4,9922,4,9922,4,9922,4,9922,4,9922,4,9922,4,9922,4,9923,4,9923,4,9923,4,9923,4,9923,4,9923,4,9923,4
"Management of wasting/acute malnutrition","Ready to Use Supplementary Food","Anonymous 65","2012-01-17","https://www.en-net.org/question/615.aspx",9822,2,9822,2,9822,2,9822,2,9822,2,9822,2,9822,2,9822,2,9822,2,9822,2,9822,2,9823,2,9823,2,9823,2,9823,2,9823,2,9823,2,9823,2,9823,2,9823,2,9823,2,9823,2,9823,2,9823,2,9823,2,9823,2,9823,2,9823,2,9823,2,9823,2
"Management of wasting/acute malnutrition","Recipe for making fortified biscuits with powdered milk/BMS","Anonymous 2172","2013-01-08","https://www.en-net.org/question/938.aspx",8336,0,8336,0,8336,0,8336,0,8336,0,8336,0,8336,0,8336,0,8336,0,8336,0,8336,0,8336,0,8336,0,8336,0,8337,0,8337,0,8337,0,8337,0,8337,0,8337,0,8337,0,8337,0,8337,0,8337,0,8337,0,8337,0,8338,0,8338,0,8338,0,8338,0
"Management of wasting/acute malnutrition","Recommendations for limiting the recurrence of malnutrition in Africa ?","Anonymous 3892","2016-09-21","https://www.en-net.org/question/2649.aspx",9452,8,9452,8,9452,8,9452,8,9452,8,9452,8,9452,8,9452,8,9452,8,9452,8,9453,8,9453,8,9453,8,9453,8,9453,8,9453,8,9453,8,9453,8,9453,8,9453,8,9453,8,9454,8,9454,8,9454,8,9454,8,9454,8,9454,8,9454,8,9455,8,9456,8
"Management of wasting/acute malnutrition","Recommended total population that an OTP should service","Hatty Barthorp","2013-02-12","https://www.en-net.org/question/968.aspx",8742,2,8742,2,8742,2,8742,2,8742,2,8742,2,8742,2,8742,2,8742,2,8742,2,8742,2,8742,2,8742,2,8742,2,8742,2,8742,2,8743,2,8744,2,8744,2,8744,2,8745,2,8745,2,8745,2,8745,2,8745,2,8745,2,8745,2,8745,2,8745,2,8745,2
"Management of wasting/acute malnutrition","Recovery and relapse from SAM","Mark Myatt","2018-04-10","https://www.en-net.org/question/3286.aspx",7226,2,7226,2,7226,2,7226,2,7226,2,7226,2,7226,2,7226,2,7226,2,7227,2,7227,2,7227,2,7228,2,7228,2,7228,2,7228,2,7228,2,7228,2,7228,2,7228,2,7229,2,7229,2,7229,2,7229,2,7229,2,7229,2,7229,2,7229,2,7229,2,7229,2
"Management of wasting/acute malnutrition","Regarding Moved out beneficiaries","Syed Raza Shah","2015-11-16","https://www.en-net.org/question/2265.aspx",9466,4,9466,4,9466,4,9466,4,9466,4,9466,4,9466,4,9466,4,9466,4,9466,4,9466,4,9466,4,9466,4,9466,4,9467,4,9467,4,9467,4,9467,4,9467,4,9467,4,9467,4,9467,4,9467,4,9467,4,9467,4,9467,4,9467,4,9467,4,9467,4,9467,4
"Management of wasting/acute malnutrition","RELACION PERIMETRO BRAQUIAL, P/T Y COMORBILIDAD: TRATAMIENTO","Spencer Rivadeneira","2019-09-30","https://www.en-net.org/question/3773.aspx",6740,8,6740,8,6740,8,6740,8,6740,8,6740,8,6740,8,6740,8,6740,8,6740,8,6741,8,6741,8,6741,8,6741,8,6741,8,6741,8,6741,8,6741,8,6741,8,6741,8,6741,8,6741,8,6742,8,6742,8,6742,8,6742,8,6742,8,6743,8,6743,8,6744,8
"Management of wasting/acute malnutrition","Relationship between MUAC and weight changes in children aged 6–59 months","Mark Myatt","2015-12-23","https://www.en-net.org/question/2310.aspx",11993,9,11994,9,11994,9,11994,9,11994,9,11994,9,11994,9,11994,9,11994,9,11994,9,11994,9,11994,9,11994,9,11994,9,11994,9,11994,9,11994,9,11994,9,11994,9,11994,9,11995,9,11995,9,11995,9,11995,9,11996,9,11996,9,11996,9,11997,9,11997,9,11997,9
"Management of wasting/acute malnutrition","Relationship between weight and MUAC","Issa","2021-02-04","https://www.en-net.org/question/4196.aspx",5314,5,5314,5,5314,5,5314,5,5314,5,5314,5,5314,5,5314,5,5314,5,5314,5,5314,5,5314,5,5316,5,5316,5,5316,5,5316,5,5317,5,5317,5,5317,5,5318,5,5318,5,5318,5,5318,5,5318,5,5318,5,5318,5,5318,5,5318,5,5318,5,5318,5
"Management of wasting/acute malnutrition","Reliability of MUAC in monitoring and Percentage of SAM cases developing complications.","Suhail","2015-06-23","https://www.en-net.org/question/1799.aspx",9382,4,9382,4,9382,4,9382,4,9382,4,9382,4,9382,4,9382,4,9382,4,9382,4,9382,4,9382,4,9382,4,9382,4,9382,4,9382,4,9382,4,9382,4,9383,4,9383,4,9383,4,9383,4,9383,4,9383,4,9383,4,9383,4,9383,4,9383,4,9384,4,9384,4
"Management of wasting/acute malnutrition","replacement for Plumpy net","Nini Tun","2015-11-20","https://www.en-net.org/question/2269.aspx",9646,3,9646,3,9646,3,9646,3,9646,3,9646,3,9646,3,9646,3,9646,3,9647,3,9647,3,9647,3,9647,3,9647,3,9647,3,9647,3,9647,3,9647,3,9647,3,9647,3,9648,3,9648,3,9648,3,9648,3,9649,3,9649,3,9649,3,9649,3,9649,3,9649,3
"Management of wasting/acute malnutrition","Réponse aux surgescences de besoins de prise en charge communautaire de malnutrition aigue sévère (CMAM) dans les communautés pastorales","Marie McGrath","2017-09-05","https://www.en-net.org/question/3042.aspx",7194,0,7194,0,7194,0,7194,0,7194,0,7194,0,7194,0,7194,0,7194,0,7194,0,7194,0,7194,0,7194,0,7194,0,7194,0,7194,0,7194,0,7194,0,7194,0,7194,0,7194,0,7194,0,7194,0,7194,0,7194,0,7194,0,7194,0,7194,0,7194,0,7194,0
"Management of wasting/acute malnutrition","Request for Community Nutrition programming Documentation/toolkits","EMMANUEL KALUFENYE NGENGELE","2017-11-23","https://www.en-net.org/question/3132.aspx",7675,1,7676,1,7676,1,7676,1,7676,1,7677,1,7677,1,7677,1,7677,1,7677,1,7677,1,7678,1,7678,1,7678,1,7678,1,7678,1,7678,1,7678,1,7678,1,7679,1,7680,1,7680,1,7680,1,7680,1,7681,1,7682,1,7682,1,7682,1,7682,1,7682,1
"Management of wasting/acute malnutrition","Request for contributions of grey literature on wasting prevention","Tamsin","2018-01-14","https://www.en-net.org/question/3189.aspx",7223,0,7223,0,7223,0,7223,0,7223,0,7223,0,7223,0,7223,0,7223,0,7223,0,7223,0,7223,0,7223,0,7224,0,7224,0,7224,0,7224,0,7224,0,7224,0,7224,0,7224,0,7224,0,7224,0,7224,0,7224,0,7224,0,7224,0,7224,0,7224,0,7224,0
"Management of wasting/acute malnutrition","Research areas for CMAM","Robert Bob Kawonga","2016-09-09","https://www.en-net.org/question/2626.aspx",9879,7,9879,7,9879,7,9879,7,9879,7,9879,7,9879,7,9879,7,9879,7,9879,7,9879,7,9880,7,9880,7,9880,7,9880,7,9880,7,9880,7,9880,7,9880,7,9880,7,9880,7,9880,7,9880,7,9880,7,9880,7,9880,7,9880,7,9880,7,9880,7,9880,7
"Management of wasting/acute malnutrition","Research on treament of moderate acute malnutrition in Philippines","fe","2012-06-15","https://www.en-net.org/question/756.aspx",9628,3,9628,3,9628,3,9628,3,9628,3,9628,3,9628,3,9628,3,9628,3,9628,3,9628,3,9628,3,9628,3,9628,3,9628,3,9628,3,9628,3,9629,3,9629,3,9629,3,9630,3,9630,3,9630,3,9631,3,9631,3,9631,3,9631,3,9631,3,9631,3,9632,3
"Management of wasting/acute malnutrition","Resources for mapping the ""last mile"" supply chain for therapeutic food","Lani Trenouth","2021-02-03","https://www.en-net.org/question/4194.aspx",4448,4,4448,4,4448,4,4448,4,4448,4,4448,4,4448,4,4448,4,4448,4,4448,4,4448,4,4448,4,4448,4,4448,4,4448,4,4448,4,4448,4,4448,4,4448,4,4448,4,4448,4,4448,4,4448,4,4448,4,4448,4,4448,4,4448,4,4448,4,4448,4,4448,4
"Management of wasting/acute malnutrition","Risk factors for SAM (nutritional causal analysis) - Study from Chad","Mark Myatt","2018-08-02","https://www.en-net.org/question/3408.aspx",5617,0,5617,0,5617,0,5617,0,5617,0,5617,0,5617,0,5617,0,5617,0,5617,0,5617,0,5617,0,5617,0,5617,0,5617,0,5617,0,5617,0,5617,0,5617,0,5618,0,5618,0,5618,0,5618,0,5618,0,5618,0,5618,0,5618,0,5618,0,5618,0,5618,0
"Management of wasting/acute malnutrition","roasting of peanuts and melting point of RUTF","Elham Monsesf","2013-09-24","https://www.en-net.org/question/1147.aspx",9427,0,9427,0,9427,0,9427,0,9427,0,9427,0,9427,0,9427,0,9427,0,9427,0,9427,0,9427,0,9427,0,9427,0,9427,0,9427,0,9427,0,9427,0,9427,0,9427,0,9427,0,9427,0,9427,0,9427,0,9427,0,9427,0,9427,0,9427,0,9427,0,9427,0
"Management of wasting/acute malnutrition","Routine antibiotics in community management of SAM","Spencer Rivadeneira","2019-05-29","https://www.en-net.org/question/3676.aspx",5702,1,5702,1,5702,1,5702,1,5702,1,5702,1,5702,1,5702,1,5702,1,5703,1,5703,1,5703,1,5703,1,5703,1,5703,1,5703,1,5703,1,5703,1,5703,1,5703,1,5703,1,5703,1,5703,1,5703,1,5703,1,5703,1,5703,1,5703,1,5703,1,5703,1
"Management of wasting/acute malnutrition","Routine antibiotics in SAM children","Neha","2017-04-04","https://www.en-net.org/question/2881.aspx",8419,4,8420,4,8420,4,8420,4,8420,4,8420,4,8420,4,8420,4,8420,4,8420,4,8420,4,8420,4,8420,4,8420,4,8420,4,8420,4,8420,4,8420,4,8420,4,8420,4,8420,4,8420,4,8420,4,8421,4,8421,4,8421,4,8421,4,8421,4,8421,4,8421,4
"Management of wasting/acute malnutrition","RUSF and RUTF - malnourished PLW","Anonymous 24408","2019-05-24","https://www.en-net.org/question/3667.aspx",7120,5,7120,5,7120,5,7120,5,7120,5,7121,5,7121,5,7121,5,7121,5,7121,5,7122,5,7122,5,7122,5,7122,5,7122,5,7122,5,7122,5,7122,5,7123,5,7124,5,7124,5,7124,5,7124,5,7124,5,7124,5,7124,5,7124,5,7125,5,7125,5,7125,5
"Management of wasting/acute malnutrition","RUSF and Supercereals","Asa Lelei","2011-12-14","https://www.en-net.org/question/584.aspx",11001,1,11002,1,11002,1,11002,1,11002,1,11003,1,11003,1,11003,1,11003,1,11003,1,11003,1,11004,1,11004,1,11004,1,11004,1,11004,1,11004,1,11004,1,11004,1,11004,1,11004,1,11005,1,11005,1,11005,1,11005,1,11005,1,11005,1,11005,1,11006,1,11006,1
"Management of wasting/acute malnutrition","RUSF ration for adults","Blessing Mureverwi","2015-06-23","https://www.en-net.org/question/1801.aspx",9560,2,9561,2,9562,2,9562,2,9562,2,9562,2,9562,2,9562,2,9562,2,9562,2,9563,2,9563,2,9563,2,9563,2,9564,2,9564,2,9564,2,9564,2,9565,2,9565,2,9565,2,9565,2,9565,2,9565,2,9565,2,9565,2,9565,2,9565,2,9565,2,9566,2
"Management of wasting/acute malnutrition","RUTF","Anonymous 3527","2016-02-23","https://www.en-net.org/question/2367.aspx",14953,13,14953,13,14953,13,14953,13,14953,13,14953,13,14953,13,14953,13,14953,13,14953,13,14953,13,14954,13,14954,13,14954,13,14954,13,14954,13,14954,13,14954,13,14954,13,14955,13,14955,13,14955,13,14955,13,14955,13,14955,13,14955,13,14955,13,14956,13,14956,13,14956,13
"Management of wasting/acute malnutrition","RUTF","Kamar","2009-12-18","https://www.en-net.org/question/174.aspx",9015,0,9015,0,9015,0,9015,0,9015,0,9015,0,9015,0,9015,0,9015,0,9015,0,9015,0,9015,0,9015,0,9015,0,9015,0,9015,0,9015,0,9015,0,9015,0,9015,0,9015,0,9015,0,9015,0,9015,0,9015,0,9016,0,9016,0,9016,0,9016,0,9016,0
"Management of wasting/acute malnutrition","RUTF - SAM treatment","Anonymous 24408","2019-05-15","https://www.en-net.org/question/3660.aspx",5913,3,5913,3,5913,3,5913,3,5913,3,5913,3,5913,3,5913,3,5913,3,5913,3,5913,3,5913,3,5913,3,5913,3,5913,3,5913,3,5913,3,5913,3,5913,3,5913,3,5913,3,5913,3,5913,3,5913,3,5913,3,5913,3,5914,3,5915,3,5915,3,5915,3
"Management of wasting/acute malnutrition","RUTF alternatives in Northern Ethiopia?","Anonymous 40887","2022-01-24","https://www.en-net.org/question/4478.aspx",3310,1,3310,1,3310,1,3310,1,3310,1,3310,1,3310,1,3310,1,3310,1,3310,1,3310,1,3310,1,3310,1,3310,1,3310,1,3311,1,3311,1,3311,1,3311,1,3311,1,3311,1,3311,1,3312,1,3312,1,3312,1,3312,1,3312,1,3312,1,3312,1,3312,1
"Management of wasting/acute malnutrition","RUTF and coeliac disease","Iris Bollemeijer","2015-02-13","https://www.en-net.org/question/1620.aspx",9503,3,9503,3,9503,3,9503,3,9503,3,9503,3,9503,3,9503,3,9503,3,9503,3,9503,3,9503,3,9504,3,9504,3,9504,3,9504,3,9504,3,9504,3,9504,3,9504,3,9504,3,9504,3,9504,3,9504,3,9504,3,9504,3,9504,3,9504,3,9504,3,9505,3
"Management of wasting/acute malnutrition","RUTF and iron supplementation","Spencer Rivadeneira","2020-02-28","https://www.en-net.org/question/3868.aspx",5656,2,5656,2,5656,2,5656,2,5656,2,5656,2,5656,2,5656,2,5656,2,5656,2,5656,2,5656,2,5656,2,5656,2,5656,2,5656,2,5656,2,5656,2,5656,2,5656,2,5656,2,5656,2,5657,2,5658,2,5658,2,5658,2,5658,2,5658,2,5658,2,5658,2
"Management of wasting/acute malnutrition","RUTF effect and Length of stay in OTP","Henock","2011-12-11","https://www.en-net.org/question/580.aspx",9294,1,9294,1,9294,1,9294,1,9294,1,9294,1,9294,1,9294,1,9294,1,9294,1,9294,1,9294,1,9294,1,9294,1,9294,1,9294,1,9294,1,9294,1,9294,1,9294,1,9294,1,9294,1,9294,1,9294,1,9294,1,9294,1,9294,1,9294,1,9295,1,9295,1
"Management of wasting/acute malnutrition","RUTF FDA Approved","Suhail","2015-11-10","https://www.en-net.org/question/2252.aspx",9527,7,9527,7,9527,7,9527,7,9527,7,9527,7,9527,7,9527,7,9527,7,9527,7,9527,7,9527,7,9527,7,9527,7,9527,7,9527,7,9528,7,9528,7,9528,7,9528,7,9528,7,9528,7,9528,7,9528,7,9528,7,9529,7,9529,7,9529,7,9529,7,9529,7
"Management of wasting/acute malnutrition","RUTF in G6PD children","Anonymous 2408","2013-11-27","https://www.en-net.org/question/1212.aspx",12889,10,12890,10,12892,10,12892,10,12893,10,12893,10,12893,10,12894,10,12894,10,12895,10,12896,10,12896,10,12896,10,12896,10,12896,10,12897,10,12897,10,12897,10,12897,10,12898,10,12899,10,12899,10,12899,10,12899,10,12899,10,12899,10,12899,10,12899,10,12899,10,12899,10
"Management of wasting/acute malnutrition","RUTF in lactose intolerant children","Anonymous 2408","2013-11-27","https://www.en-net.org/question/1213.aspx",8479,0,8479,0,8479,0,8479,0,8479,0,8479,0,8479,0,8479,0,8479,0,8479,0,8479,0,8479,0,8479,0,8479,0,8479,0,8479,0,8479,0,8479,0,8479,0,8480,0,8480,0,8480,0,8480,0,8480,0,8480,0,8480,0,8480,0,8482,0,8482,0,8482,0
"Management of wasting/acute malnutrition","RUTF made with locally available products","Anonymous 40","2009-02-19","https://www.en-net.org/question/41.aspx",11955,5,11955,5,11955,5,11955,5,11955,5,11956,5,11956,5,11956,5,11956,5,11956,5,11956,5,11956,5,11956,5,11956,5,11956,5,11956,5,11956,5,11956,5,11956,5,11956,5,11956,5,11956,5,11956,5,11956,5,11956,5,11956,5,11956,5,11956,5,11956,5,11956,5
"Management of wasting/acute malnutrition","RUTF or a cow","Casie Tesfai","2011-03-03","https://www.en-net.org/question/366.aspx",9301,1,9301,1,9301,1,9301,1,9301,1,9301,1,9301,1,9302,1,9302,1,9302,1,9302,1,9302,1,9302,1,9302,1,9302,1,9302,1,9302,1,9302,1,9302,1,9302,1,9302,1,9302,1,9302,1,9302,1,9302,1,9302,1,9302,1,9302,1,9302,1,9302,1
"Management of wasting/acute malnutrition","RUTF ration at the time of discharge","Anonymous 3527","2018-07-11","https://www.en-net.org/question/3382.aspx",6901,1,6901,1,6901,1,6901,1,6901,1,6901,1,6901,1,6901,1,6901,1,6901,1,6901,1,6901,1,6901,1,6901,1,6901,1,6902,1,6902,1,6902,1,6902,1,6902,1,6903,1,6903,1,6903,1,6904,1,6904,1,6904,1,6904,1,6904,1,6904,1,6904,1
"Management of wasting/acute malnutrition","RUTF Research","Adele Rankin","2012-09-24","https://www.en-net.org/question/854.aspx",8885,1,8885,1,8885,1,8885,1,8885,1,8885,1,8885,1,8885,1,8885,1,8885,1,8885,1,8885,1,8885,1,8885,1,8885,1,8885,1,8885,1,8885,1,8885,1,8885,1,8885,1,8885,1,8885,1,8885,1,8885,1,8885,1,8885,1,8885,1,8885,1,8885,1
"Management of wasting/acute malnutrition","RUTF sell","Abel","2011-03-02","https://www.en-net.org/question/362.aspx",12060,13,12060,13,12060,13,12060,13,12060,13,12060,13,12060,13,12062,13,12062,13,12062,13,12062,13,12062,13,12062,13,12062,13,12062,13,12062,13,12062,13,12062,13,12062,13,12062,13,12062,13,12062,13,12063,13,12063,13,12063,13,12063,13,12063,13,12063,13,12064,13,12064,13
"Management of wasting/acute malnutrition","RUTF soon to expire","mona maman","2015-01-06","https://www.en-net.org/question/1585.aspx",10083,4,10083,4,10083,4,10083,4,10083,4,10083,4,10084,4,10084,4,10084,4,10084,4,10084,4,10084,4,10084,4,10084,4,10084,4,10084,4,10084,4,10084,4,10084,4,10084,4,10084,4,10084,4,10084,4,10084,4,10085,4,10085,4,10085,4,10085,4,10085,4,10085,4
"Management of wasting/acute malnutrition","RUTF stuck in a closed container over 90 days, is this safe to use?","Anonymous 748","2019-07-24","https://www.en-net.org/question/3722.aspx",5451,3,5451,3,5451,3,5451,3,5451,3,5452,3,5452,3,5452,3,5452,3,5452,3,5452,3,5452,3,5452,3,5452,3,5452,3,5453,3,5454,3,5454,3,5454,3,5454,3,5454,3,5454,3,5454,3,5454,3,5454,3,5454,3,5454,3,5454,3,5454,3,5454,3
